Timestamp;Log Entry Type;Data
292;1;3,1,-3232,28820,334803
292;1;3,2,39619,26214,645315,290,62818,19746,334774
302;1;3,1,-3232,28820,334803
302;1;3,2,39619,26214,645315,290,62818,19746,334774
312;1;3,1,-3232,28820,334803
312;1;3,2,39619,26214,645315,290,62818,19746,334774
322;1;3,1,-3232,28820,334803
322;1;3,2,39619,26214,645315,290,62818,19746,334774
332;1;3,1,-3232,28820,334903
332;1;3,2,39607,26238,645461,16489,62864,19595,334814
342;1;3,1,-3232,28820,334903
342;1;3,2,39607,26238,645461,16489,62864,19595,334814
352;1;3,1,-3232,28820,334903
352;1;3,2,39607,26238,645461,16489,62864,19595,334814
362;1;3,1,-3232,28820,334903
362;1;3,2,39607,26238,645461,16489,62864,19595,334814
372;1;3,1,-3232,28820,334903
372;1;3,2,39605,26247,645418,203,62793,19584,334854
382;1;3,1,-3232,28820,334903
382;1;3,2,39605,26247,645418,203,62793,19584,334854
392;1;3,1,-3232,28820,334903
392;1;3,2,39605,26247,645418,203,62793,19584,334854
402;1;3,1,-3232,28820,334903
402;1;3,2,39605,26247,645418,203,62793,19584,334854
412;1;3,1,-3232,28820,334903
412;1;3,2,39610,26221,645240,298,62806,19735,334894
422;1;3,1,-3232,28820,334903
422;1;3,2,39610,26221,645240,298,62806,19735,334894
432;1;3,1,-3232,28820,335003
432;1;3,2,39610,26221,645240,298,62806,19735,334894
442;1;3,1,-3232,28820,335003
442;1;3,2,39610,26221,645240,298,62806,19735,334894
452;1;3,1,-3232,28820,335003
452;1;3,2,39603,26248,645075,290,62805,19845,334934
462;1;3,1,-3232,28820,335003
462;1;3,2,39603,26248,645075,290,62805,19845,334934
472;1;3,1,-3232,28820,335003
472;1;3,2,39603,26248,645075,290,62805,19845,334934
482;1;3,1,-3232,28820,335003
482;1;3,2,39603,26248,645075,165,62831,19845,334934
492;1;3,1,-3232,28820,335003
492;1;3,2,39611,26264,645084,165,62831,19779,334974
502;1;3,1,-3232,28820,335003
502;1;3,2,39611,26264,645084,165,62831,19779,334974
512;1;3,1,-3232,28820,335003
512;1;3,2,39611,26264,645084,165,62831,19779,334974
522;1;3,1,-3232,28820,335103
522;1;3,2,39611,26264,645084,120,62871,19533,334974
532;1;3,1,-3232,28820,335103
532;1;3,2,39604,26232,645198,120,62871,19533,335014
542;1;3,1,-3232,28820,335103
542;1;3,2,39604,26232,645198,120,62871,19533,335014
552;1;3,1,-3232,28820,335103
552;1;3,2,39604,26232,645198,120,62871,19533,335014
562;1;3,1,-3232,28820,335103
562;1;3,2,39599,26236,645198,413,62778,19675,335014
572;1;3,1,-3232,28820,335103
572;1;3,2,39599,26236,645190,413,62778,19675,335054
582;1;3,1,-3232,28820,335103
582;1;3,2,39599,26236,645190,413,62778,19675,335054
592;1;3,1,-3232,28820,335103
592;1;3,2,39599,26236,645190,413,62778,19675,335054
602;1;3,1,-3232,28820,335103
602;1;3,2,39613,26236,645073,335,63062,19871,335094
612;1;3,1,-3232,28820,335103
612;1;3,2,39613,26236,645073,335,63062,19871,335094
622;1;3,1,-3232,28820,335203
622;1;3,2,39613,26236,645073,335,63062,19871,335094
632;1;3,1,-3232,28820,335203
632;1;3,2,39613,26236,645073,335,63062,19871,335094
642;1;3,1,-3232,28820,335203
642;1;3,2,39613,26254,645053,405,63022,19637,335134
652;1;3,1,-3232,28820,335203
652;1;3,2,39613,26254,645053,405,63022,19637,335134
662;1;3,1,-3232,28820,335203
662;1;3,2,39613,26254,645053,405,63022,19637,335134
672;1;3,1,-3232,28820,335203
672;1;3,2,39613,26254,645053,405,63022,19637,335134
682;1;3,1,-3232,28820,335203
682;1;3,2,39610,26246,645135,16563,62730,19593,335174
692;1;3,1,-3232,28820,335203
692;1;3,2,39610,26246,645135,16563,62730,19593,335174
702;1;3,1,-3232,28820,335203
702;1;3,2,39610,26246,645135,16563,62730,19593,335174
712;1;3,1,-3232,28820,335203
712;1;3,2,39610,26246,645135,16563,62730,19593,335174
722;1;3,1,-3203,28820,335303
722;1;3,2,39605,26223,645162,389,62762,19799,335214
732;1;3,1,-3203,28820,335303
732;1;3,2,39605,26223,645162,389,62762,19799,335214
742;1;3,1,-3203,28820,335303
742;1;3,2,39605,26223,645162,389,62762,19799,335214
752;1;3,1,-3203,28820,335303
752;1;3,2,39605,26223,645162,389,62762,19799,335214
762;1;3,1,-3203,28820,335303
762;1;3,2,39629,26226,645090,240,62881,19689,335254
772;1;3,1,-3203,28820,335303
772;1;3,2,39629,26226,645090,240,62881,19689,335254
782;1;3,1,-3203,28820,335303
782;1;3,2,39629,26226,645090,240,62881,19689,335254
792;1;3,1,-3203,28820,335303
792;1;3,2,39629,26226,645090,240,62881,19689,335254
802;1;3,1,-3203,28820,335303
802;1;3,2,39629,26239,645076,16480,62756,19551,335294
812;1;3,1,-3203,28820,335303
812;1;3,2,39629,26239,645076,16480,62756,19551,335294
822;1;3,1,-3232,28820,335403
822;1;3,2,39629,26239,645076,16480,62756,19551,335294
832;1;3,1,-3232,28820,335403
832;1;3,2,39629,26239,645076,16480,62756,19551,335294
842;1;3,1,-3232,28820,335403
842;1;3,2,39620,26232,645116,418,62724,19548,335334
852;1;3,1,-3232,28820,335403
852;1;3,2,39620,26232,645116,418,62724,19548,335334
862;1;3,1,-3232,28820,335403
862;1;3,2,39620,26232,645116,418,62724,19548,335334
872;1;3,1,-3232,28820,335403
872;1;3,2,39620,26232,645116,418,62724,19548,335334
882;1;3,1,-3232,28820,335403
882;1;3,2,39611,26226,645064,459,62797,19885,335374
892;1;3,1,-3232,28820,335403
892;1;3,2,39611,26226,645064,459,62797,19885,335374
902;1;3,1,-3232,28820,335403
902;1;3,2,39611,26226,645064,459,62797,19885,335374
912;1;3,1,-3232,28820,335403
912;1;3,2,39611,26226,645064,459,62797,19885,335374
922;1;3,1,-3203,28820,335503
922;1;3,2,39605,26237,645027,16444,62984,19630,335414
932;1;3,1,-3203,28820,335503
932;1;3,2,39605,26237,645027,16444,62984,19630,335414
942;1;3,1,-3203,28820,335503
942;1;3,2,39605,26237,645027,16444,62984,19630,335414
952;1;3,1,-3203,28820,335503
952;1;3,2,39605,26237,645027,16444,62984,19630,335414
962;1;3,1,-3203,28820,335503
962;1;3,2,39611,26247,645046,16442,62891,19440,335454
972;1;3,1,-3203,28820,335503
972;1;3,2,39611,26247,645046,16442,62891,19440,335454
982;1;3,1,-3203,28820,335503
982;1;3,2,39611,26247,645046,16442,62891,19440,335454
992;1;3,1,-3203,28820,335503
992;1;3,2,39611,26247,645046,16442,62891,19440,335454
1002;1;3,1,-3203,28820,335503
1002;1;3,2,39594,26235,645049,376,62813,19615,335494
2001;4;Controlling something...
1012;1;3,1,-3203,28820,335503
1012;1;3,2,39594,26235,645049,376,62813,19615,335494
2001;3;20202020
1022;1;3,1,-3232,28820,335603
1022;1;3,2,39594,26235,645049,376,62813,19615,335494
1032;1;3,1,-3232,28820,335603
1032;1;3,2,39594,26235,645049,376,62813,19615,335494
1042;1;3,1,-3232,28820,335603
1042;1;3,2,39620,26223,645123,16526,62835,19697,335534
1052;1;3,1,-3232,28820,335603
1052;1;3,2,39620,26223,645123,16526,62835,19697,335534
1062;1;3,1,-3232,28820,335603
1062;1;3,2,39620,26223,645123,16526,62835,19697,335534
1072;1;3,1,-3232,28820,335603
1072;1;3,2,39620,26223,645123,16526,62835,19697,335534
1082;1;3,1,-3232,28820,335603
1082;1;3,2,39620,26233,645248,269,62755,19428,335574
1092;1;3,1,-3232,28820,335603
1092;1;3,2,39620,26233,645248,269,62755,19428,335574
1102;1;3,1,-3232,28820,335603
1102;1;3,2,39620,26233,645248,269,62755,19428,335574
1112;1;3,1,-3232,28820,335603
1112;1;3,2,39620,26233,645248,269,62755,19428,335574
1122;1;3,1,-3232,28820,335703
1122;1;3,2,39599,26251,645237,307,62833,19634,335614
1132;1;3,1,-3232,28820,335703
1132;1;3,2,39599,26251,645237,307,62833,19634,335614
1142;1;3,1,-3232,28820,335703
1142;1;3,2,39599,26251,645237,307,62833,19634,335614
1152;1;3,1,-3232,28820,335703
1152;1;3,2,39599,26251,645237,307,62833,19634,335614
1162;1;3,1,-3232,28820,335703
1162;1;3,2,39589,26223,645182,194,62682,19659,335654
1172;1;3,1,-3232,28820,335703
1172;1;3,2,39589,26223,645182,194,62682,19659,335654
1182;1;3,1,-3232,28820,335703
1182;1;3,2,39589,26223,645182,194,62682,19659,335654
1192;1;3,1,-3232,28820,335703
1192;1;3,2,39589,26223,645182,194,62682,19659,335654
1202;1;3,1,-3232,28820,335703
1202;1;3,2,39613,26223,645205,197,62863,19472,335694
1212;1;3,1,-3232,28820,335703
1212;1;3,2,39613,26223,645205,197,62863,19472,335694
1222;1;3,1,-3232,28820,335803
1222;1;3,2,39613,26223,645205,197,62863,19472,335694
1232;1;3,1,-3232,28820,335803
1232;1;3,2,39613,26223,645205,197,62863,19472,335694
1242;1;3,1,-3232,28820,335803
1242;1;3,2,39623,26237,645156,334,62869,19448,335734
1252;1;3,1,-3232,28820,335803
1252;1;3,2,39623,26237,645156,334,62869,19448,335734
1262;1;3,1,-3232,28820,335803
1262;1;3,2,39623,26237,645156,334,62869,19448,335734
1272;1;3,1,-3232,28820,335803
1272;1;3,2,39623,26237,645156,334,62869,19448,335734
1282;1;3,1,-3232,28820,335803
1282;1;3,2,39604,26244,645036,312,62834,19544,335774
1292;1;3,1,-3232,28820,335803
1292;1;3,2,39604,26244,645036,312,62834,19544,335774
1302;1;3,1,-3232,28820,335803
1302;1;3,2,39604,26244,645036,312,62834,19544,335774
1312;1;3,1,-3232,28820,335803
1312;1;3,2,39604,26244,645036,312,62834,19544,335774
1322;1;3,1,-3232,28820,335903
1322;1;3,2,39614,26226,644967,112,62896,19782,335814
1332;1;3,1,-3232,28820,335903
1332;1;3,2,39614,26226,644967,112,62896,19782,335814
1342;1;3,1,-3232,28820,335903
1342;1;3,2,39614,26226,644967,112,62896,19782,335814
1352;1;3,1,-3232,28820,335903
1352;1;3,2,39614,26226,644967,112,62896,19782,335814
1362;1;3,1,-3232,28820,335903
1362;1;3,2,39611,26237,644986,362,62961,19588,335854
1372;1;3,1,-3232,28820,335903
1372;1;3,2,39611,26237,644986,362,62961,19588,335854
1382;1;3,1,-3232,28820,335903
1382;1;3,2,39611,26237,644986,362,62961,19588,335854
1392;1;3,1,-3232,28820,335903
1392;1;3,2,39611,26237,644986,362,62961,19588,335854
1402;1;3,1,-3232,28820,335903
1402;1;3,2,39612,26235,644981,264,62866,19747,335894
1412;1;3,1,-3232,28820,335903
1412;1;3,2,39612,26235,644981,264,62866,19747,335894
1422;1;3,1,-3232,28820,336003
1422;1;3,2,39612,26235,644981,264,62866,19747,335894
1432;1;3,1,-3232,28820,336003
1432;1;3,2,39612,26235,644981,264,62866,19747,335894
1442;1;3,1,-3232,28820,336003
1442;1;3,2,39617,26241,644909,16577,62678,19697,335934
1452;1;3,1,-3232,28820,336003
1452;1;3,2,39617,26241,644909,16577,62678,19697,335934
1462;1;3,1,-3232,28820,336003
1462;1;3,2,39617,26241,644909,16577,62678,19697,335934
1472;1;3,1,-3232,28820,336003
1472;1;3,2,39617,26241,644909,16577,62678,19697,335934
1482;1;3,1,-3232,28820,336003
1482;1;3,2,39607,26225,644861,222,62891,19592,335974
1492;1;3,1,-3232,28820,336003
1492;1;3,2,39607,26225,644861,222,62891,19592,335974
1502;1;3,1,-3232,28820,336003
1502;1;3,2,39607,26225,644861,222,62891,19592,335974
1512;1;3,1,-3232,28820,336003
1512;1;3,2,39607,26225,644861,222,62891,19592,335974
1522;1;3,1,-3232,28820,336103
1522;1;3,2,39607,26201,644883,16539,62848,19522,336014
1532;1;3,1,-3232,28820,336103
1532;1;3,2,39607,26201,644883,16539,62848,19522,336014
1542;1;3,1,-3232,28820,336103
1542;1;3,2,39607,26201,644883,16539,62848,19522,336014
1552;1;3,1,-3232,28820,336103
1552;1;3,2,39607,26201,644883,16539,62848,19522,336014
1562;1;3,1,-3232,28820,336103
1562;1;3,2,39622,26207,644915,16606,62849,19767,336054
1572;1;3,1,-3232,28820,336103
1572;1;3,2,39622,26207,644915,16606,62849,19767,336054
1582;1;3,1,-3232,28820,336103
1582;1;3,2,39622,26207,644915,16606,62849,19767,336054
1592;1;3,1,-3232,28820,336103
1592;1;3,2,39622,26207,644915,16606,62849,19767,336054
1602;1;3,1,-3232,28820,336103
1602;1;3,2,39596,26203,644951,343,62965,19712,336094
1612;1;3,1,-3232,28820,336103
1612;1;3,2,39596,26203,644951,343,62965,19712,336094
1622;1;3,1,-3232,28820,336203
1622;1;3,2,39596,26203,644951,343,62965,19712,336094
1632;1;3,1,-3232,28820,336203
1632;1;3,2,39596,26203,644951,343,62965,19712,336094
1642;1;3,1,-3232,28820,336203
1642;1;3,2,39621,26213,645053,298,62746,19602,336134
1652;1;3,1,-3232,28820,336203
1652;1;3,2,39621,26213,645053,298,62746,19602,336134
1662;1;3,1,-3232,28820,336203
1662;1;3,2,39621,26213,645053,298,62746,19602,336134
1672;1;3,1,-3232,28820,336203
1672;1;3,2,39621,26213,645053,298,62746,19602,336134
1682;1;3,1,-3232,28820,336203
1682;1;3,2,39608,26212,645032,16666,62817,19576,336174
1692;1;3,1,-3232,28820,336203
1692;1;3,2,39608,26212,645032,16666,62817,19576,336174
1702;1;3,1,-3232,28820,336203
1702;1;3,2,39608,26212,645032,16666,62817,19576,336174
1712;1;3,1,-3232,28820,336203
1712;1;3,2,39608,26212,645032,16666,62817,19576,336174
1722;1;3,1,-3232,28820,336303
1722;1;3,2,39592,26232,644826,16609,62720,19817,336214
1732;1;3,1,-3232,28820,336303
1732;1;3,2,39592,26232,644826,16609,62720,19817,336214
1742;1;3,1,-3232,28820,336303
1742;1;3,2,39592,26232,644826,16609,62720,19817,336214
1752;1;3,1,-3232,28820,336303
1752;1;3,2,39592,26232,644826,16609,62720,19817,336214
1762;1;3,1,-3232,28820,336303
1762;1;3,2,39614,26204,644686,185,62918,19528,336254
1772;1;3,1,-3232,28820,336303
1772;1;3,2,39614,26204,644686,185,62918,19528,336254
1782;1;3,1,-3232,28820,336303
1782;1;3,2,39614,26204,644686,185,62918,19528,336254
1792;1;3,1,-3232,28820,336303
1792;1;3,2,39614,26204,644686,185,62918,19528,336254
1802;1;3,1,-3232,28820,336303
1802;1;3,2,39616,26210,644745,147,62913,19414,336294
1812;1;3,1,-3232,28820,336303
1812;1;3,2,39616,26210,644745,147,62913,19414,336294
1822;1;3,1,-3203,28820,336403
1822;1;3,2,39616,26210,644745,147,62913,19414,336294
1832;1;3,1,-3203,28820,336403
1832;1;3,2,39616,26210,644745,147,62913,19414,336294
1842;1;3,1,-3203,28820,336403
1842;1;3,2,39614,26212,644876,264,62744,19619,336334
1852;1;3,1,-3203,28820,336403
1852;1;3,2,39614,26212,644876,264,62744,19619,336334
1862;1;3,1,-3203,28820,336403
1862;1;3,2,39614,26212,644876,264,62744,19619,336334
1872;1;3,1,-3203,28820,336403
1872;1;3,2,39614,26212,644876,264,62744,19619,336334
1882;1;3,1,-3203,28820,336403
1882;1;3,2,39613,26228,644910,278,62800,19740,336374
1892;1;3,1,-3203,28820,336403
1892;1;3,2,39613,26228,644910,278,62800,19740,336374
1902;1;3,1,-3203,28820,336403
1902;1;3,2,39613,26228,644910,278,62800,19740,336374
1912;1;3,1,-3203,28820,336403
1912;1;3,2,39613,26228,644910,278,62800,19740,336374
1922;1;3,1,-3232,28820,336503
1922;1;3,2,39610,26217,644874,390,62922,19750,336414
1932;1;3,1,-3232,28820,336503
1932;1;3,2,39610,26217,644874,390,62922,19750,336414
1942;1;3,1,-3232,28820,336503
1942;1;3,2,39610,26217,644874,390,62922,19750,336414
1952;1;3,1,-3232,28820,336503
1952;1;3,2,39610,26217,644874,390,62922,19750,336414
1962;1;3,1,-3232,28820,336503
1962;1;3,2,39608,26235,644915,326,62972,19519,336454
1972;1;3,1,-3232,28820,336503
1972;1;3,2,39608,26235,644915,326,62972,19519,336454
1982;1;3,1,-3232,28820,336503
1982;1;3,2,39608,26235,644915,326,62972,19519,336454
1992;1;3,1,-3232,28820,336503
1992;1;3,2,39608,26235,644915,326,62972,19519,336454
2002;1;3,1,-3232,28820,336503
2002;1;3,2,39607,26234,645027,577,62725,19820,336494
3001;4;Controlling something...
2012;1;3,1,-3232,28820,336503
2012;1;3,2,39607,26234,645027,577,62725,19820,336494
3001;3;20202020
2022;1;3,1,-3232,28820,336603
2022;1;3,2,39607,26234,645027,577,62725,19820,336494
2032;1;3,1,-3232,28820,336603
2032;1;3,2,39607,26234,645027,577,62725,19820,336494
2042;1;3,1,-3232,28820,336603
2042;1;3,2,39608,26240,645073,451,62863,19709,336534
2052;1;3,1,-3232,28820,336603
2052;1;3,2,39608,26240,645073,451,62863,19709,336534
2062;1;3,1,-3232,28820,336603
2062;1;3,2,39608,26240,645073,451,62863,19709,336534
2072;1;3,1,-3232,28820,336603
2072;1;3,2,39608,26240,645073,451,62863,19709,336534
2082;1;3,1,-3232,28820,336603
2082;1;3,2,39607,26230,645092,332,62867,19731,336574
2092;1;3,1,-3232,28820,336603
2092;1;3,2,39607,26230,645092,332,62867,19731,336574
2102;1;3,1,-3232,28820,336603
2102;1;3,2,39607,26230,645092,332,62867,19731,336574
2112;1;3,1,-3203,28820,336603
2112;1;3,2,39607,26230,645092,332,62867,19731,336574
2122;1;3,1,-3203,28820,336703
2122;1;3,2,39620,26245,645125,382,62947,19439,336614
2132;1;3,1,-3203,28820,336703
2132;1;3,2,39620,26245,645125,382,62947,19439,336614
2142;1;3,1,-3203,28820,336703
2142;1;3,2,39620,26245,645125,382,62947,19439,336614
2152;1;3,1,-3203,28820,336703
2152;1;3,2,39620,26245,645125,382,62947,19439,336614
2162;1;3,1,-3203,28820,336703
2162;1;3,2,39617,26247,645169,246,62870,19635,336654
2172;1;3,1,-3203,28820,336703
2172;1;3,2,39617,26247,645169,246,62870,19635,336654
2182;1;3,1,-3203,28820,336703
2182;1;3,2,39617,26247,645169,246,62870,19635,336654
2192;1;3,1,-3203,28820,336703
2192;1;3,2,39617,26247,645169,261,63050,19635,336654
2202;1;3,1,-3203,28820,336703
2202;1;3,2,39628,26237,645149,261,63050,19673,336694
2212;1;3,1,-3232,28820,336803
2212;1;3,2,39628,26237,645149,261,63050,19673,336694
2222;1;3,1,-3232,28820,336803
2222;1;3,2,39628,26237,645149,261,63050,19673,336694
2232;1;3,1,-3232,28820,336803
2232;1;3,2,39610,26237,645149,266,62970,19443,336694
2242;1;3,1,-3232,28820,336803
2242;1;3,2,39610,26233,645048,266,62970,19443,336734
2252;1;3,1,-3232,28820,336803
2252;1;3,2,39610,26233,645048,266,62970,19443,336734
2262;1;3,1,-3232,28820,336803
2262;1;3,2,39610,26233,645048,266,62970,19443,336734
2272;1;3,1,-3232,28820,336803
2272;1;3,2,39623,26229,644991,329,62696,19646,336734
2282;1;3,1,-3232,28820,336803
2282;1;3,2,39623,26229,644991,329,62696,19646,336774
2292;1;3,1,-3232,28820,336803
2292;1;3,2,39623,26229,644991,329,62696,19646,336774
2302;1;3,1,-3232,28820,336803
2302;1;3,2,39623,26229,644991,329,62696,19646,336774
2312;1;3,1,-3232,28820,336903
2312;1;3,2,39608,26231,645061,293,62969,19663,336814
2322;1;3,1,-3232,28820,336903
2322;1;3,2,39608,26231,645061,293,62969,19663,336814
2332;1;3,1,-3232,28820,336903
2332;1;3,2,39608,26231,645061,293,62969,19663,336814
2342;1;3,1,-3232,28820,336903
2342;1;3,2,39608,26231,645061,293,62969,19663,336814
2352;1;3,1,-3232,28820,336903
2352;1;3,2,39605,26236,645160,196,62944,19560,336854
2362;1;3,1,-3232,28820,336903
2362;1;3,2,39605,26236,645160,196,62944,19560,336854
2372;1;3,1,-3232,28820,336903
2372;1;3,2,39605,26236,645160,196,62944,19560,336854
2382;1;3,1,-3232,28820,336903
2382;1;3,2,39605,26236,645160,196,62944,19560,336854
2392;1;3,1,-3232,28820,336903
2392;1;3,2,39608,26246,645180,414,62727,19462,336894
2402;1;3,1,-3232,28820,336903
2402;1;3,2,39608,26246,645180,414,62727,19462,336894
2412;1;3,1,-3232,28820,337003
2412;1;3,2,39608,26246,645180,414,62727,19462,336894
2422;1;3,1,-3232,28820,337003
2422;1;3,2,39608,26246,645180,414,62727,19462,336894
2432;1;3,1,-3232,28820,337003
2432;1;3,2,39605,26240,645074,273,62683,19732,336934
2442;1;3,1,-3232,28820,337003
2442;1;3,2,39605,26240,645074,273,62683,19732,336934
2452;1;3,1,-3232,28820,337003
2452;1;3,2,39605,26240,645074,273,62683,19732,336934
2462;1;3,1,-3232,28820,337003
2462;1;3,2,39605,26240,645074,273,62683,19732,336934
2472;1;3,1,-3232,28820,337003
2472;1;3,2,39621,26234,644890,289,62881,19708,336974
2482;1;3,1,-3232,28820,337003
2482;1;3,2,39621,26234,644890,289,62881,19708,336974
2492;1;3,1,-3232,28820,337003
2492;1;3,2,39621,26234,644890,289,62881,19708,336974
2502;1;3,1,-3232,28820,337003
2502;1;3,2,39621,26234,644890,289,62881,19708,336974
2512;1;3,1,-3232,28820,337103
2512;1;3,2,39605,26231,644789,424,62846,19539,337014
2522;1;3,1,-3232,28820,337103
2522;1;3,2,39605,26231,644789,424,62846,19539,337014
2532;1;3,1,-3232,28820,337103
2532;1;3,2,39605,26231,644789,424,62846,19539,337014
2542;1;3,1,-3232,28820,337103
2542;1;3,2,39605,26231,644789,424,62846,19539,337014
2552;1;3,1,-3232,28820,337103
2552;1;3,2,39605,26230,644857,409,62842,19595,337054
2562;1;3,1,-3232,28820,337103
2562;1;3,2,39605,26230,644857,409,62842,19595,337054
2572;1;3,1,-3232,28820,337103
2572;1;3,2,39605,26230,644857,409,62842,19595,337054
2582;1;3,1,-3232,28820,337103
2582;1;3,2,39605,26230,644857,409,62842,19595,337054
2592;1;3,1,-3232,28820,337103
2592;1;3,2,39619,26228,645006,273,62703,19790,337094
2602;1;3,1,-3232,28820,337103
2602;1;3,2,39619,26228,645006,273,62703,19790,337094
2612;1;3,1,-3232,28820,337203
2612;1;3,2,39619,26228,645006,273,62703,19790,337094
2622;1;3,1,-3232,28820,337203
2622;1;3,2,39619,26228,645006,273,62703,19790,337094
2632;1;3,1,-3232,28820,337203
2632;1;3,2,39627,26258,645141,328,62992,19725,337134
2642;1;3,1,-3232,28820,337203
2642;1;3,2,39627,26258,645141,328,62992,19725,337134
2652;1;3,1,-3232,28820,337203
2652;1;3,2,39627,26258,645141,328,62992,19725,337134
2662;1;3,1,-3232,28820,337203
2662;1;3,2,39627,26258,645141,328,62992,19725,337134
2672;1;3,1,-3232,28820,337203
2672;1;3,2,39609,26236,645236,16581,62864,19676,337174
2682;1;3,1,-3232,28820,337203
2682;1;3,2,39609,26236,645236,16581,62864,19676,337174
2692;1;3,1,-3232,28820,337203
2692;1;3,2,39609,26236,645236,16581,62864,19676,337174
2702;1;3,1,-3232,28820,337203
2702;1;3,2,39609,26236,645236,16581,62864,19676,337174
2712;1;3,1,-3232,28820,337303
2712;1;3,2,39600,26245,645324,218,62751,19539,337214
2722;1;3,1,-3232,28820,337303
2722;1;3,2,39600,26245,645324,218,62751,19539,337214
2732;1;3,1,-3232,28820,337303
2732;1;3,2,39600,26245,645324,218,62751,19539,337214
2742;1;3,1,-3232,28820,337303
2742;1;3,2,39600,26245,645324,218,62751,19539,337214
2752;1;3,1,-3232,28820,337303
2752;1;3,2,39604,26256,645370,234,62894,19501,337254
2762;1;3,1,-3232,28820,337303
2762;1;3,2,39604,26256,645370,234,62894,19501,337254
2772;1;3,1,-3232,28820,337303
2772;1;3,2,39604,26256,645370,234,62894,19501,337254
2782;1;3,1,-3232,28820,337303
2782;1;3,2,39604,26256,645370,234,62894,19501,337254
2792;1;3,1,-3232,28820,337303
2792;1;3,2,39616,26238,645356,392,62881,19481,337294
2802;1;3,1,-3232,28820,337303
2802;1;3,2,39616,26238,645356,392,62881,19481,337294
2812;1;3,1,-3232,28820,337403
2812;1;3,2,39616,26238,645356,392,62881,19481,337294
2822;1;3,1,-3232,28820,337403
2822;1;3,2,39616,26238,645356,392,62881,19481,337294
2832;1;3,1,-3232,28820,337403
2832;1;3,2,39620,26233,645266,358,62790,19534,337334
2842;1;3,1,-3232,28820,337403
2842;1;3,2,39620,26233,645266,358,62790,19534,337334
2852;1;3,1,-3232,28820,337403
2852;1;3,2,39620,26233,645266,358,62790,19534,337334
2862;1;3,1,-3232,28820,337403
2862;1;3,2,39620,26233,645266,358,62790,19534,337334
2872;1;3,1,-3232,28820,337403
2872;1;3,2,39611,26239,645047,452,62754,19505,337374
2882;1;3,1,-3232,28820,337403
2882;1;3,2,39611,26239,645047,452,62754,19505,337374
2892;1;3,1,-3232,28820,337403
2892;1;3,2,39611,26239,645047,452,62754,19505,337374
2902;1;3,1,-3232,28820,337403
2902;1;3,2,39611,26239,645047,452,62754,19505,337374
2912;1;3,1,-3232,28820,337503
2912;1;3,2,39615,26233,644878,320,62908,19452,337414
2922;1;3,1,-3232,28820,337503
2922;1;3,2,39615,26233,644878,320,62908,19452,337414
2932;1;3,1,-3232,28820,337503
