Timestamp;Log Entry Type;Data
541;1;3,2,-84,55,994,-142,-404,2614,14119
551;1;3,1,-3232,28820,14203
551;1;3,2,-84,55,994,-142,-404,2614,14119
561;1;3,1,-3232,28820,14203
561;1;3,2,-84,55,994,-142,-404,2614,14119
571;1;3,1,-3232,28820,14203
571;1;3,2,-91,53,988,25,-429,2454,14159
581;1;3,1,-3232,28820,14203
581;1;3,2,-91,53,988,25,-429,2454,14159
591;1;3,1,-3232,28820,14203
591;1;3,2,-91,53,988,25,-429,2454,14159
601;1;3,1,-3232,28820,14203
601;1;3,2,-91,53,988,25,-429,2454,14159
611;1;3,1,-3232,28820,14203
611;1;3,2,-84,63,994,57,-297,2424,14199
621;1;3,1,-3232,28820,14203
621;1;3,2,-84,63,994,57,-297,2424,14199
631;1;3,1,-3203,28820,14303
631;1;3,2,-84,63,994,57,-297,2424,14199
641;1;3,1,-3203,28820,14303
641;1;3,2,-84,63,994,57,-297,2424,14199
651;1;3,1,-3203,28820,14303
651;1;3,2,-79,68,958,56,-400,2472,14239
661;1;3,1,-3203,28820,14303
661;1;3,2,-79,68,958,56,-400,2472,14239
671;1;3,1,-3203,28820,14303
671;1;3,2,-79,68,958,56,-400,2472,14239
681;1;3,1,-3203,28820,14303
681;1;3,2,-79,68,958,56,-400,2472,14239
691;1;3,1,-3203,28820,14303
691;1;3,2,-63,56,969,18,-301,2378,14279
701;1;3,1,-3203,28820,14303
701;1;3,2,-63,56,969,18,-301,2378,14279
711;1;3,1,-3203,28820,14303
711;1;3,2,-63,56,969,18,-301,2378,14279
721;1;3,1,-3203,28820,14303
721;1;3,2,-63,56,969,18,-301,2378,14279
731;1;3,1,-3232,28820,14403
731;1;3,2,-65,42,948,4,-342,2518,14319
741;1;3,1,-3232,28820,14403
741;1;3,2,-65,42,948,4,-342,2518,14319
751;1;3,1,-3232,28820,14403
751;1;3,2,-65,42,948,4,-342,2518,14319
761;1;3,1,-3232,28820,14403
761;1;3,2,-65,42,948,4,-342,2518,14319
771;1;3,1,-3232,28820,14403
771;1;3,2,-84,46,967,-49,-107,2391,14359
781;1;3,1,-3232,28820,14403
781;1;3,2,-84,46,967,-49,-107,2391,14359
791;1;3,1,-3232,28820,14403
791;1;3,2,-84,46,967,-49,-107,2391,14359
801;1;3,1,-3232,28820,14403
801;1;3,2,-84,46,967,-49,-107,2391,14359
811;1;3,1,-3232,28820,14403
811;1;3,2,-94,44,952,-44,-346,2559,14399
821;1;3,1,-3232,28820,14403
821;1;3,2,-94,44,952,-44,-346,2559,14399
831;1;3,1,-3232,28820,14503
831;1;3,2,-94,44,952,-44,-346,2559,14399
841;1;3,1,-3232,28820,14503
841;1;3,2,-94,44,952,-44,-346,2559,14399
851;1;3,1,-3232,28820,14503
851;1;3,2,-78,57,947,102,1169,2832,14439
861;1;3,1,-3232,28820,14503
861;1;3,2,-78,57,947,102,1169,2832,14439
871;1;3,1,-3232,28820,14503
871;1;3,2,-78,57,947,102,1169,2832,14439
881;1;3,1,-3232,28820,14503
881;1;3,2,-78,57,947,102,1169,2832,14439
891;1;3,1,-3232,28820,14503
891;1;3,2,-82,39,1008,38,-79,2626,14479
901;1;3,1,-3232,28820,14503
901;1;3,2,-82,39,1008,38,-79,2626,14479
911;1;3,1,-3232,28820,14503
911;1;3,2,-82,39,1008,38,-79,2626,14479
921;1;3,1,-3232,28820,14503
921;1;3,2,-82,39,1008,38,-79,2626,14479
931;1;3,1,-3232,28820,14603
931;1;3,2,-86,52,990,78,-1399,2406,14519
941;1;3,1,-3232,28820,14603
941;1;3,2,-86,52,990,78,-1399,2406,14519
951;1;3,1,-3232,28820,14603
951;1;3,2,-86,52,990,78,-1399,2406,14519
961;1;3,1,-3232,28820,14603
961;1;3,2,-86,52,990,78,-1399,2406,14519
971;1;3,1,-3232,28820,14603
971;1;3,2,-102,51,950,35,-941,2421,14559
981;1;3,1,-3232,28820,14603
981;1;3,2,-102,51,950,35,-941,2421,14559
991;1;3,1,-3232,28820,14603
991;1;3,2,-102,51,950,35,-941,2421,14559
1001;1;3,1,-3232,28820,14603
1001;1;3,2,-92,49,961,142,-1170,2366,14599
2001;4;Controlling something...
2001;3;20202020
1011;1;3,1,-3232,28820,14603
1011;1;3,2,-92,49,961,142,-1170,2366,14599
1021;1;3,1,-3232,28820,14703
1021;1;3,2,-92,49,961,142,-1170,2366,14599
1031;1;3,1,-3232,28820,14703
1031;1;3,2,-92,49,961,142,-1170,2366,14599
1041;1;3,1,-3232,28820,14703
1041;1;3,2,-93,47,974,157,-76,2589,14639
1051;1;3,1,-3232,28820,14703
1051;1;3,2,-93,47,974,157,-76,2589,14639
1061;1;3,1,-3232,28820,14703
1061;1;3,2,-93,47,974,157,-76,2589,14639
1071;1;3,1,-3232,28820,14703
1071;1;3,2,-93,47,974,157,-76,2589,14639
1081;1;3,1,-3232,28820,14703
1081;1;3,2,-86,41,984,103,-750,2379,14679
1091;1;3,1,-3232,28820,14703
1091;1;3,2,-86,41,984,103,-750,2379,14679
1101;1;3,1,-3232,28820,14703
1101;1;3,2,-86,41,984,103,-750,2379,14679
1111;1;3,1,-3232,28820,14703
1111;1;3,2,-86,41,984,103,-750,2379,14679
1121;1;3,1,-3232,28820,14803
1121;1;3,2,-79,63,972,-52,-848,2510,14719
1131;1;3,1,-3232,28820,14803
1131;1;3,2,-79,63,972,-52,-848,2510,14719
1141;1;3,1,-3232,28820,14803
1141;1;3,2,-79,63,972,-52,-848,2510,14719
1151;1;3,1,-3232,28820,14803
1151;1;3,2,-79,63,972,-52,-848,2510,14719
1161;1;3,1,-3232,28820,14803
1161;1;3,2,-103,27,1021,-173,-1503,2323,14759
1171;1;3,1,-3232,28820,14803
1171;1;3,2,-103,27,1021,-173,-1503,2323,14759
1181;1;3,1,-3232,28820,14803
1181;1;3,2,-103,27,1021,-173,-1503,2323,14759
1191;1;3,1,-3232,28820,14803
1191;1;3,2,-103,27,1021,-173,-1503,2323,14759
1201;1;3,1,-3232,28820,14803
1201;1;3,2,-75,91,943,96,-1347,2313,14799
1211;1;3,1,-3232,28820,14803
1211;1;3,2,-75,91,943,96,-1347,2313,14799
1221;1;3,1,-3232,28820,14903
1221;1;3,2,-75,91,943,96,-1347,2313,14799
1231;1;3,1,-3232,28820,14903
1231;1;3,2,-75,91,943,96,-1347,2313,14799
1241;1;3,1,-3232,28820,14903
1241;1;3,2,-81,26,999,15,540,2537,14839
1251;1;3,1,-3232,28820,14903
1251;1;3,2,-81,26,999,15,540,2537,14839
1261;1;3,1,-3232,28820,14903
1261;1;3,2,-81,26,999,15,540,2537,14839
1271;1;3,1,-3232,28820,14903
1271;1;3,2,-81,26,999,15,540,2537,14839
1281;1;3,1,-3232,28820,14903
1281;1;3,2,-82,39,1015,47,-688,2426,14879
1291;1;3,1,-3232,28820,14903
1291;1;3,2,-82,39,1015,47,-688,2426,14879
1301;1;3,1,-3232,28820,14903
1301;1;3,2,-82,39,1015,47,-688,2426,14879
1311;1;3,1,-3232,28820,14903
1311;1;3,2,-82,39,1015,47,-688,2426,14879
1321;1;3,1,-3232,28820,15003
1321;1;3,2,-83,57,978,-40,-102,2384,14919
1331;1;3,1,-3232,28820,15003
1331;1;3,2,-83,57,978,-40,-102,2384,14919
1341;1;3,1,-3232,28820,15003
1341;1;3,2,-83,57,978,-40,-102,2384,14919
1351;1;3,1,-3232,28820,15003
1351;1;3,2,-83,57,978,-40,-102,2384,14919
1361;1;3,1,-3232,28820,15003
1361;1;3,2,-86,53,992,-95,-199,2579,14959
1371;1;3,1,-3232,28820,15003
1371;1;3,2,-86,53,992,-95,-199,2579,14959
1381;1;3,1,-3232,28820,15003
1381;1;3,2,-86,53,992,-95,-199,2579,14959
1391;1;3,1,-3232,28820,15003
1391;1;3,2,-86,53,992,-95,-199,2579,14959
1401;1;3,1,-3232,28820,15003
1401;1;3,2,-76,26,988,145,-408,2367,14999
1411;1;3,1,-3232,28820,15003
1411;1;3,2,-76,26,988,145,-408,2367,14999
1421;1;3,1,-3232,28820,15103
1421;1;3,2,-76,26,988,145,-408,2367,14999
1431;1;3,1,-3232,28820,15103
1431;1;3,2,-76,26,988,145,-408,2367,14999
1441;1;3,1,-3232,28820,15103
1441;1;3,2,-59,43,977,92,-229,2263,15039
1451;1;3,1,-3232,28820,15103
1451;1;3,2,-59,43,977,92,-229,2263,15039
1461;1;3,1,-3232,28820,15103
1461;1;3,2,-59,43,977,92,-229,2263,15039
1471;1;3,1,-3232,28820,15103
1471;1;3,2,-59,43,977,92,-229,2263,15039
1481;1;3,1,-3232,28820,15103
1481;1;3,2,-74,30,989,105,-300,2467,15079
1491;1;3,1,-3232,28820,15103
1491;1;3,2,-74,30,989,105,-300,2467,15079
1501;1;3,1,-3232,28820,15103
1501;1;3,2,-74,30,989,105,-300,2467,15079
1511;1;3,1,-3232,28820,15103
1511;1;3,2,-74,30,989,105,-300,2467,15079
1521;1;3,1,-3203,28820,15203
1521;1;3,2,-90,65,987,26,-293,2346,15119
1531;1;3,1,-3203,28820,15203
1531;1;3,2,-90,65,987,26,-293,2346,15119
1541;1;3,1,-3203,28820,15203
1541;1;3,2,-90,65,987,26,-293,2346,15119
1551;1;3,1,-3203,28820,15203
1551;1;3,2,-90,65,987,26,-293,2346,15119
1561;1;3,1,-3203,28820,15203
1561;1;3,2,-84,56,1005,33,-212,2474,15159
1571;1;3,1,-3203,28820,15203
1571;1;3,2,-84,56,1005,33,-212,2474,15159
1581;1;3,1,-3203,28820,15203
1581;1;3,2,-84,56,1005,33,-212,2474,15159
1591;1;3,1,-3203,28820,15203
1591;1;3,2,-84,56,1005,33,-212,2474,15159
1601;1;3,1,-3203,28820,15203
1601;1;3,2,-77,61,991,-7,-348,2423,15199
1611;1;3,1,-3203,28820,15203
1611;1;3,2,-77,61,991,-7,-348,2423,15199
1621;1;3,1,-3232,28820,15303
1621;1;3,2,-77,61,991,-7,-348,2423,15199
1631;1;3,1,-3232,28820,15303
1631;1;3,2,-77,61,991,-7,-348,2423,15199
1641;1;3,1,-3232,28820,15303
1641;1;3,2,-77,42,992,133,-235,2363,15239
1651;1;3,1,-3232,28820,15303
1651;1;3,2,-77,42,992,133,-235,2363,15239
1661;1;3,1,-3232,28820,15303
1661;1;3,2,-77,42,992,133,-235,2363,15239
1671;1;3,1,-3232,28820,15303
1671;1;3,2,-77,42,992,133,-235,2363,15239
1681;1;3,1,-3232,28820,15303
1681;1;3,2,-76,36,1024,-22,-507,2294,15279
1691;1;3,1,-3232,28820,15303
1691;1;3,2,-76,36,1024,-22,-507,2294,15279
1701;1;3,1,-3232,28820,15303
1701;1;3,2,-76,36,1024,-22,-507,2294,15279
1711;1;3,1,-3232,28820,15303
1711;1;3,2,-76,36,1024,-22,-507,2294,15279
1721;1;3,1,-3232,28820,15403
1721;1;3,2,-59,46,991,34,-223,2582,15319
1731;1;3,1,-3232,28820,15403
1731;1;3,2,-59,46,991,34,-223,2582,15319
1741;1;3,1,-3232,28820,15403
1741;1;3,2,-59,46,991,34,-223,2582,15319
1751;1;3,1,-3232,28820,15403
1751;1;3,2,-59,46,991,34,-223,2582,15319
1761;1;3,1,-3232,28820,15403
1761;1;3,2,-79,38,998,89,-311,2364,15359
1771;1;3,1,-3232,28820,15403
1771;1;3,2,-79,38,998,89,-311,2364,15359
1781;1;3,1,-3232,28820,15403
1781;1;3,2,-79,38,998,89,-311,2364,15359
1791;1;3,1,-3232,28820,15403
1791;1;3,2,-79,38,998,89,-311,2364,15359
1801;1;3,1,-3232,28820,15403
1801;1;3,2,-88,48,995,-59,-303,2258,15399
1811;1;3,1,-3232,28820,15403
1811;1;3,2,-88,48,995,-59,-303,2258,15399
1821;1;3,1,-3232,28820,15503
1821;1;3,2,-88,48,995,-59,-303,2258,15399
1831;1;3,1,-3232,28820,15503
1831;1;3,2,-88,48,995,-59,-303,2258,15399
1841;1;3,1,-3232,28820,15503
1841;1;3,2,-69,32,1009,-119,-304,2346,15439
1851;1;3,1,-3232,28820,15503
1851;1;3,2,-69,32,1009,-119,-304,2346,15439
1861;1;3,1,-3232,28820,15503
1861;1;3,2,-69,32,1009,-119,-304,2346,15439
1871;1;3,1,-3232,28820,15503
1871;1;3,2,-69,32,1009,-119,-304,2346,15439
1881;1;3,1,-3232,28820,15503
1881;1;3,2,-88,20,1013,-10,-375,2360,15479
1891;1;3,1,-3232,28820,15503
1891;1;3,2,-88,20,1013,-10,-375,2360,15479
1901;1;3,1,-3232,28820,15503
1901;1;3,2,-88,20,1013,-10,-375,2360,15479
1911;1;3,1,-3232,28820,15503
1911;1;3,2,-88,20,1013,-10,-375,2360,15479
1921;1;3,1,-3232,28820,15603
1921;1;3,2,-67,41,1021,48,-463,2446,15519
1931;1;3,1,-3232,28820,15603
1931;1;3,2,-67,41,1021,48,-463,2446,15519
1941;1;3,1,-3232,28820,15603
1941;1;3,2,-67,41,1021,48,-463,2446,15519
1951;1;3,1,-3232,28820,15603
1951;1;3,2,-67,41,1021,48,-463,2446,15519
1961;1;3,1,-3232,28820,15603
1961;1;3,2,-72,48,971,-5,-297,2417,15559
1971;1;3,1,-3232,28820,15603
1971;1;3,2,-72,48,971,-5,-297,2417,15559
1981;1;3,1,-3232,28820,15603
1981;1;3,2,-72,48,971,-5,-297,2417,15559
1991;1;3,1,-3232,28820,15603
1991;1;3,2,-72,48,971,-5,-297,2417,15559
2001;1;3,1,-3232,28820,15603
2001;1;3,2,-69,47,989,113,-270,2403,15599
3001;4;Controlling something...
3001;3;20202020
2011;1;3,1,-3232,28820,15603
2011;1;3,2,-69,47,989,113,-270,2403,15599
2021;1;3,1,-3232,28820,15703
2021;1;3,2,-69,47,989,113,-270,2403,15599
2031;1;3,1,-3232,28820,15703
2031;1;3,2,-69,47,989,113,-270,2403,15599
2041;1;3,1,-3232,28820,15703
2041;1;3,2,-89,43,1005,-47,-59,2214,15639
2051;1;3,1,-3232,28820,15703
2051;1;3,2,-89,43,1005,-47,-59,2214,15639
2061;1;3,1,-3232,28820,15703
2061;1;3,2,-89,43,1005,-47,-59,2214,15639
2071;1;3,1,-3232,28820,15703
2071;1;3,2,-89,43,1005,-47,-59,2214,15639
2081;1;3,1,-3232,28820,15703
2081;1;3,2,-82,55,975,28,-229,2392,15679
2091;1;3,1,-3232,28820,15703
2091;1;3,2,-82,55,975,28,-229,2392,15679
2101;1;3,1,-3232,28820,15703
2101;1;3,2,-82,55,975,28,-229,2392,15679
2111;1;3,1,-3232,28820,15703
2111;1;3,2,-82,55,975,28,-229,2392,15679
2121;1;3,1,-3203,28820,15803
2121;1;3,2,-95,48,987,120,-270,2330,15719
2131;1;3,1,-3203,28820,15803
2131;1;3,2,-95,48,987,120,-270,2330,15719
2141;1;3,1,-3203,28820,15803
2141;1;3,2,-95,48,987,120,-270,2330,15719
2151;1;3,1,-3203,28820,15803
2151;1;3,2,-95,48,987,120,-270,2330,15719
2161;1;3,1,-3203,28820,15803
2161;1;3,2,-81,42,1020,101,-331,2511,15759
2171;1;3,1,-3203,28820,15803
2171;1;3,2,-81,42,1020,101,-331,2511,15759
2181;1;3,1,-3203,28820,15803
2181;1;3,2,-81,42,1020,101,-331,2511,15759
2191;1;3,1,-3203,28820,15803
2191;1;3,2,-81,42,1020,101,-331,2511,15759
2201;1;3,1,-3203,28820,15803
2201;1;3,2,-78,45,997,52,-452,2534,15799
2211;1;3,1,-3203,28820,15803
2211;1;3,2,-78,45,997,52,-452,2534,15799
2221;1;3,1,-3232,28820,15903
2221;1;3,2,-78,45,997,52,-452,2534,15799
2231;1;3,1,-3232,28820,15903
2231;1;3,2,-78,45,997,52,-452,2534,15799
2241;1;3,1,-3232,28820,15903
2241;1;3,2,-78,48,1005,30,-282,2464,15839
2251;1;3,1,-3232,28820,15903
2251;1;3,2,-78,48,1005,30,-282,2464,15839
2261;1;3,1,-3232,28820,15903
2261;1;3,2,-78,48,1005,30,-282,2464,15839
2271;1;3,1,-3232,28820,15903
2271;1;3,2,-78,48,1005,30,-282,2464,15839
2281;1;3,1,-3232,28820,15903
2281;1;3,2,-85,36,992,-13,-258,2368,15879
2291;1;3,1,-3232,28820,15903
2291;1;3,2,-85,36,992,-13,-258,2368,15879
2301;1;3,1,-3232,28820,15903
2301;1;3,2,-85,36,992,-13,-258,2368,15879
2311;1;3,1,-3232,28820,15903
2311;1;3,2,-85,36,992,-13,-258,2368,15879
2321;1;3,1,-3232,28820,16003
2321;1;3,2,-84,34,985,64,-249,2413,15919
2331;1;3,1,-3232,28820,16003
2331;1;3,2,-84,34,985,64,-249,2413,15919
2341;1;3,1,-3232,28820,16003
2341;1;3,2,-84,34,985,64,-249,2413,15919
2351;1;3,1,-3232,28820,16003
2351;1;3,2,-84,34,985,64,-249,2413,15919
2361;1;3,1,-3232,28820,16003
2361;1;3,2,-76,47,1013,-93,-251,2394,15959
2371;1;3,1,-3232,28820,16003
2371;1;3,2,-76,47,1013,-93,-251,2394,15959
2381;1;3,1,-3232,28820,16003
2381;1;3,2,-76,47,1013,-93,-251,2394,15959
2391;1;3,1,-3232,28820,16003
2391;1;3,2,-76,47,1013,-93,-251,2394,15959
2401;1;3,1,-3232,28820,16003
2401;1;3,2,-78,43,1006,39,-404,2272,15999
2411;1;3,1,-3232,28820,16003
2411;1;3,2,-78,43,1006,39,-404,2272,15999
2421;1;3,1,-3232,28820,16103
2421;1;3,2,-78,43,1006,39,-404,2272,15999
2431;1;3,1,-3232,28820,16103
2431;1;3,2,-78,43,1006,39,-404,2272,15999
2441;1;3,1,-3232,28820,16103
2441;1;3,2,-84,13,1018,31,-337,2269,16039
2451;1;3,1,-3232,28820,16103
2451;1;3,2,-84,13,1018,31,-337,2269,16039
2461;1;3,1,-3232,28820,16103
2461;1;3,2,-84,13,1018,31,-337,2269,16039
2471;1;3,1,-3232,28820,16103
2471;1;3,2,-82,42,1005,119,-385,2489,16079
2481;1;3,1,-3232,28820,16103
2481;1;3,2,-82,42,1005,119,-385,2489,16079
2491;1;3,1,-3232,28820,16103
2491;1;3,2,-82,42,1005,119,-385,2489,16079
2501;1;3,1,-3232,28820,16103
2501;1;3,2,-82,42,1005,119,-385,2489,16079
2511;1;3,1,-3232,28820,16203
2511;1;3,2,-86,46,1001,91,-360,2495,16119
2521;1;3,1,-3232,28820,16203
2521;1;3,2,-86,46,1001,91,-360,2495,16119
2531;1;3,1,-3232,28820,16203
2531;1;3,2,-86,46,1001,91,-360,2495,16119
2541;1;3,1,-3232,28820,16203
2541;1;3,2,-86,46,1001,91,-360,2495,16119
2551;1;3,1,-3232,28820,16203
2551;1;3,2,-61,35,1011,-117,-421,2381,16159
2561;1;3,1,-3232,28820,16203
2561;1;3,2,-61,35,1011,-117,-421,2381,16159
2571;1;3,1,-3232,28820,16203
2571;1;3,2,-61,35,1011,-117,-421,2381,16159
2581;1;3,1,-3232,28820,16203
2581;1;3,2,-61,35,1011,-117,-421,2381,16159
2591;1;3,1,-3232,28820,16203
2591;1;3,2,-97,56,1003,-11,-173,2437,16199
2601;1;3,1,-3232,28820,16203
2601;1;3,2,-97,56,1003,-11,-173,2437,16199
2611;1;3,1,-3232,28820,16303
2611;1;3,2,-97,56,1003,-11,-173,2437,16199
2621;1;3,1,-3232,28820,16303
2621;1;3,2,-97,56,1003,-11,-173,2437,16199
2631;1;3,1,-3232,28820,16303
2631;1;3,2,-68,36,985,-78,-184,2071,16239
2641;1;3,1,-3232,28820,16303
2641;1;3,2,-68,36,985,-78,-184,2071,16239
2651;1;3,1,-3232,28820,16303
2651;1;3,2,-68,36,985,-78,-184,2071,16239
2661;1;3,1,-3232,28820,16303
2661;1;3,2,-68,36,985,-78,-184,2071,16239
2671;1;3,1,-3232,28820,16303
2671;1;3,2,-79,43,982,37,-404,2254,16279
2681;1;3,1,-3232,28820,16303
2681;1;3,2,-79,43,982,37,-404,2254,16279
2691;1;3,1,-3232,28820,16303
2691;1;3,2,-79,43,982,37,-404,2254,16279
2701;1;3,1,-3232,28820,16303
2701;1;3,2,-79,43,982,37,-404,2254,16279
2711;1;3,1,-3232,28820,16403
2711;1;3,2,-76,30,987,77,-422,2258,16319
2721;1;3,1,-3232,28820,16403
2721;1;3,2,-76,30,987,77,-422,2258,16319
2731;1;3,1,-3232,28820,16403
2731;1;3,2,-76,30,987,77,-422,2258,16319
2741;1;3,1,-3232,28820,16403
2741;1;3,2,-76,30,987,77,-422,2258,16319
2751;1;3,1,-3232,28820,16403
2751;1;3,2,-91,44,967,75,-337,2465,16359
2761;1;3,1,-3232,28820,16403
2761;1;3,2,-91,44,967,75,-337,2465,16359
2771;1;3,1,-3232,28820,16403
2771;1;3,2,-91,44,967,75,-337,2465,16359
2781;1;3,1,-3232,28820,16403
2781;1;3,2,-91,44,967,75,-337,2465,16359
2791;1;3,1,-3232,28820,16403
2791;1;3,2,-102,49,988,92,-251,2235,16399
2801;1;3,1,-3232,28820,16403
2801;1;3,2,-102,49,988,92,-251,2235,16399
2811;1;3,1,-3232,28820,16503
2811;1;3,2,-102,49,988,92,-251,2235,16399
2821;1;3,1,-3232,28820,16503
2821;1;3,2,-102,49,988,92,-251,2235,16399
2831;1;3,1,-3232,28820,16503
2831;1;3,2,-63,51,1014,47,-240,2567,16439
2841;1;3,1,-3232,28820,16503
2841;1;3,2,-63,51,1014,47,-240,2567,16439
2851;1;3,1,-3232,28820,16503
2851;1;3,2,-63,51,1014,47,-240,2567,16439
2861;1;3,1,-3232,28820,16503
2861;1;3,2,-63,51,1014,47,-240,2567,16439
2871;1;3,1,-3232,28820,16503
2871;1;3,2,-86,46,995,17,-274,2484,16479
2881;1;3,1,-3232,28820,16503
2881;1;3,2,-86,46,995,17,-274,2484,16479
2891;1;3,1,-3232,28820,16503
2891;1;3,2,-86,46,995,17,-274,2484,16479
2901;1;3,1,-3232,28820,16503
2901;1;3,2,-86,46,995,17,-274,2484,16479
2911;1;3,1,-3232,28820,16603
2911;1;3,2,-69,39,1002,24,-350,2436,16519
2921;1;3,1,-3232,28820,16603
2921;1;3,2,-69,39,1002,24,-350,2436,16519
2931;1;3,1,-3232,28820,16603
2931;1;3,2,-69,39,1002,24,-350,2436,16519
2941;1;3,1,-3232,28820,16603
2941;1;3,2,-69,39,1002,24,-350,2436,16519
2951;1;3,1,-3232,28820,16603
2951;1;3,2,-71,36,993,43,-316,2391,16559
2961;1;3,1,-3232,28820,16603
2961;1;3,2,-71,36,993,43,-316,2391,16559
2971;1;3,1,-3232,28820,16603
2971;1;3,2,-71,36,993,43,-316,2391,16559
2981;1;3,1,-3232,28820,16603
2981;1;3,2,-71,36,993,43,-316,2391,16559
2991;1;3,1,-3232,28820,16603
2991;1;3,2,-86,51,962,37,-266,2647,16599
3001;1;3,1,-3232,28820,16603
3001;1;3,2,-86,51,962,37,-266,2647,16599
4001;4;Controlling something...
4001;3;20202020
3011;1;3,1,-3232,28820,16703
3011;1;3,2,-86,51,962,37,-266,2647,16599
3021;1;3,1,-3232,28820,16703
3021;1;3,2,-86,51,962,37,-266,2647,16599
3031;1;3,1,-3232,28820,16703
