23,0,0,0,178,117,1,0,49,11,0,0,8,0,246,255,239,255,236,255,4,0,31,4,247,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,36,1,0,0,0,0,0,0,1,0,0,0,132,241,2,0,216,0,0,0
23,0,0,0,163,117,1,0,50,11,0,0,7,0,247,255,239,255,236,255,3,0,30,4,247,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,32,1,0,0,0,0,0,0,1,0,0,0,232,241,2,0,148,0,0,0
23,0,0,0,201,117,1,0,50,11,0,0,7,0,246,255,239,255,234,255,4,0,32,4,247,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,76,242,2,0,60,0,0,0
23,0,0,0,182,117,1,0,50,11,0,0,7,0,245,255,239,255,233,255,3,0,28,4,247,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,7,1,0,0,0,0,0,0,1,0,0,0,176,242,2,0,34,0,0,0
23,0,0,0,182,117,1,0,50,11,0,0,7,0,246,255,241,255,235,255,5,0,29,4,247,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,252,0,0,0,0,0,0,0,1,0,0,0,20,243,2,0,226,0,0,0
23,0,0,0,163,117,1,0,50,11,0,0,7,0,246,255,239,255,234,255,6,0,30,4,247,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,247,0,0,0,0,0,0,0,1,0,0,0,120,243,2,0,164,0,0,0
23,0,0,0,182,117,1,0,50,11,0,0,8,0,246,255,239,255,235,255,4,0,29,4,247,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,241,0,0,0,0,0,0,0,1,0,0,0,220,243,2,0,74,0,0,0
23,0,0,0,163,117,1,0,50,11,0,0,7,0,246,255,239,255,236,255,6,0,31,4,247,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,232,0,0,0,0,0,0,0,1,0,0,0,64,244,2,0,26,0,0,0
23,0,0,0,182,117,1,0,50,11,0,0,7,0,246,255,239,255,234,255,7,0,30,4,247,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,229,0,0,0,0,0,0,0,1,0,0,0,164,244,2,0,182,0,0,0
23,0,0,0,186,117,1,0,52,11,0,0,8,0,245,255,239,255,234,255,4,0,30,4,182,42,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,217,0,0,0,0,0,0,0,1,0,0,0,8,245,2,0,234,0,0,0
23,0,0,0,163,117,1,0,50,11,0,0,8,0,246,255,239,255,233,255,4,0,32,4,182,42,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,1,0,0,0,108,245,2,0,206,0,0,0
23,0,0,0,163,117,1,0,50,11,0,0,8,0,247,255,239,255,234,255,5,0,31,4,182,42,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,255,255,255,207,0,0,0,0,0,0,0,1,0,0,0,208,245,2,0,108,0,0,0
23,0,0,0,167,117,1,0,52,11,0,0,7,0,246,255,240,255,234,255,4,0,29,4,182,42,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,255,255,255,194,0,0,0,0,0,0,0,1,0,0,0,52,246,2,0,63,0,0,0
23,0,0,0,163,117,1,0,50,11,0,0,7,0,246,255,239,255,234,255,6,0,31,4,182,42,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,255,255,255,191,0,0,0,0,0,0,0,1,0,0,0,152,246,2,0,239,0,0,0
23,0,0,0,182,117,1,0,50,11,0,0,7,0,246,255,239,255,234,255,4,0,31,4,182,42,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,255,255,255,190,0,0,0,0,0,0,0,1,0,0,0,252,246,2,0,133,0,0,0
23,0,0,0,186,117,1,0,52,11,0,0,8,0,246,255,239,255,235,255,4,0,30,4,182,42,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,255,255,255,179,0,0,0,0,0,0,0,1,0,0,0,96,247,2,0,75,0,0,0
23,0,0,0,167,117,1,0,52,11,0,0,7,0,245,255,239,255,234,255,3,0,33,4,182,42,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,255,255,255,174,0,0,0,0,0,0,0,1,0,0,0,196,247,2,0,23,0,0,0
23,0,0,0,167,117,1,0,52,11,0,0,8,0,246,255,240,255,234,255,3,0,31,4,182,42,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,255,255,255,174,0,0,0,0,0,0,0,1,0,0,0,40,248,2,0,183,0,0,0
23,0,0,0,186,117,1,0,52,11,0,0,7,0,247,255,240,255,234,255,5,0,32,4,182,42,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,255,255,255,165,0,0,0,0,0,0,0,1,0,0,0,140,248,2,0,106,0,0,0
23,0,0,0,167,117,1,0,52,11,0,0,7,0,246,255,240,255,235,255,5,0,31,4,182,42,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,255,255,255,154,0,0,0,0,0,0,0,1,0,0,0,240,248,2,0,78,0,0,0
23,0,0,0,167,117,1,0,52,11,0,0,7,0,247,255,239,255,236,255,3,0,33,4,179,42,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,255,255,255,152,0,0,0,0,0,0,0,1,0,0,0,84,249,2,0,205,0,0,0
23,0,0,0,167,117,1,0,52,11,0,0,7,0,246,255,239,255,233,255,4,0,31,4,179,42,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,255,255,255,155,0,0,0,0,0,0,0,1,0,0,0,184,249,2,0,106,0,0,0
23,0,0,0,167,117,1,0,52,11,0,0,7,0,247,255,239,255,236,255,2,0,30,4,179,42,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,255,255,255,149,0,0,0,0,0,0,0,1,0,0,0,28,250,2,0,27,0,0,0
