93,53,5,0,9,135,1,0,67,11,0,0,18,0,8,0,249,255,234,255,235,255,10,252,105,46,180,0,84,0,254,254,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,2,0,0,205,0,0,0,0,0,0,0,1,220,220,220,220
113,53,5,0,243,134,1,0,67,11,0,0,18,0,8,0,249,255,234,255,233,255,9,252,105,46,180,0,84,0,254,254,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,2,0,0,203,0,0,0,0,0,0,0,1,220,220,220,220
133,53,5,0,9,135,1,0,67,11,0,0,18,0,8,0,250,255,233,255,235,255,9,252,105,46,180,0,84,0,254,254,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,2,0,0,191,0,0,0,0,0,0,0,1,220,220,220,220
153,53,5,0,9,135,1,0,67,11,0,0,18,0,7,0,249,255,232,255,235,255,7,252,105,46,180,0,84,0,254,254,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,2,0,0,189,0,0,0,0,0,0,0,1,220,220,220,220
173,53,5,0,243,134,1,0,67,11,0,0,17,0,7,0,250,255,231,255,235,255,8,252,105,46,180,0,84,0,254,254,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,2,0,0,201,0,0,0,0,0,0,0,1,220,220,220,220
193,53,5,0,9,135,1,0,67,11,0,0,18,0,7,0,249,255,231,255,233,255,9,252,105,46,180,0,84,0,254,254,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,2,0,0,193,0,0,0,0,0,0,0,1,220,220,220,220
213,53,5,0,9,135,1,0,67,11,0,0,17,0,8,0,249,255,231,255,234,255,8,252,105,46,180,0,84,0,254,254,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,2,0,0,181,0,0,0,0,0,0,0,1,220,220,220,220
233,53,5,0,9,135,1,0,67,11,0,0,18,0,8,0,248,255,233,255,234,255,8,252,104,46,179,0,84,0,254,254,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,2,0,0,179,0,0,0,0,0,0,0,1,220,220,220,220
253,53,5,0,9,135,1,0,67,11,0,0,17,0,8,0,249,255,233,255,234,255,9,252,104,46,179,0,84,0,254,254,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,2,0,0,176,0,0,0,0,0,0,0,1,220,220,220,220
17,54,5,0,9,135,1,0,67,11,0,0,18,0,9,0,249,255,234,255,234,255,7,252,104,46,179,0,84,0,254,254,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,2,0,0,175,0,0,0,0,0,0,0,1,220,220,220,220
