181,120,0,0,214,134,1,0,11,10,0,0,20,0,8,0,248,255,236,255,231,255,12,252,93,45,191,0,7,0,254,254,254,254,15,0,0,0,15,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,218,0,0,0,0,0,0,0,1,220,220,220,220
25,121,0,0,214,134,1,0,11,10,0,0,21,0,8,0,248,255,236,255,232,255,15,252,93,45,191,0,7,0,254,254,254,254,15,0,0,0,15,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,227,0,0,0,0,0,0,0,1,220,220,220,220
177,129,0,0,217,134,1,0,13,10,0,0,20,0,8,0,247,255,236,255,233,255,12,252,89,45,184,0,8,0,254,254,254,254,15,0,0,0,15,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,175,0,0,0,0,0,0,0,1,220,220,220,220
21,130,0,0,217,134,1,0,13,10,0,0,21,0,8,0,248,255,234,255,232,255,12,252,92,45,186,0,8,0,254,254,254,254,15,0,0,0,15,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,192,0,0,0,0,0,0,0,1,220,220,220,220
121,130,0,0,217,134,1,0,13,10,0,0,20,0,8,0,249,255,237,255,232,255,11,252,92,45,186,0,8,0,254,254,254,254,15,0,0,0,15,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,195,0,0,0,0,0,0,0,1,220,220,220,220
221,130,0,0,221,134,1,0,14,10,0,0,21,0,8,0,247,255,236,255,231,255,12,252,93,45,186,0,8,0,254,254,254,254,15,0,0,0,15,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,193,0,0,0,0,0,0,0,1,220,220,220,220
65,131,0,0,217,134,1,0,13,10,0,0,21,0,8,0,249,255,235,255,234,255,11,252,93,45,186,0,8,0,254,254,254,254,15,0,0,0,15,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,191,0,0,0,0,0,0,0,1,220,220,220,220
165,131,0,0,243,134,1,0,14,10,0,0,20,0,8,0,248,255,237,255,233,255,12,252,87,45,185,0,8,0,254,254,254,254,15,0,0,0,15,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,187,0,0,0,0,0,0,0,1,220,220,220,220
9,132,0,0,217,134,1,0,13,10,0,0,21,0,9,0,248,255,234,255,231,255,12,252,87,45,185,0,8,0,254,254,254,254,15,0,0,0,15,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,182,0,0,0,0,0,0,0,1,220,220,220,220
109,132,0,0,221,134,1,0,14,10,0,0,20,0,9,0,249,255,238,255,233,255,13,252,88,45,187,0,8,0,254,254,254,254,15,0,0,0,15,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,206,0,0,0,0,0,0,0,1,220,220,220,220
209,132,0,0,221,134,1,0,14,10,0,0,19,0,8,0,248,255,236,255,234,255,11,252,88,45,187,0,8,0,254,254,254,254,15,0,0,0,15,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,220,0,0,0,0,0,0,0,1,220,220,220,220
53,133,0,0,195,134,1,0,13,10,0,0,21,0,9,0,249,255,237,255,232,255,12,252,92,45,195,0,8,0,254,254,254,254,15,0,0,0,15,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,211,0,0,0,0,0,0,0,1,220,220,220,220
153,133,0,0,221,134,1,0,14,10,0,0,21,0,9,0,249,255,237,255,232,255,13,252,92,45,195,0,8,0,254,254,254,254,15,0,0,0,15,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,198,0,0,0,0,0,0,0,1,220,220,220,220
253,133,0,0,221,134,1,0,14,10,0,0,20,0,9,0,249,255,235,255,232,255,12,252,92,45,195,0,8,0,254,254,254,254,15,0,0,0,15,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,206,0,0,0,0,0,0,0,1,220,220,220,220
97,134,0,0,199,134,1,0,14,10,0,0,21,0,8,0,248,255,235,255,233,255,10,252,92,45,195,0,8,0,254,254,254,254,15,0,0,0,15,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,207,0,0,0,0,0,0,0,1,220,220,220,220
197,134,0,0,199,134,1,0,14,10,0,0,20,0,8,0,248,255,235,255,234,255,12,252,92,45,194,0,8,0,254,254,254,254,15,0,0,0,15,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,210,0,0,0,0,0,0,0,1,220,220,220,220
41,135,0,0,221,134,1,0,14,10,0,0,21,0,8,0,248,255,235,255,232,255,11,252,92,45,194,0,8,0,254,254,254,254,15,0,0,0,15,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,208,0,0,0,0,0,0,0,1,220,220,220,220
141,135,0,0,221,134,1,0,14,10,0,0,20,0,9,0,249,255,234,255,233,255,12,252,91,45,196,0,8,0,254,254,254,254,15,0,0,0,15,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,191,0,0,0,0,0,0,0,1,220,220,220,220
241,135,0,0,221,134,1,0,14,10,0,0,21,0,7,0,248,255,236,255,232,255,12,252,91,45,196,0,8,0,254,254,254,254,15,0,0,0,15,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,161,0,0,0,0,0,0,0,1,220,220,220,220
85,136,0,0,221,134,1,0,14,10,0,0,21,0,8,0,248,255,236,255,232,255,12,252,93,45,183,0,8,0,254,254,254,254,15,0,0,0,15,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,162,0,0,0,0,0,0,0,1,220,220,220,220
185,136,0,0,225,134,1,0,16,10,0,0,21,0,8,0,248,255,236,255,234,255,12,252,93,45,183,0,8,0,254,254,254,254,15,0,0,0,15,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,160,0,0,0,0,0,0,0,1,220,220,220,220
29,137,0,0,221,134,1,0,14,10,0,0,20,0,7,0,248,255,235,255,233,255,13,252,92,45,176,0,8,0,254,254,254,254,15,0,0,0,15,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,172,0,0,0,0,0,0,0,1,220,220,220,220
129,137,0,0,199,134,1,0,14,10,0,0,22,0,8,0,248,255,237,255,234,255,12,252,92,45,176,0,8,0,254,254,254,254,15,0,0,0,15,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,186,0,0,0,0,0,0,0,1,220,220,220,220
229,137,0,0,225,134,1,0,16,10,0,0,21,0,8,0,249,255,235,255,234,255,12,252,91,45,178,0,8,0,254,254,254,254,15,0,0,0,15,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,178,0,0,0,0,0,0,0,1,220,220,220,220
73,138,0,0,225,134,1,0,16,10,0,0,21,0,8,0,248,255,235,255,232,255,12,252,91,45,178,0,8,0,254,254,254,254,15,0,0,0,15,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,177,0,0,0,0,0,0,0,1,220,220,220,220
173,138,0,0,199,134,1,0,14,10,0,0,20,0,8,0,249,255,235,255,232,255,11,252,89,45,178,0,8,0,254,254,254,254,15,0,0,0,15,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,190,0,0,0,0,0,0,0,1,220,220,220,220
17,139,0,0,225,134,1,0,16,10,0,0,21,0,8,0,248,255,235,255,234,255,9,252,89,45,178,0,8,0,254,254,254,254,15,0,0,0,15,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,189,0,0,0,0,0,0,0,1,220,220,220,220
117,139,0,0,181,134,1,0,16,10,0,0,20,0,9,0,248,255,235,255,232,255,12,252,89,45,178,0,8,0,254,254,254,254,15,0,0,0,15,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,198,0,0,0,0,0,0,0,1,220,220,220,220
217,139,0,0,203,134,1,0,16,10,0,0,21,0,8,0,248,255,235,255,232,255,13,252,92,45,182,0,8,0,254,254,254,254,15,0,0,0,15,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,204,0,0,0,0,0,0,0,1,220,220,220,220
61,140,0,0,203,134,1,0,16,10,0,0,21,0,9,0,248,255,235,255,232,255,11,252,92,45,182,0,8,0,254,254,254,254,15,0,0,0,15,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,214,0,0,0,0,0,0,0,1,220,220,220,220
161,140,0,0,225,134,1,0,16,10,0,0,20,0,8,0,249,255,235,255,232,255,11,252,93,45,186,0,8,0,254,254,254,254,15,0,0,0,15,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,230,0,0,0,0,0,0,0,1,220,220,220,220
5,141,0,0,203,134,1,0,16,10,0,0,20,0,8,0,247,255,236,255,232,255,12,252,93,45,186,0,8,0,254,254,254,254,15,0,0,0,15,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,239,0,0,0,0,0,0,0,1,220,220,220,220
105,141,0,0,225,134,1,0,16,10,0,0,21,0,8,0,249,255,235,255,233,255,12,252,92,45,184,0,8,0,254,254,254,254,15,0,0,0,15,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,230,0,0,0,0,0,0,0,1,220,220,220,220
205,141,0,0,225,134,1,0,16,10,0,0,21,0,8,0,249,255,233,255,231,255,12,252,92,45,184,0,8,0,254,254,254,254,15,0,0,0,15,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,219,0,0,0,0,0,0,0,1,220,220,220,220
49,142,0,0,203,134,1,0,16,10,0,0,20,0,9,0,248,255,236,255,232,255,10,252,90,45,186,0,8,0,254,254,254,254,15,0,0,0,15,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,213,0,0,0,0,0,0,0,1,220,220,220,220
149,142,0,0,225,134,1,0,16,10,0,0,21,0,8,0,249,255,234,255,234,255,11,252,90,45,186,0,8,0,254,254,254,254,15,0,0,0,15,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,214,0,0,0,0,0,0,0,1,220,220,220,220
249,142,0,0,203,134,1,0,16,10,0,0,21,0,8,0,248,255,235,255,235,255,12,252,87,45,185,0,9,0,254,254,254,254,15,0,0,0,15,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,221,0,0,0,0,0,0,0,1,220,220,220,220
