Timestamp;Log Entry Type;Data
1160;1;2,1,99645,2504,1203
1160;1;2,2,11,-1,-1063,25,3,-10,1199
1160;1;2,2,8,2,-1014,22,2,-29,1199
1160;1;3,1,99676,2481,1213
1160;1;3,2,-3,10,-1020,-7,-12,1,1209
1160;1;3,2,10,2,-1050,-2,-2,1,1209
1150;3;58,299,134
1170;1;1,1,99665,2644,1213
1170;1;1,2,-28,-22,-1006,20,6,-8,1209
1170;1;1,2,-25,-7,-1074,-7,-7,-13,1209
1170;1;2,1,99645,2504,1213
1170;1;2,2,10,-2,-1063,24,3,-9,1209
1170;1;2,2,6,1,-1016,22,3,-28,1209
1170;1;3,1,99698,2481,1223
1170;1;3,2,-1,8,-1020,-7,-12,1,1219
1170;1;3,2,10,1,-1049,-3,-1,1,1219
1160;3;68,341,134
1180;1;1,1,99643,2644,1223
1180;1;1,2,-27,-21,-1007,20,6,-8,1219
1180;1;1,2,-24,-6,-1074,-7,-7,-13,1219
1180;1;2,1,99665,2504,1223
1180;1;2,2,9,-3,-1063,24,3,-9,1219
1180;1;2,2,6,0,-1017,22,3,-28,1219
1180;1;3,1,99676,2481,1233
1180;1;3,2,0,6,-1020,-8,-12,2,1229
1180;1;3,2,10,0,-1049,-3,-1,0,1229
1170;3;80,386,137
1190;1;1,1,99643,2644,1233
1190;1;1,2,-26,-21,-1006,19,6,-7,1229
1190;1;1,2,-24,-6,-1074,-7,-7,-14,1229
1190;1;2,1,99645,2504,1233
1190;1;2,2,9,-1,-1061,24,3,-9,1229
1190;1;2,2,5,2,-1016,22,2,-28,1229
1190;1;3,1,99673,2480,1243
1190;1;3,2,-2,5,-1021,-8,-13,1,1239
1190;1;3,2,11,-1,-1050,-2,-1,0,1239
1180;3;93,434,134
1200;1;1,1,99643,2644,1243
1200;1;1,2,-25,-21,-1007,19,6,-7,1239
1200;1;1,2,-22,-6,-1075,-7,-7,-13,1239
1200;1;2,1,99665,2504,1243
1200;1;2,2,9,-1,-1061,25,3,-10,1239
1200;1;2,2,6,3,-1015,22,3,-28,1239
1200;1;3,1,99673,2480,1253
1200;1;3,2,-4,5,-1021,-8,-12,1,1249
1200;1;3,2,9,-1,-1050,-3,-1,1,1249
1190;3;107,486,135
1210;1;1,1,99643,2644,1263
1210;1;1,2,-25,-23,-1007,20,5,-8,1249
1210;1;1,2,-21,-6,-1073,-7,-7,-13,1249
1210;1;2,1,99665,2504,1253
1210;1;2,2,9,0,-1062,25,3,-10,1249
1210;1;2,2,6,4,-1016,21,3,-29,1249
1210;1;3,1,99673,2480,1263
1210;1;3,2,-4,7,-1021,-8,-12,1,1259
1210;1;3,2,8,-1,-1050,-2,-1,0,1259
1200;3;119,523,126
1220;1;1,1,99665,2644,1273
1220;1;1,2,-23,-26,-1007,19,6,-7,1259
1220;1;1,2,-20,-7,-1072,-7,-8,-13,1259
1220;1;2,1,99645,2504,1263
1220;1;2,2,10,3,-1061,25,3,-10,1259
1220;1;2,2,8,6,-1017,22,3,-28,1259
1220;1;3,1,99673,2480,1273
1220;1;3,2,-6,7,-1019,-7,-12,1,1269
1220;1;3,2,6,0,-1050,-3,-1,1,1269
1210;3;133,562,122
1230;1;1,1,99665,2644,1283
1230;1;1,2,-24,-27,-1007,20,5,-7,1279
1230;1;1,2,-20,-8,-1073,-7,-7,-13,1269
1230;1;2,1,99645,2504,1273
1230;1;2,2,10,4,-1059,25,3,-9,1269
1230;1;2,2,8,6,-1017,22,3,-28,1269
1230;1;3,1,99673,2480,1283
1230;1;3,2,-6,8,-1020,-8,-13,1,1279
1230;1;3,2,5,0,-1051,-3,-1,1,1279
1220;3;147,604,122
1220;1;4,4,10979,0,175,3256
1240;1;1,1,99640,2643,1293
1240;1;1,2,-23,-28,-1009,19,6,-8,1289
1240;1;1,2,-22,-11,-1072,-7,-8,-12,1279
1240;1;2,1,99645,2504,1283
1240;1;2,2,13,4,-1061,25,4,-9,1279
1240;1;2,2,9,5,-1016,22,3,-28,1279
1240;1;3,1,99676,2481,1293
1240;1;3,2,-7,8,-1018,-8,-13,1,1289
1240;1;3,2,3,1,-1050,-3,0,0,1289
1230;3;163,648,117
1250;1;1,1,99643,2644,1303
1250;1;1,2,-25,-28,-1007,21,5,-7,1299
1250;1;1,2,-22,-10,-1071,-8,-7,-13,1299
1250;1;2,1,99665,2504,1293
1250;1;2,2,13,5,-1061,25,3,-10,1289
1250;1;2,2,10,6,-1015,22,3,-28,1289
