Log Entry,Timestamp,Time_s,Log Entry Type,Sensor Board ID,Sensor Board Timestamp,Sensor Type,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z
1778,2560,2.56,SENSOR,3,2609,IMU_1,-0.001953125,0.0078125,-0.9970703125,-0.2160493827160494,-0.3395061728395062,0.0
1779,2560,2.56,SENSOR,3,2609,IMU_2,0.0087890625,0.0029296875,-1.0244140625,-0.1234567901234568,-0.0925925925925926,0.0308641975308642
1782,2570,2.57,SENSOR,1,2609,IMU_1,-0.025390625,-0.0234375,-0.982421875,0.5864197530864198,0.2160493827160494,-0.2160493827160494
1783,2570,2.57,SENSOR,1,2609,IMU_2,-0.0224609375,-0.0087890625,-1.046875,-0.2160493827160494,-0.1851851851851852,-0.3395061728395062
1785,2570,2.57,SENSOR,2,2609,IMU_1,0.01171875,0.0,-1.033203125,0.7098765432098766,0.0617283950617284,-0.2777777777777778
1786,2570,2.57,SENSOR,2,2609,IMU_2,0.0087890625,0.001953125,-0.98828125,0.617283950617284,0.0617283950617284,-0.9259259259259259
1788,2570,2.57,SENSOR,3,2619,IMU_1,-0.0009765625,0.0068359375,-0.9970703125,-0.2160493827160494,-0.3703703703703704,0.0
1789,2570,2.57,SENSOR,3,2619,IMU_2,0.0107421875,0.001953125,-1.0244140625,-0.1234567901234568,-0.0925925925925926,0.0308641975308642
1792,2580,2.58,SENSOR,1,2619,IMU_1,-0.025390625,-0.0234375,-0.984375,0.5864197530864198,0.2160493827160494,-0.2160493827160494
1793,2580,2.58,SENSOR,1,2619,IMU_2,-0.0234375,-0.0078125,-1.0478515625,-0.2469135802469136,-0.1851851851851852,-0.3395061728395062
1795,2580,2.58,SENSOR,2,2619,IMU_1,0.0126953125,0.0,-1.0341796875,0.7098765432098766,0.0617283950617284,-0.2777777777777778
1796,2580,2.58,SENSOR,2,2619,IMU_2,0.0087890625,0.0009765625,-0.9892578125,0.617283950617284,0.0925925925925926,-0.9259259259259259
1798,2580,2.58,SENSOR,3,2629,IMU_1,0.0,0.0068359375,-0.9970703125,-0.2469135802469136,-0.3395061728395062,0.0
1799,2580,2.58,SENSOR,3,2629,IMU_2,0.0107421875,0.001953125,-1.0234375,-0.1234567901234568,-0.0925925925925926,0.0617283950617284
1802,2590,2.59,SENSOR,1,2629,IMU_1,-0.025390625,-0.0224609375,-0.9853515625,0.617283950617284,0.2469135802469136,-0.2160493827160494
1803,2590,2.59,SENSOR,1,2629,IMU_2,-0.0224609375,-0.0068359375,-1.046875,-0.2160493827160494,-0.1851851851851852,-0.3395061728395062
1805,2590,2.59,SENSOR,2,2629,IMU_1,0.01171875,-0.0009765625,-1.0341796875,0.6790123456790124,0.0617283950617284,-0.2777777777777778
1806,2590,2.59,SENSOR,2,2629,IMU_2,0.0087890625,0.001953125,-0.9892578125,0.617283950617284,0.0617283950617284,-0.8950617283950618
1808,2590,2.59,SENSOR,3,2639,IMU_1,-0.0029296875,0.0068359375,-0.994140625,-0.2160493827160494,-0.3703703703703704,0.0
1809,2590,2.59,SENSOR,3,2639,IMU_2,0.009765625,0.001953125,-1.0244140625,-0.1234567901234568,-0.0925925925925926,0.0308641975308642
1812,2600,2.6,SENSOR,1,2639,IMU_1,-0.025390625,-0.0234375,-0.9873046875,0.617283950617284,0.2469135802469136,-0.2160493827160494
1813,2600,2.6,SENSOR,1,2639,IMU_2,-0.0234375,-0.0078125,-1.048828125,-0.2160493827160494,-0.154320987654321,-0.3395061728395062
1815,2600,2.6,SENSOR,2,2639,IMU_1,0.01171875,-0.0009765625,-1.03515625,0.7098765432098766,0.0617283950617284,-0.2777777777777778
1816,2600,2.6,SENSOR,2,2639,IMU_2,0.009765625,0.001953125,-0.990234375,0.617283950617284,0.0617283950617284,-0.8950617283950618
1818,2600,2.6,SENSOR,3,2649,IMU_1,-0.001953125,0.0078125,-0.9951171875,-0.2469135802469136,-0.3703703703703704,0.0
1819,2600,2.6,SENSOR,3,2649,IMU_2,0.01171875,0.0029296875,-1.0244140625,-0.0925925925925926,-0.0925925925925926,0.0308641975308642
1822,2610,2.61,SENSOR,1,2649,IMU_1,-0.025390625,-0.0234375,-0.9853515625,0.5864197530864198,0.2160493827160494,-0.1851851851851852
1823,2610,2.61,SENSOR,1,2649,IMU_2,-0.0224609375,-0.0068359375,-1.046875,-0.2469135802469136,-0.154320987654321,-0.3395061728395062
1825,2610,2.61,SENSOR,2,2649,IMU_1,0.01171875,-0.0009765625,-1.033203125,0.6790123456790124,0.0925925925925926,-0.2777777777777778
1826,2610,2.61,SENSOR,2,2649,IMU_2,0.0078125,0.001953125,-0.990234375,0.617283950617284,0.0617283950617284,-0.8950617283950618
1828,2610,2.61,SENSOR,3,2659,IMU_1,-0.001953125,0.0068359375,-0.994140625,-0.2777777777777778,-0.3395061728395062,0.0
1829,2610,2.61,SENSOR,3,2659,IMU_2,0.01171875,0.0009765625,-1.0244140625,-0.0925925925925926,-0.0925925925925926,0.0308641975308642
1832,2620,2.62,SENSOR,1,2659,IMU_1,-0.02734375,-0.0234375,-0.984375,0.617283950617284,0.2469135802469136,-0.2160493827160494
1833,2620,2.62,SENSOR,1,2659,IMU_2,-0.0244140625,-0.0078125,-1.048828125,-0.2469135802469136,-0.1234567901234568,-0.3395061728395062
1835,2620,2.62,SENSOR,2,2659,IMU_1,0.01171875,-0.0009765625,-1.0341796875,0.6790123456790124,0.0925925925925926,-0.308641975308642
1836,2620,2.62,SENSOR,2,2659,IMU_2,0.009765625,0.001953125,-0.9892578125,0.617283950617284,0.0617283950617284,-0.8950617283950618
1838,2620,2.62,SENSOR,3,2669,IMU_1,-0.001953125,0.0078125,-0.994140625,-0.2777777777777778,-0.3703703703703704,0.0
1839,2620,2.62,SENSOR,3,2669,IMU_2,0.01171875,0.001953125,-1.025390625,-0.0925925925925926,-0.0925925925925926,0.0308641975308642
1842,2630,2.63,SENSOR,1,2669,IMU_1,-0.025390625,-0.0224609375,-0.9833984375,0.617283950617284,0.2160493827160494,-0.2160493827160494
1843,2630,2.63,SENSOR,1,2669,IMU_2,-0.0234375,-0.0078125,-1.046875,-0.2469135802469136,-0.154320987654321,-0.3395061728395062
1845,2630,2.63,SENSOR,2,2669,IMU_1,0.01171875,-0.0009765625,-1.0322265625,0.7407407407407408,0.0925925925925926,-0.2777777777777778
1846,2630,2.63,SENSOR,2,2669,IMU_2,0.009765625,0.0029296875,-0.9892578125,0.617283950617284,0.0617283950617284,-0.8641975308641976
1848,2630,2.63,SENSOR,3,2679,IMU_1,-0.0029296875,0.005859375,-0.9931640625,-0.2777777777777778,-0.3703703703703704,0.0
1849,2630,2.63,SENSOR,3,2679,IMU_2,0.0107421875,0.0,-1.0234375,-0.0925925925925926,-0.0925925925925926,0.0308641975308642
1852,2640,2.64,SENSOR,1,2679,IMU_1,-0.02734375,-0.0234375,-0.986328125,0.5864197530864198,0.2469135802469136,-0.2160493827160494
1853,2640,2.64,SENSOR,1,2679,IMU_2,-0.0244140625,-0.0087890625,-1.0478515625,-0.2777777777777778,-0.154320987654321,-0.308641975308642
1855,2640,2.64,SENSOR,2,2679,IMU_1,0.0126953125,0.0,-1.0322265625,0.7098765432098766,0.0617283950617284,-0.2469135802469136
1856,2640,2.64,SENSOR,2,2679,IMU_2,0.0107421875,0.001953125,-0.98828125,0.617283950617284,0.0617283950617284,-0.8641975308641976
1858,2640,2.64,SENSOR,3,2689,IMU_1,-0.0029296875,0.0068359375,-0.994140625,-0.2469135802469136,-0.3703703703703704,0.0
1859,2640,2.64,SENSOR,3,2689,IMU_2,0.0107421875,0.001953125,-1.0244140625,-0.0617283950617284,-0.0925925925925926,0.0308641975308642
1862,2650,2.65,SENSOR,1,2689,IMU_1,-0.025390625,-0.0234375,-0.984375,0.617283950617284,0.2160493827160494,-0.1851851851851852
1863,2650,2.65,SENSOR,1,2689,IMU_2,-0.0224609375,-0.0087890625,-1.0478515625,-0.2777777777777778,-0.1851851851851852,-0.3395061728395062
1865,2650,2.65,SENSOR,2,2689,IMU_1,0.0107421875,0.0,-1.033203125,0.7098765432098766,0.0925925925925926,-0.2469135802469136
1866,2650,2.65,SENSOR,2,2689,IMU_2,0.009765625,0.0029296875,-0.98828125,0.617283950617284,0.0617283950617284,-0.8950617283950618
1868,2650,2.65,SENSOR,3,2699,IMU_1,-0.001953125,0.005859375,-0.994140625,-0.2469135802469136,-0.3395061728395062,0.0308641975308642
1869,2650,2.65,SENSOR,3,2699,IMU_2,0.0087890625,0.0,-1.0244140625,-0.0925925925925926,-0.0925925925925926,0.0308641975308642
1873,2660,2.66,SENSOR,1,2699,IMU_1,-0.025390625,-0.0234375,-0.9833984375,0.5864197530864198,0.2160493827160494,-0.1851851851851852
1874,2660,2.66,SENSOR,1,2699,IMU_2,-0.0244140625,-0.0087890625,-1.0498046875,-0.2469135802469136,-0.154320987654321,-0.3395061728395062
1876,2660,2.66,SENSOR,2,2699,IMU_1,0.013671875,-0.001953125,-1.0341796875,0.7098765432098766,0.0925925925925926,-0.2777777777777778
1877,2660,2.66,SENSOR,2,2699,IMU_2,0.009765625,0.0009765625,-0.98828125,0.617283950617284,0.0617283950617284,-0.8641975308641976
1879,2660,2.66,SENSOR,3,2709,IMU_1,-0.001953125,0.0068359375,-0.994140625,-0.2469135802469136,-0.3703703703703704,0.0308641975308642
1880,2660,2.66,SENSOR,3,2709,IMU_2,0.009765625,0.001953125,-1.0244140625,-0.0925925925925926,-0.0925925925925926,0.0617283950617284
1883,2670,2.67,SENSOR,1,2709,IMU_1,-0.0244140625,-0.0234375,-0.9833984375,0.5864197530864198,0.1851851851851852,-0.1851851851851852
1884,2670,2.67,SENSOR,1,2709,IMU_2,-0.0244140625,-0.009765625,-1.046875,-0.2469135802469136,-0.1851851851851852,-0.3395061728395062
1886,2670,2.67,SENSOR,2,2709,IMU_1,0.0126953125,-0.001953125,-1.033203125,0.7098765432098766,0.0925925925925926,-0.2777777777777778
1887,2670,2.67,SENSOR,2,2709,IMU_2,0.009765625,0.001953125,-0.98828125,0.617283950617284,0.0617283950617284,-0.8641975308641976
1889,2670,2.67,SENSOR,3,2719,IMU_1,-0.0029296875,0.0068359375,-0.9951171875,-0.2469135802469136,-0.3395061728395062,0.0
1890,2670,2.67,SENSOR,3,2719,IMU_2,0.009765625,0.0009765625,-1.025390625,-0.1234567901234568,-0.0925925925925926,0.0617283950617284
1893,2680,2.68,SENSOR,1,2719,IMU_1,-0.0263671875,-0.0234375,-0.984375,0.5555555555555556,0.2160493827160494,-0.1851851851851852
1894,2680,2.68,SENSOR,1,2719,IMU_2,-0.025390625,-0.0087890625,-1.05078125,-0.2160493827160494,-0.1851851851851852,-0.3395061728395062
1896,2680,2.68,SENSOR,2,2719,IMU_1,0.0126953125,-0.001953125,-1.033203125,0.7098765432098766,0.0617283950617284,-0.2777777777777778
1897,2680,2.68,SENSOR,2,2719,IMU_2,0.009765625,0.001953125,-0.98828125,0.617283950617284,0.0617283950617284,-0.8641975308641976
1899,2680,2.68,SENSOR,3,2729,IMU_1,-0.001953125,0.0078125,-0.9951171875,-0.2469135802469136,-0.3703703703703704,0.0
1900,2680,2.68,SENSOR,3,2729,IMU_2,0.0107421875,0.001953125,-1.0244140625,-0.1234567901234568,-0.0925925925925926,0.0308641975308642
1903,2690,2.69,SENSOR,1,2729,IMU_1,-0.0263671875,-0.0234375,-0.984375,0.5864197530864198,0.2160493827160494,-0.2160493827160494
1904,2690,2.69,SENSOR,1,2729,IMU_2,-0.0234375,-0.009765625,-1.048828125,-0.2160493827160494,-0.2160493827160494,-0.3395061728395062
1906,2690,2.69,SENSOR,2,2729,IMU_1,0.01171875,-0.0009765625,-1.033203125,0.7407407407407408,0.0925925925925926,-0.308641975308642
1907,2690,2.69,SENSOR,2,2729,IMU_2,0.0107421875,0.001953125,-0.98828125,0.5864197530864198,0.0617283950617284,-0.8950617283950618
1909,2690,2.69,SENSOR,3,2739,IMU_1,-0.00390625,0.0068359375,-0.9951171875,-0.2469135802469136,-0.3395061728395062,0.0308641975308642
1910,2690,2.69,SENSOR,3,2739,IMU_2,0.009765625,0.0009765625,-1.0263671875,-0.1234567901234568,-0.0925925925925926,0.0308641975308642
1913,2700,2.7,SENSOR,1,2739,IMU_1,-0.0263671875,-0.0234375,-0.984375,0.5864197530864198,0.2160493827160494,-0.2160493827160494
1914,2700,2.7,SENSOR,1,2739,IMU_2,-0.025390625,-0.0087890625,-1.048828125,-0.2469135802469136,-0.1851851851851852,-0.3395061728395062
1916,2700,2.7,SENSOR,2,2739,IMU_1,0.01171875,-0.0029296875,-1.033203125,0.7098765432098766,0.0617283950617284,-0.308641975308642
1917,2700,2.7,SENSOR,2,2739,IMU_2,0.0107421875,0.0009765625,-0.9892578125,0.5864197530864198,0.0617283950617284,-0.8950617283950618
1919,2700,2.7,SENSOR,3,2749,IMU_1,-0.001953125,0.0078125,-0.99609375,-0.2777777777777778,-0.3395061728395062,0.0
1920,2700,2.7,SENSOR,3,2749,IMU_2,0.0087890625,0.001953125,-1.0244140625,-0.1234567901234568,-0.0925925925925926,0.0308641975308642
1923,2710,2.71,SENSOR,1,2749,IMU_1,-0.025390625,-0.0224609375,-0.9833984375,0.5864197530864198,0.2160493827160494,-0.2160493827160494
1924,2710,2.71,SENSOR,1,2749,IMU_2,-0.0244140625,-0.0078125,-1.046875,-0.2469135802469136,-0.1851851851851852,-0.3395061728395062
1926,2710,2.71,SENSOR,2,2749,IMU_1,0.01171875,0.0,-1.0341796875,0.7098765432098766,0.0617283950617284,-0.2777777777777778
1927,2710,2.71,SENSOR,2,2749,IMU_2,0.009765625,0.0029296875,-0.9892578125,0.617283950617284,0.0617283950617284,-0.8950617283950618
1929,2710,2.71,SENSOR,3,2759,IMU_1,-0.001953125,0.0068359375,-0.9951171875,-0.2777777777777778,-0.3703703703703704,0.0
1930,2710,2.71,SENSOR,3,2759,IMU_2,0.0087890625,0.0009765625,-1.0224609375,-0.1234567901234568,-0.0925925925925926,0.0308641975308642
1933,2720,2.72,SENSOR,1,2759,IMU_1,-0.025390625,-0.0224609375,-0.984375,0.5864197530864198,0.2469135802469136,-0.1851851851851852
1934,2720,2.72,SENSOR,1,2759,IMU_2,-0.025390625,-0.0078125,-1.0498046875,-0.2469135802469136,-0.154320987654321,-0.3395061728395062
1936,2720,2.72,SENSOR,2,2759,IMU_1,0.0126953125,-0.001953125,-1.0341796875,0.7407407407407408,0.0925925925925926,-0.2777777777777778
1937,2720,2.72,SENSOR,2,2759,IMU_2,0.0107421875,0.0029296875,-0.98828125,0.5864197530864198,0.0617283950617284,-0.8950617283950618
1939,2720,2.72,SENSOR,3,2769,IMU_1,-0.0009765625,0.0078125,-0.99609375,-0.2777777777777778,-0.3703703703703704,0.0308641975308642
1940,2720,2.72,SENSOR,3,2769,IMU_2,0.0107421875,0.0029296875,-1.0244140625,-0.1234567901234568,-0.1234567901234568,0.0308641975308642
1943,2730,2.73,SENSOR,1,2769,IMU_1,-0.025390625,-0.0234375,-0.9814453125,0.617283950617284,0.1851851851851852,-0.2160493827160494
1944,2730,2.73,SENSOR,1,2769,IMU_2,-0.0234375,-0.0068359375,-1.046875,-0.2160493827160494,-0.1851851851851852,-0.3395061728395062
1946,2730,2.73,SENSOR,2,2769,IMU_1,0.0126953125,-0.0009765625,-1.0341796875,0.7407407407407408,0.0617283950617284,-0.2777777777777778
1947,2730,2.73,SENSOR,2,2769,IMU_2,0.009765625,0.0029296875,-0.98828125,0.617283950617284,0.0617283950617284,-0.8950617283950618
1949,2730,2.73,SENSOR,3,2779,IMU_1,-0.001953125,0.0078125,-0.9951171875,-0.2469135802469136,-0.3703703703703704,0.0308641975308642
1950,2730,2.73,SENSOR,3,2779,IMU_2,0.009765625,0.001953125,-1.025390625,-0.1234567901234568,-0.1234567901234568,0.0617283950617284
1953,2740,2.74,SENSOR,1,2779,IMU_1,-0.0263671875,-0.0244140625,-0.984375,0.5864197530864198,0.1851851851851852,-0.2160493827160494
1954,2740,2.74,SENSOR,1,2779,IMU_2,-0.0244140625,-0.0078125,-1.0478515625,-0.2469135802469136,-0.1851851851851852,-0.3395061728395062
1956,2740,2.74,SENSOR,2,2779,IMU_1,0.013671875,-0.001953125,-1.0341796875,0.7407407407407408,0.0925925925925926,-0.2777777777777778
1957,2740,2.74,SENSOR,2,2779,IMU_2,0.009765625,0.001953125,-0.990234375,0.617283950617284,0.0617283950617284,-0.8950617283950618
1959,2740,2.74,SENSOR,3,2789,IMU_1,-0.001953125,0.009765625,-0.9951171875,-0.2469135802469136,-0.3703703703703704,0.0
1960,2740,2.74,SENSOR,3,2789,IMU_2,0.0107421875,0.0029296875,-1.025390625,-0.0925925925925926,-0.0925925925925926,0.0308641975308642
1963,2750,2.75,SENSOR,1,2789,IMU_1,-0.0244140625,-0.0244140625,-0.9833984375,0.5864197530864198,0.2160493827160494,-0.2160493827160494
1964,2750,2.75,SENSOR,1,2789,IMU_2,-0.0224609375,-0.0087890625,-1.0458984375,-0.2469135802469136,-0.2160493827160494,-0.3395061728395062
1966,2750,2.75,SENSOR,2,2789,IMU_1,0.0126953125,-0.0009765625,-1.033203125,0.7407407407407408,0.0925925925925926,-0.2777777777777778
1967,2750,2.75,SENSOR,2,2789,IMU_2,0.0087890625,0.0029296875,-0.9892578125,0.6481481481481481,0.0617283950617284,-0.8950617283950618
1969,2750,2.75,SENSOR,3,2799,IMU_1,-0.001953125,0.0078125,-0.994140625,-0.2469135802469136,-0.3703703703703704,0.0308641975308642
1970,2750,2.75,SENSOR,3,2799,IMU_2,0.009765625,0.001953125,-1.0244140625,-0.1234567901234568,-0.0925925925925926,0.0617283950617284
1973,2760,2.76,SENSOR,1,2799,IMU_1,-0.025390625,-0.0244140625,-0.9833984375,0.5864197530864198,0.2160493827160494,-0.2160493827160494
1974,2760,2.76,SENSOR,1,2799,IMU_2,-0.0244140625,-0.0087890625,-1.0478515625,-0.2469135802469136,-0.1851851851851852,-0.3703703703703704
1976,2760,2.76,SENSOR,2,2799,IMU_1,0.0126953125,-0.0009765625,-1.0341796875,0.7407407407407408,0.0925925925925926,-0.308641975308642
1977,2760,2.76,SENSOR,2,2799,IMU_2,0.0087890625,0.0029296875,-0.98828125,0.6481481481481481,0.0925925925925926,-0.8950617283950618
1979,2760,2.76,SENSOR,3,2809,IMU_1,-0.001953125,0.0087890625,-0.9951171875,-0.2469135802469136,-0.3395061728395062,0.0
1980,2760,2.76,SENSOR,3,2809,IMU_2,0.009765625,0.0029296875,-1.0244140625,-0.0925925925925926,-0.0925925925925926,0.0308641975308642
1983,2770,2.77,SENSOR,1,2809,IMU_1,-0.0234375,-0.0234375,-0.9833984375,0.5864197530864198,0.2160493827160494,-0.2469135802469136
1984,2770,2.77,SENSOR,1,2809,IMU_2,-0.0205078125,-0.0078125,-1.0458984375,-0.2469135802469136,-0.1851851851851852,-0.3395061728395062
1986,2770,2.77,SENSOR,2,2809,IMU_1,0.01171875,-0.0009765625,-1.033203125,0.7407407407407408,0.0617283950617284,-0.2777777777777778
1987,2770,2.77,SENSOR,2,2809,IMU_2,0.0087890625,0.0048828125,-0.9892578125,0.617283950617284,0.0617283950617284,-0.9259259259259259
1989,2770,2.77,SENSOR,3,2819,IMU_1,-0.00390625,0.0068359375,-0.9951171875,-0.2160493827160494,-0.3395061728395062,0.0308641975308642
1990,2770,2.77,SENSOR,3,2819,IMU_2,0.0087890625,0.0009765625,-1.0244140625,-0.0925925925925926,-0.0925925925925926,0.0308641975308642
1993,2780,2.78,SENSOR,1,2819,IMU_1,-0.025390625,-0.0224609375,-0.984375,0.5555555555555556,0.2469135802469136,-0.2160493827160494
1994,2780,2.78,SENSOR,1,2819,IMU_2,-0.021484375,-0.0078125,-1.046875,-0.2469135802469136,-0.1851851851851852,-0.3395061728395062
1996,2780,2.78,SENSOR,2,2819,IMU_1,0.01171875,-0.0009765625,-1.033203125,0.7407407407407408,0.0617283950617284,-0.2777777777777778
1997,2780,2.78,SENSOR,2,2819,IMU_2,0.0087890625,0.0029296875,-0.9892578125,0.5864197530864198,0.0617283950617284,-0.8950617283950618
1999,2780,2.78,SENSOR,3,2829,IMU_1,-0.0029296875,0.005859375,-0.994140625,-0.2469135802469136,-0.3703703703703704,0.0
2000,2780,2.78,SENSOR,3,2829,IMU_2,0.0087890625,0.0009765625,-1.0234375,-0.0925925925925926,-0.0925925925925926,0.0308641975308642
2003,2790,2.79,SENSOR,1,2829,IMU_1,-0.0234375,-0.0234375,-0.9814453125,0.5555555555555556,0.1851851851851852,-0.2160493827160494
2004,2790,2.79,SENSOR,1,2829,IMU_2,-0.0205078125,-0.0087890625,-1.0478515625,-0.2469135802469136,-0.1851851851851852,-0.3395061728395062
2006,2790,2.79,SENSOR,2,2829,IMU_1,0.01171875,0.0,-1.033203125,0.7098765432098766,0.0617283950617284,-0.308641975308642
2007,2790,2.79,SENSOR,2,2829,IMU_2,0.0087890625,0.0048828125,-0.990234375,0.617283950617284,0.0617283950617284,-0.8950617283950618
2009,2790,2.79,SENSOR,3,2839,IMU_1,-0.0029296875,0.00390625,-0.994140625,-0.2777777777777778,-0.3703703703703704,0.0308641975308642
2010,2790,2.79,SENSOR,3,2839,IMU_2,0.0078125,-0.0009765625,-1.025390625,-0.0925925925925926,-0.0925925925925926,0.0308641975308642
2013,2800,2.8,SENSOR,1,2839,IMU_1,-0.025390625,-0.021484375,-0.9833984375,0.5555555555555556,0.2160493827160494,-0.1851851851851852
2014,2800,2.8,SENSOR,1,2839,IMU_2,-0.0224609375,-0.0087890625,-1.0498046875,-0.2469135802469136,-0.154320987654321,-0.3395061728395062
2016,2800,2.8,SENSOR,2,2839,IMU_1,0.01171875,-0.0009765625,-1.03515625,0.7098765432098766,0.0617283950617284,-0.2777777777777778
2017,2800,2.8,SENSOR,2,2839,IMU_2,0.0087890625,0.0029296875,-0.98828125,0.617283950617284,0.0617283950617284,-0.8950617283950618
2019,2800,2.8,SENSOR,3,2849,IMU_1,-0.0009765625,0.005859375,-0.9951171875,-0.2469135802469136,-0.3703703703703704,0.0
2020,2800,2.8,SENSOR,3,2849,IMU_2,0.0087890625,0.0009765625,-1.025390625,-0.0925925925925926,-0.0925925925925926,0.0617283950617284
2023,2810,2.81,SENSOR,1,2849,IMU_1,-0.0263671875,-0.0224609375,-0.9833984375,0.617283950617284,0.2160493827160494,-0.2160493827160494
2024,2810,2.81,SENSOR,1,2849,IMU_2,-0.021484375,-0.0068359375,-1.048828125,-0.2469135802469136,-0.1851851851851852,-0.3395061728395062
2026,2810,2.81,SENSOR,2,2849,IMU_1,0.0107421875,-0.001953125,-1.033203125,0.7098765432098766,0.0617283950617284,-0.2777777777777778
2027,2810,2.81,SENSOR,2,2849,IMU_2,0.0087890625,0.001953125,-0.9892578125,0.5864197530864198,0.0617283950617284,-0.8641975308641976
2029,2810,2.81,SENSOR,3,2859,IMU_1,-0.001953125,0.0048828125,-0.9951171875,-0.2469135802469136,-0.3395061728395062,0.0308641975308642
2030,2810,2.81,SENSOR,3,2859,IMU_2,0.0107421875,-0.0009765625,-1.0244140625,-0.0925925925925926,-0.0925925925925926,0.0617283950617284
2033,2820,2.82,SENSOR,1,2859,IMU_1,-0.0263671875,-0.021484375,-0.984375,0.617283950617284,0.2160493827160494,-0.2160493827160494
2034,2820,2.82,SENSOR,1,2859,IMU_2,-0.0244140625,-0.0078125,-1.05078125,-0.2469135802469136,-0.1851851851851852,-0.308641975308642
2036,2820,2.82,SENSOR,2,2859,IMU_1,0.0107421875,-0.00390625,-1.03515625,0.7098765432098766,0.0617283950617284,-0.2777777777777778
2037,2820,2.82,SENSOR,2,2859,IMU_2,0.0087890625,0.0,-0.9892578125,0.617283950617284,0.0617283950617284,-0.8641975308641976
2039,2820,2.82,SENSOR,3,2869,IMU_1,-0.0009765625,0.005859375,-0.994140625,-0.2469135802469136,-0.3703703703703704,0.0308641975308642
2040,2820,2.82,SENSOR,3,2869,IMU_2,0.0107421875,0.001953125,-1.0244140625,-0.1234567901234568,-0.0925925925925926,0.0617283950617284
2043,2830,2.83,SENSOR,1,2869,IMU_1,-0.02734375,-0.021484375,-0.9833984375,0.5864197530864198,0.2469135802469136,-0.2160493827160494
2044,2830,2.83,SENSOR,1,2869,IMU_2,-0.0244140625,-0.0078125,-1.0498046875,-0.2469135802469136,-0.154320987654321,-0.3395061728395062
2046,2830,2.83,SENSOR,2,2869,IMU_1,0.0107421875,-0.0029296875,-1.0341796875,0.6790123456790124,0.0617283950617284,-0.2777777777777778
2047,2830,2.83,SENSOR,2,2869,IMU_2,0.009765625,0.0,-0.9892578125,0.5864197530864198,0.0617283950617284,-0.8641975308641976
2049,2830,2.83,SENSOR,3,2879,IMU_1,-0.001953125,0.0068359375,-0.9931640625,-0.2469135802469136,-0.3395061728395062,0.0308641975308642
2050,2830,2.83,SENSOR,3,2879,IMU_2,0.009765625,0.0009765625,-1.0244140625,-0.0925925925925926,-0.0925925925925926,0.0617283950617284
2053,2840,2.84,SENSOR,1,2879,IMU_1,-0.0283203125,-0.0224609375,-0.986328125,0.617283950617284,0.2469135802469136,-0.2160493827160494
2054,2840,2.84,SENSOR,1,2879,IMU_2,-0.02734375,-0.0087890625,-1.048828125,-0.2160493827160494,-0.1851851851851852,-0.3395061728395062
2056,2840,2.84,SENSOR,2,2879,IMU_1,0.013671875,-0.0048828125,-1.0341796875,0.6790123456790124,0.0617283950617284,-0.2777777777777778
2057,2840,2.84,SENSOR,2,2879,IMU_2,0.01171875,0.0,-0.990234375,0.5864197530864198,0.0617283950617284,-0.8641975308641976
2059,2840,2.84,SENSOR,3,2889,IMU_1,0.0,0.009765625,-0.9951171875,-0.2469135802469136,-0.3703703703703704,0.0308641975308642
2060,2840,2.84,SENSOR,3,2889,IMU_2,0.01171875,0.00390625,-1.025390625,-0.1234567901234568,-0.0925925925925926,0.0617283950617284
2063,2850,2.85,SENSOR,1,2889,IMU_1,-0.02734375,-0.0224609375,-0.984375,0.5864197530864198,0.2160493827160494,-0.2160493827160494
2064,2850,2.85,SENSOR,1,2889,IMU_2,-0.0263671875,-0.0087890625,-1.0478515625,-0.2469135802469136,-0.154320987654321,-0.3703703703703704
2066,2850,2.85,SENSOR,2,2889,IMU_1,0.013671875,-0.00390625,-1.03515625,0.6790123456790124,0.0308641975308642,-0.2777777777777778
2067,2850,2.85,SENSOR,2,2889,IMU_2,0.0107421875,0.0,-0.9892578125,0.617283950617284,0.0617283950617284,-0.8950617283950618
2069,2850,2.85,SENSOR,3,2899,IMU_1,-0.001953125,0.0107421875,-0.994140625,-0.2469135802469136,-0.3395061728395062,0.0308641975308642
2070,2850,2.85,SENSOR,3,2899,IMU_2,0.009765625,0.00390625,-1.025390625,-0.1234567901234568,-0.0925925925925926,0.0617283950617284
2074,2860,2.86,SENSOR,1,2899,IMU_1,-0.029296875,-0.0224609375,-0.986328125,0.5864197530864198,0.2469135802469136,-0.2469135802469136
2075,2860,2.86,SENSOR,1,2899,IMU_2,-0.0263671875,-0.0087890625,-1.048828125,-0.2469135802469136,-0.154320987654321,-0.3703703703703704
2077,2860,2.86,SENSOR,2,2899,IMU_1,0.015625,-0.00390625,-1.03515625,0.6790123456790124,0.0308641975308642,-0.2777777777777778
2078,2860,2.86,SENSOR,2,2899,IMU_2,0.01171875,0.0,-0.98828125,0.617283950617284,0.0617283950617284,-0.8950617283950618
2080,2860,2.86,SENSOR,3,2909,IMU_1,0.0,0.01171875,-0.9951171875,-0.2469135802469136,-0.3703703703703704,0.0308641975308642
2081,2860,2.86,SENSOR,3,2909,IMU_2,0.009765625,0.0048828125,-1.025390625,-0.1234567901234568,-0.0925925925925926,0.0308641975308642
