Log Entry,Timestamp,Time_s,Log Entry Type,Sensor Board ID,Sensor Board Timestamp,Sensor Type,Pressure,Temperature
5115,7040,7.04,SENSOR,1,7113,BARO,99636,26.41
5118,7040,7.04,SENSOR,2,7113,BARO,99658,25.01
5121,7040,7.04,SENSOR,3,7133,BARO,99665,24.76
5125,7050,7.05,SENSOR,1,7123,BARO,99636,26.41
5128,7050,7.05,SENSOR,2,7123,BARO,99661,25.02
5131,7050,7.05,SENSOR,3,7143,BARO,99687,24.76
5136,7060,7.06,SENSOR,1,7133,BARO,99640,26.43
5139,7060,7.06,SENSOR,2,7133,BARO,99661,25.02
5142,7060,7.06,SENSOR,3,7153,BARO,99709,24.76
5146,7070,7.07,SENSOR,1,7143,BARO,99658,26.41
5149,7070,7.07,SENSOR,2,7143,BARO,99661,25.02
5152,7070,7.07,SENSOR,3,7163,BARO,99669,24.78
5156,7080,7.08,SENSOR,1,7153,BARO,99636,26.41
5159,7080,7.08,SENSOR,2,7153,BARO,99661,25.02
5162,7080,7.08,SENSOR,3,7173,BARO,99687,24.76
5166,7090,7.09,SENSOR,1,7163,BARO,99636,26.41
5169,7090,7.09,SENSOR,2,7163,BARO,99642,25.02
5172,7090,7.09,SENSOR,3,7183,BARO,99687,24.76
5177,7100,7.1,SENSOR,1,7173,BARO,99636,26.41
5180,7100,7.1,SENSOR,2,7173,BARO,99658,25.01
5183,7100,7.1,SENSOR,3,7193,BARO,99691,24.78
5187,7110,7.11,SENSOR,1,7183,BARO,99658,26.41
5190,7110,7.11,SENSOR,2,7183,BARO,99658,25.01
5193,7110,7.11,SENSOR,3,7203,BARO,99691,24.78
5197,7120,7.12,SENSOR,1,7193,BARO,99636,26.41
5200,7120,7.12,SENSOR,2,7193,BARO,99661,25.02
5203,7120,7.12,SENSOR,3,7213,BARO,99687,24.76
5207,7130,7.13,SENSOR,1,7203,BARO,99658,26.41
5210,7130,7.13,SENSOR,2,7203,BARO,99661,25.02
5213,7130,7.13,SENSOR,3,7223,BARO,99665,24.76
5218,7140,7.14,SENSOR,1,7213,BARO,99636,26.41
5221,7140,7.14,SENSOR,2,7213,BARO,99661,25.02
5224,7140,7.14,SENSOR,3,7233,BARO,99665,24.76
5228,7150,7.15,SENSOR,1,7223,BARO,99640,26.43
5231,7150,7.15,SENSOR,2,7223,BARO,99661,25.02
5234,7150,7.15,SENSOR,3,7243,BARO,99687,24.76
5239,7160,7.16,SENSOR,1,7233,BARO,99636,26.41
5242,7160,7.16,SENSOR,2,7233,BARO,99658,25.01
5245,7160,7.16,SENSOR,3,7253,BARO,99691,24.78
5249,7170,7.17,SENSOR,1,7243,BARO,99636,26.41
5252,7170,7.17,SENSOR,2,7243,BARO,99658,25.01
5255,7170,7.17,SENSOR,3,7263,BARO,99691,24.78
5260,7180,7.18,SENSOR,1,7253,BARO,99636,26.41
5263,7180,7.18,SENSOR,2,7253,BARO,99642,25.02
5266,7180,7.18,SENSOR,3,7273,BARO,99691,24.78
5270,7190,7.19,SENSOR,1,7263,BARO,99658,26.41
5273,7190,7.19,SENSOR,2,7263,BARO,99661,25.02
5276,7190,7.19,SENSOR,3,7293,BARO,99665,24.76
5280,7200,7.2,SENSOR,1,7273,BARO,99658,26.41
5283,7200,7.2,SENSOR,2,7273,BARO,99661,25.02
5286,7200,7.2,SENSOR,3,7303,BARO,99709,24.76
5290,7210,7.21,SENSOR,1,7283,BARO,99636,26.41
5293,7210,7.21,SENSOR,2,7283,BARO,99642,25.02
5296,7210,7.21,SENSOR,3,7313,BARO,99687,24.76
5301,7220,7.22,SENSOR,1,7293,BARO,99636,26.41
5304,7220,7.22,SENSOR,2,7293,BARO,99661,25.02
5307,7220,7.22,SENSOR,3,7323,BARO,99691,24.78
5311,7230,7.23,SENSOR,1,7303,BARO,99636,26.41
5314,7230,7.23,SENSOR,2,7303,BARO,99661,25.02
5317,7230,7.23,SENSOR,3,7333,BARO,99687,24.76
5321,7240,7.24,SENSOR,1,7313,BARO,99662,26.43
5324,7240,7.24,SENSOR,2,7313,BARO,99661,25.02
5327,7240,7.24,SENSOR,3,7343,BARO,99687,24.76
5331,7250,7.25,SENSOR,1,7323,BARO,99658,26.41
5334,7250,7.25,SENSOR,2,7323,BARO,99638,25.01
5337,7250,7.25,SENSOR,3,7353,BARO,99691,24.78
5342,7260,7.26,SENSOR,1,7333,BARO,99662,26.43
5345,7260,7.26,SENSOR,2,7333,BARO,99661,25.02
5348,7260,7.26,SENSOR,3,7363,BARO,99691,24.78
5352,7270,7.27,SENSOR,1,7343,BARO,99658,26.41
5355,7270,7.27,SENSOR,2,7343,BARO,99661,25.02
5358,7270,7.27,SENSOR,3,7373,BARO,99691,24.78
5362,7280,7.28,SENSOR,1,7353,BARO,99636,26.41
5365,7280,7.28,SENSOR,2,7353,BARO,99661,25.02
5368,7280,7.28,SENSOR,3,7383,BARO,99709,24.76
5372,7290,7.29,SENSOR,1,7363,BARO,99658,26.41
5375,7290,7.29,SENSOR,2,7363,BARO,99681,25.02
5378,7290,7.29,SENSOR,3,7393,BARO,99687,24.76
5383,7300,7.3,SENSOR,1,7373,BARO,99658,26.41
5386,7300,7.3,SENSOR,2,7373,BARO,99638,25.01
5389,7300,7.3,SENSOR,3,7403,BARO,99691,24.78
5393,7310,7.31,SENSOR,1,7383,BARO,99658,26.41
5396,7310,7.31,SENSOR,2,7383,BARO,99661,25.02
5399,7310,7.31,SENSOR,3,7413,BARO,99691,24.78
5403,7320,7.32,SENSOR,1,7393,BARO,99658,26.41
5406,7320,7.32,SENSOR,2,7393,BARO,99661,25.02
5409,7320,7.32,SENSOR,3,7423,BARO,99691,24.78
5413,7330,7.33,SENSOR,1,7403,BARO,99658,26.41
5416,7330,7.33,SENSOR,2,7403,BARO,99661,25.02
5419,7330,7.33,SENSOR,3,7433,BARO,99691,24.78
5424,7340,7.34,SENSOR,1,7413,BARO,99658,26.41
5427,7340,7.34,SENSOR,2,7413,BARO,99661,25.02
5430,7340,7.34,SENSOR,3,7443,BARO,99687,24.76
5434,7350,7.35,SENSOR,1,7423,BARO,99658,26.41
5437,7350,7.35,SENSOR,2,7423,BARO,99661,25.02
5440,7350,7.35,SENSOR,3,7453,BARO,99691,24.78
5445,7360,7.36,SENSOR,1,7433,BARO,99658,26.41
5448,7360,7.36,SENSOR,2,7433,BARO,99661,25.02
5451,7360,7.36,SENSOR,3,7463,BARO,99669,24.78
5455,7370,7.37,SENSOR,1,7443,BARO,99636,26.41
5458,7370,7.37,SENSOR,2,7443,BARO,99661,25.02
5461,7370,7.37,SENSOR,3,7473,BARO,99687,24.76
5466,7380,7.38,SENSOR,1,7453,BARO,99655,26.39
5469,7380,7.38,SENSOR,2,7453,BARO,99661,25.02
5472,7380,7.38,SENSOR,3,7483,BARO,99687,24.76
5476,7390,7.39,SENSOR,1,7463,BARO,99636,26.41
5479,7390,7.39,SENSOR,2,7463,BARO,99661,25.02
5482,7390,7.39,SENSOR,3,7493,BARO,99665,24.76
5486,7400,7.4,SENSOR,1,7473,BARO,99658,26.41
5489,7400,7.4,SENSOR,2,7473,BARO,99638,25.01
5492,7400,7.4,SENSOR,3,7503,BARO,99687,24.76
5496,7410,7.41,SENSOR,1,7483,BARO,99636,26.41
5499,7410,7.41,SENSOR,2,7483,BARO,99661,25.02
5502,7410,7.41,SENSOR,3,7513,BARO,99687,24.76
5507,7420,7.42,SENSOR,1,7493,BARO,99658,26.41
5510,7420,7.42,SENSOR,2,7493,BARO,99658,25.01
5513,7420,7.42,SENSOR,3,7523,BARO,99665,24.76
5517,7430,7.43,SENSOR,1,7503,BARO,99658,26.41
5520,7430,7.43,SENSOR,2,7503,BARO,99642,25.02
5523,7430,7.43,SENSOR,3,7533,BARO,99691,24.78
5527,7440,7.44,SENSOR,1,7513,BARO,99658,26.41
5530,7440,7.44,SENSOR,2,7513,BARO,99642,25.02
5533,7440,7.44,SENSOR,3,7543,BARO,99687,24.76
5537,7450,7.45,SENSOR,1,7523,BARO,99658,26.41
5540,7450,7.45,SENSOR,2,7523,BARO,99658,25.01
5543,7450,7.45,SENSOR,3,7553,BARO,99669,24.78
5548,7460,7.46,SENSOR,1,7533,BARO,99658,26.41
5551,7460,7.46,SENSOR,2,7533,BARO,99661,25.02
5554,7460,7.46,SENSOR,3,7563,BARO,99665,24.76
5558,7470,7.47,SENSOR,1,7543,BARO,99658,26.41
5561,7470,7.47,SENSOR,2,7543,BARO,99677,25.01
5564,7470,7.47,SENSOR,3,7573,BARO,99687,24.76
5568,7480,7.48,SENSOR,1,7553,BARO,99658,26.41
5571,7480,7.48,SENSOR,2,7553,BARO,99661,25.02
5574,7480,7.48,SENSOR,3,7583,BARO,99669,24.78
5578,7490,7.49,SENSOR,1,7563,BARO,99658,26.41
5581,7490,7.49,SENSOR,2,7563,BARO,99661,25.02
5584,7490,7.49,SENSOR,3,7593,BARO,99687,24.76
5589,7500,7.5,SENSOR,1,7573,BARO,99658,26.41
5592,7500,7.5,SENSOR,2,7573,BARO,99642,25.02
5595,7500,7.5,SENSOR,3,7603,BARO,99665,24.76
5599,7510,7.51,SENSOR,1,7583,BARO,99658,26.41
5602,7510,7.51,SENSOR,2,7583,BARO,99658,25.01
5605,7510,7.51,SENSOR,3,7613,BARO,99687,24.76
5612,7520,7.52,SENSOR,1,7593,BARO,99636,26.41
5615,7520,7.52,SENSOR,2,7593,BARO,99661,25.02
5618,7520,7.52,SENSOR,3,7623,BARO,99687,24.76
5622,7530,7.53,SENSOR,1,7603,BARO,99636,26.41
5625,7530,7.53,SENSOR,2,7603,BARO,99638,25.01
5628,7530,7.53,SENSOR,3,7633,BARO,99709,24.76
5633,7540,7.54,SENSOR,1,7613,BARO,99636,26.41
5636,7540,7.54,SENSOR,2,7613,BARO,99661,25.02
5639,7540,7.54,SENSOR,3,7643,BARO,99691,24.78
5643,7550,7.55,SENSOR,1,7623,BARO,99658,26.41
5646,7550,7.55,SENSOR,2,7623,BARO,99638,25.01
5649,7550,7.55,SENSOR,3,7653,BARO,99709,24.76
5654,7560,7.56,SENSOR,1,7633,BARO,99614,26.41
5657,7560,7.56,SENSOR,2,7633,BARO,99661,25.02
5660,7560,7.56,SENSOR,3,7663,BARO,99687,24.76
5664,7570,7.57,SENSOR,1,7643,BARO,99658,26.41
5667,7570,7.57,SENSOR,2,7643,BARO,99658,25.01
5670,7570,7.57,SENSOR,3,7673,BARO,99687,24.76
5675,7580,7.58,SENSOR,1,7653,BARO,99636,26.41
5678,7580,7.58,SENSOR,2,7653,BARO,99661,25.02
5681,7580,7.58,SENSOR,3,7683,BARO,99669,24.78
5685,7590,7.59,SENSOR,1,7663,BARO,99658,26.41
5688,7590,7.59,SENSOR,2,7663,BARO,99658,25.01
5691,7590,7.59,SENSOR,3,7693,BARO,99687,24.76
5695,7600,7.6,SENSOR,1,7673,BARO,99658,26.41
5698,7600,7.6,SENSOR,2,7673,BARO,99658,25.01
5701,7600,7.6,SENSOR,3,7703,BARO,99691,24.78
5702,7790,7.79,SENSOR,1,7873,BARO,99658,26.41
5705,7790,7.79,SENSOR,2,7863,BARO,99661,25.02
5708,7790,7.79,SENSOR,3,7893,BARO,99665,24.76
5712,7800,7.8,SENSOR,1,7883,BARO,99636,26.41
5715,7800,7.8,SENSOR,2,7873,BARO,99677,25.01
5718,7800,7.8,SENSOR,3,7903,BARO,99669,24.78
5722,7810,7.81,SENSOR,1,7893,BARO,99636,26.41
5725,7810,7.81,SENSOR,2,7883,BARO,99638,25.01
5728,7810,7.81,SENSOR,3,7913,BARO,99687,24.76
5733,7820,7.82,SENSOR,1,7903,BARO,99636,26.41
5736,7820,7.82,SENSOR,2,7893,BARO,99661,25.02
5739,7820,7.82,SENSOR,3,7923,BARO,99669,24.78
5743,7830,7.83,SENSOR,1,7913,BARO,99658,26.41
5746,7830,7.83,SENSOR,2,7903,BARO,99658,25.01
5749,7830,7.83,SENSOR,3,7933,BARO,99691,24.78
5753,7840,7.84,SENSOR,1,7923,BARO,99658,26.41
5756,7840,7.84,SENSOR,2,7913,BARO,99658,25.01
5759,7840,7.84,SENSOR,3,7943,BARO,99687,24.76
5763,7850,7.85,SENSOR,1,7933,BARO,99658,26.41
5766,7850,7.85,SENSOR,2,7923,BARO,99642,25.02
5769,7850,7.85,SENSOR,3,7953,BARO,99669,24.78
5774,7860,7.86,SENSOR,1,7943,BARO,99636,26.41
5777,7860,7.86,SENSOR,2,7933,BARO,99658,25.01
5780,7860,7.86,SENSOR,3,7963,BARO,99687,24.76
5784,7870,7.87,SENSOR,1,7953,BARO,99658,26.41
5787,7870,7.87,SENSOR,2,7943,BARO,99661,25.02
5790,7870,7.87,SENSOR,3,7973,BARO,99687,24.76
5794,7880,7.88,SENSOR,1,7963,BARO,99658,26.41
5797,7880,7.88,SENSOR,2,7953,BARO,99661,25.02
5800,7880,7.88,SENSOR,3,7983,BARO,99669,24.78
5804,7890,7.89,SENSOR,1,7973,BARO,99658,26.41
5807,7890,7.89,SENSOR,2,7963,BARO,99642,25.02
5810,7890,7.89,SENSOR,3,7993,BARO,99691,24.78
5815,7900,7.9,SENSOR,1,7983,BARO,99662,26.43
5818,7900,7.9,SENSOR,2,7973,BARO,99638,25.01
5821,7900,7.9,SENSOR,3,8003,BARO,99665,24.76
5825,7910,7.91,SENSOR,1,7993,BARO,99658,26.41
5828,7910,7.91,SENSOR,2,7983,BARO,99638,25.01
5831,7910,7.91,SENSOR,3,8013,BARO,99691,24.78
5835,7920,7.92,SENSOR,1,8003,BARO,99636,26.41
5838,7920,7.92,SENSOR,2,7993,BARO,99638,25.01
5841,7920,7.92,SENSOR,3,8023,BARO,99687,24.76
5845,7930,7.93,SENSOR,1,8013,BARO,99662,26.43
5848,7930,7.93,SENSOR,2,8003,BARO,99658,25.01
5851,7930,7.93,SENSOR,3,8033,BARO,99669,24.78
5856,7940,7.94,SENSOR,1,8023,BARO,99658,26.41
5859,7940,7.94,SENSOR,2,8013,BARO,99681,25.02
5862,7940,7.94,SENSOR,3,8043,BARO,99691,24.78
5866,7950,7.95,SENSOR,1,8033,BARO,99636,26.41
5869,7950,7.95,SENSOR,2,8023,BARO,99658,25.01
5872,7950,7.95,SENSOR,3,8053,BARO,99669,24.78
5877,7960,7.96,SENSOR,1,8043,BARO,99636,26.41
5880,7960,7.96,SENSOR,2,8033,BARO,99661,25.02
5883,7960,7.96,SENSOR,3,8063,BARO,99691,24.78
5887,7970,7.97,SENSOR,1,8053,BARO,99658,26.41
5890,7970,7.97,SENSOR,2,8043,BARO,99661,25.02
5893,7970,7.97,SENSOR,3,8073,BARO,99691,24.78
5898,7980,7.98,SENSOR,1,8063,BARO,99636,26.41
5901,7980,7.98,SENSOR,2,8053,BARO,99661,25.02
5904,7980,7.98,SENSOR,3,8083,BARO,99669,24.78
5908,7990,7.99,SENSOR,1,8073,BARO,99658,26.41
5911,7990,7.99,SENSOR,2,8063,BARO,99661,25.02
5914,7990,7.99,SENSOR,3,8093,BARO,99669,24.78
5918,8000,8.0,SENSOR,1,8083,BARO,99636,26.41
5921,8000,8.0,SENSOR,2,8073,BARO,99661,25.02
5924,8000,8.0,SENSOR,3,8103,BARO,99669,24.78
5928,8010,8.01,SENSOR,1,8093,BARO,99658,26.41
5931,8010,8.01,SENSOR,2,8083,BARO,99661,25.02
5934,8010,8.01,SENSOR,3,8113,BARO,99687,24.76
5942,8020,8.02,SENSOR,1,8103,BARO,99636,26.41
5945,8020,8.02,SENSOR,2,8093,BARO,99677,25.01
5948,8020,8.02,SENSOR,3,8123,BARO,99691,24.78
5952,8030,8.03,SENSOR,1,8113,BARO,99636,26.41
5955,8030,8.03,SENSOR,2,8103,BARO,99658,25.01
5958,8030,8.03,SENSOR,3,8133,BARO,99691,24.78
5962,8040,8.04,SENSOR,1,8123,BARO,99636,26.41
5965,8040,8.04,SENSOR,2,8113,BARO,99642,25.02
5968,8040,8.04,SENSOR,3,8143,BARO,99691,24.78
5972,8050,8.05,SENSOR,1,8133,BARO,99636,26.41
5975,8050,8.05,SENSOR,2,8123,BARO,99658,25.01
5978,8050,8.05,SENSOR,3,8153,BARO,99687,24.76
5983,8060,8.06,SENSOR,1,8143,BARO,99658,26.41
5986,8060,8.06,SENSOR,2,8133,BARO,99658,25.01
5989,8060,8.06,SENSOR,3,8163,BARO,99687,24.76
5993,8070,8.07,SENSOR,1,8153,BARO,99662,26.43
5996,8070,8.07,SENSOR,2,8143,BARO,99658,25.01
5999,8070,8.07,SENSOR,3,8173,BARO,99665,24.76
6003,8080,8.08,SENSOR,1,8163,BARO,99636,26.41
6006,8080,8.08,SENSOR,2,8153,BARO,99661,25.02
6009,8080,8.08,SENSOR,3,8183,BARO,99665,24.76
6013,8090,8.09,SENSOR,1,8173,BARO,99658,26.41
6016,8090,8.09,SENSOR,2,8163,BARO,99658,25.01
6019,8090,8.09,SENSOR,3,8193,BARO,99669,24.78
6024,8100,8.1,SENSOR,1,8183,BARO,99658,26.41
6027,8100,8.1,SENSOR,2,8173,BARO,99681,25.02
6030,8100,8.1,SENSOR,3,8203,BARO,99665,24.76
6034,8110,8.11,SENSOR,1,8193,BARO,99636,26.41
6037,8110,8.11,SENSOR,2,8183,BARO,99661,25.02
6040,8110,8.11,SENSOR,3,8213,BARO,99691,24.78
6044,8120,8.12,SENSOR,1,8203,BARO,99658,26.41
6047,8120,8.12,SENSOR,2,8193,BARO,99661,25.02
6050,8120,8.12,SENSOR,3,8223,BARO,99691,24.78
6054,8130,8.13,SENSOR,1,8213,BARO,99658,26.41
6057,8130,8.13,SENSOR,2,8203,BARO,99658,25.01
6060,8130,8.13,SENSOR,3,8233,BARO,99687,24.76
6065,8140,8.14,SENSOR,1,8223,BARO,99658,26.41
6068,8140,8.14,SENSOR,2,8213,BARO,99638,25.01
6071,8140,8.14,SENSOR,3,8243,BARO,99691,24.78
6075,8150,8.15,SENSOR,1,8233,BARO,99636,26.41
6078,8150,8.15,SENSOR,2,8223,BARO,99661,25.02
6081,8150,8.15,SENSOR,3,8253,BARO,99691,24.78
6085,8160,8.16,SENSOR,1,8243,BARO,99636,26.41
6088,8160,8.16,SENSOR,2,8233,BARO,99658,25.01
6091,8160,8.16,SENSOR,3,8263,BARO,99665,24.76
6095,8170,8.17,SENSOR,1,8253,BARO,99680,26.41
6098,8170,8.17,SENSOR,2,8243,BARO,99638,25.01
6101,8170,8.17,SENSOR,3,8273,BARO,99691,24.78
6107,8180,8.18,SENSOR,1,8263,BARO,99658,26.41
6110,8180,8.18,SENSOR,2,8253,BARO,99642,25.02
6113,8180,8.18,SENSOR,3,8283,BARO,99691,24.78
6117,8190,8.19,SENSOR,1,8273,BARO,99658,26.41
6120,8190,8.19,SENSOR,2,8263,BARO,99658,25.01
6123,8190,8.19,SENSOR,3,8293,BARO,99665,24.76
6127,8200,8.2,SENSOR,1,8283,BARO,99636,26.41
6130,8200,8.2,SENSOR,2,8273,BARO,99658,25.01
6133,8200,8.2,SENSOR,3,8303,BARO,99687,24.76
6137,8210,8.21,SENSOR,1,8293,BARO,99636,26.41
6140,8210,8.21,SENSOR,2,8283,BARO,99638,25.01
6143,8210,8.21,SENSOR,3,8313,BARO,99687,24.76
6148,8220,8.22,SENSOR,1,8303,BARO,99636,26.41
6151,8220,8.22,SENSOR,2,8293,BARO,99658,25.01
6154,8220,8.22,SENSOR,3,8323,BARO,99691,24.78
6158,8230,8.23,SENSOR,1,8313,BARO,99658,26.41
6161,8230,8.23,SENSOR,2,8303,BARO,99658,25.01
6164,8230,8.23,SENSOR,3,8333,BARO,99691,24.78
6168,8240,8.24,SENSOR,1,8323,BARO,99636,26.41
6171,8240,8.24,SENSOR,2,8313,BARO,99658,25.01
6174,8240,8.24,SENSOR,3,8343,BARO,99687,24.76
6178,8250,8.25,SENSOR,1,8333,BARO,99658,26.41
6181,8250,8.25,SENSOR,2,8323,BARO,99658,25.01
6184,8250,8.25,SENSOR,3,8353,BARO,99665,24.76
6189,8260,8.26,SENSOR,1,8343,BARO,99658,26.41
6192,8260,8.26,SENSOR,2,8333,BARO,99642,25.02
6195,8260,8.26,SENSOR,3,8363,BARO,99669,24.78
6199,8270,8.27,SENSOR,1,8353,BARO,99662,26.43
6202,8270,8.27,SENSOR,2,8343,BARO,99658,25.01
6205,8270,8.27,SENSOR,3,8373,BARO,99687,24.76
6209,8280,8.28,SENSOR,1,8363,BARO,99636,26.41
6212,8280,8.28,SENSOR,2,8353,BARO,99661,25.02
6215,8280,8.28,SENSOR,3,8383,BARO,99687,24.76
6219,8290,8.29,SENSOR,1,8373,BARO,99636,26.41
6222,8290,8.29,SENSOR,2,8363,BARO,99658,25.01
6223,8470,8.47,SENSOR,1,8553,BARO,99658,26.41
6226,8470,8.47,SENSOR,2,8543,BARO,99658,25.01
6229,8470,8.47,SENSOR,3,8583,BARO,99691,24.78
6233,8480,8.48,SENSOR,1,8563,BARO,99636,26.41
6236,8480,8.48,SENSOR,2,8553,BARO,99658,25.01
6239,8480,8.48,SENSOR,3,8593,BARO,99691,24.78
6243,8490,8.49,SENSOR,1,8573,BARO,99636,26.41
6246,8490,8.49,SENSOR,2,8563,BARO,99661,25.02
6249,8490,8.49,SENSOR,3,8603,BARO,99687,24.76
6254,8500,8.5,SENSOR,1,8583,BARO,99658,26.41
6257,8500,8.5,SENSOR,2,8573,BARO,99658,25.01
6260,8500,8.5,SENSOR,3,8613,BARO,99687,24.76
6264,8510,8.51,SENSOR,1,8593,BARO,99636,26.41
6267,8510,8.51,SENSOR,2,8583,BARO,99661,25.02
6270,8510,8.51,SENSOR,3,8623,BARO,99691,24.78
6277,8520,8.52,SENSOR,1,8603,BARO,99658,26.41
6280,8520,8.52,SENSOR,2,8593,BARO,99658,25.01
6283,8520,8.52,SENSOR,3,8633,BARO,99687,24.76
6287,8530,8.53,SENSOR,1,8613,BARO,99658,26.41
6290,8530,8.53,SENSOR,2,8603,BARO,99642,25.02
6293,8530,8.53,SENSOR,3,8643,BARO,99687,24.76
6298,8540,8.54,SENSOR,1,8623,BARO,99636,26.41
6301,8540,8.54,SENSOR,2,8613,BARO,99658,25.01
6304,8540,8.54,SENSOR,3,8653,BARO,99691,24.78
6308,8550,8.55,SENSOR,1,8633,BARO,99636,26.41
6311,8550,8.55,SENSOR,2,8623,BARO,99658,25.01
6314,8550,8.55,SENSOR,3,8663,BARO,99669,24.78
6318,8560,8.56,SENSOR,1,8643,BARO,99636,26.41
6321,8560,8.56,SENSOR,2,8633,BARO,99661,25.02
6324,8560,8.56,SENSOR,3,8673,BARO,99669,24.78
6328,8570,8.57,SENSOR,1,8653,BARO,99636,26.41
6331,8570,8.57,SENSOR,2,8643,BARO,99658,25.01
6334,8570,8.57,SENSOR,3,8683,BARO,99691,24.78
6340,8580,8.58,SENSOR,1,8663,BARO,99658,26.41
6343,8580,8.58,SENSOR,2,8653,BARO,99661,25.02
6346,8580,8.58,SENSOR,3,8693,BARO,99669,24.78
6350,8590,8.59,SENSOR,1,8673,BARO,99658,26.41
6353,8590,8.59,SENSOR,2,8663,BARO,99658,25.01
6356,8590,8.59,SENSOR,3,8703,BARO,99687,24.76
6360,8600,8.6,SENSOR,1,8683,BARO,99658,26.41
6363,8600,8.6,SENSOR,2,8673,BARO,99658,25.01
6366,8600,8.6,SENSOR,3,8713,BARO,99691,24.78
6370,8610,8.61,SENSOR,1,8693,BARO,99658,26.41
6373,8610,8.61,SENSOR,2,8683,BARO,99658,25.01
6376,8610,8.61,SENSOR,3,8723,BARO,99687,24.76
6381,8620,8.62,SENSOR,1,8703,BARO,99658,26.41
6384,8620,8.62,SENSOR,2,8693,BARO,99658,25.01
6387,8620,8.62,SENSOR,3,8733,BARO,99691,24.78
6391,8630,8.63,SENSOR,1,8713,BARO,99658,26.41
6394,8630,8.63,SENSOR,2,8703,BARO,99661,25.02
6397,8630,8.63,SENSOR,3,8743,BARO,99687,24.76
6401,8640,8.64,SENSOR,1,8723,BARO,99658,26.41
6404,8640,8.64,SENSOR,2,8713,BARO,99661,25.02
6407,8640,8.64,SENSOR,3,8753,BARO,99691,24.78
6411,8650,8.65,SENSOR,1,8733,BARO,99636,26.41
6414,8650,8.65,SENSOR,2,8723,BARO,99658,25.01
6417,8650,8.65,SENSOR,3,8763,BARO,99691,24.78
6422,8660,8.66,SENSOR,1,8743,BARO,99636,26.41
6425,8660,8.66,SENSOR,2,8733,BARO,99658,25.01
6428,8660,8.66,SENSOR,3,8773,BARO,99687,24.76
6432,8670,8.67,SENSOR,1,8753,BARO,99636,26.41
6435,8670,8.67,SENSOR,2,8743,BARO,99681,25.02
6438,8670,8.67,SENSOR,3,8783,BARO,99691,24.78
6442,8680,8.68,SENSOR,1,8763,BARO,99658,26.41
6445,8680,8.68,SENSOR,2,8753,BARO,99658,25.01
6448,8680,8.68,SENSOR,3,8793,BARO,99691,24.78
6452,8690,8.69,SENSOR,1,8773,BARO,99658,26.41
6455,8690,8.69,SENSOR,2,8763,BARO,99661,25.02
6458,8690,8.69,SENSOR,3,8803,BARO,99691,24.78
6463,8700,8.7,SENSOR,1,8783,BARO,99658,26.41
6466,8700,8.7,SENSOR,2,8773,BARO,99661,25.02
6469,8700,8.7,SENSOR,3,8813,BARO,99669,24.78
6473,8710,8.71,SENSOR,1,8793,BARO,99662,26.43
6476,8710,8.71,SENSOR,2,8783,BARO,99661,25.02
6479,8710,8.71,SENSOR,3,8823,BARO,99687,24.76
6483,8720,8.72,SENSOR,1,8803,BARO,99636,26.41
6486,8720,8.72,SENSOR,2,8793,BARO,99642,25.02
6489,8720,8.72,SENSOR,3,8833,BARO,99709,24.76
6493,8730,8.73,SENSOR,1,8813,BARO,99636,26.41
6496,8730,8.73,SENSOR,2,8803,BARO,99661,25.02
6499,8730,8.73,SENSOR,3,8843,BARO,99665,24.76
6504,8740,8.74,SENSOR,1,8823,BARO,99636,26.41
6507,8740,8.74,SENSOR,2,8813,BARO,99658,25.01
6510,8740,8.74,SENSOR,3,8853,BARO,99687,24.76
6514,8750,8.75,SENSOR,1,8833,BARO,99636,26.41
6517,8750,8.75,SENSOR,2,8823,BARO,99661,25.02
6520,8750,8.75,SENSOR,3,8863,BARO,99691,24.78
6524,8760,8.76,SENSOR,1,8843,BARO,99658,26.41
6527,8760,8.76,SENSOR,2,8833,BARO,99677,25.01
6530,8760,8.76,SENSOR,3,8873,BARO,99691,24.78
6534,8770,8.77,SENSOR,1,8853,BARO,99636,26.41
6537,8770,8.77,SENSOR,2,8843,BARO,99642,25.02
6540,8770,8.77,SENSOR,3,8883,BARO,99691,24.78
6546,8780,8.78,SENSOR,1,8863,BARO,99662,26.43
6549,8780,8.78,SENSOR,2,8853,BARO,99658,25.01
6552,8780,8.78,SENSOR,3,8893,BARO,99691,24.78
6556,8790,8.79,SENSOR,1,8873,BARO,99658,26.41
6559,8790,8.79,SENSOR,2,8863,BARO,99661,25.02
6562,8790,8.79,SENSOR,3,8903,BARO,99687,24.76
6566,8800,8.8,SENSOR,1,8883,BARO,99636,26.41
6569,8800,8.8,SENSOR,2,8873,BARO,99661,25.02
6572,8800,8.8,SENSOR,3,8913,BARO,99687,24.76
6576,8810,8.81,SENSOR,1,8893,BARO,99658,26.41
6579,8810,8.81,SENSOR,2,8883,BARO,99661,25.02
6582,8810,8.81,SENSOR,3,8923,BARO,99691,24.78
6587,8820,8.82,SENSOR,1,8903,BARO,99658,26.41
6590,8820,8.82,SENSOR,2,8893,BARO,99638,25.01
6593,8820,8.82,SENSOR,3,8933,BARO,99669,24.78
6597,8830,8.83,SENSOR,1,8913,BARO,99636,26.41
6600,8830,8.83,SENSOR,2,8903,BARO,99661,25.02
6603,8830,8.83,SENSOR,3,8943,BARO,99691,24.78
6607,8840,8.84,SENSOR,1,8923,BARO,99662,26.43
