Log Entry,Timestamp,Log Entry Type,Data,Time_s
37761,41684,MOTOR,"0,0",41.684
37798,41728,MOTOR,"0,0",41.728
37835,41764,MOTOR,"0,0",41.764
37868,41805,MOTOR,"0,0",41.805
37910,41845,MOTOR,"0,0",41.845
37947,41884,MOTOR,"0,0",41.884
37984,41928,MOTOR,"0,0",41.928
38021,41964,MOTOR,"0,0",41.964
38059,42006,MOTOR,"0,0",42.006
38098,42044,MOTOR,"0,0",42.044
38135,42084,MOTOR,"0,0",42.084
38172,42128,MOTOR,"0,0",42.128
38209,42164,MOTOR,"0,0",42.164
38246,42204,MOTOR,"0,0",42.204
38283,42245,MOTOR,"0,0",42.245
38320,42284,MOTOR,"0,0",42.284
38357,42328,MOTOR,"0,0",42.328
38394,42364,MOTOR,"0,0",42.364
38431,42404,MOTOR,"0,0",42.404
38468,42444,MOTOR,"0,0",42.444
38505,42484,MOTOR,"0,0",42.484
38545,42529,MOTOR,"0,0",42.529
38582,42564,MOTOR,"0,0",42.564
38619,42604,MOTOR,"0,0",42.604
38656,42644,MOTOR,"0,0",42.644
38693,42684,MOTOR,"0,0",42.684
38730,42728,MOTOR,"0,0",42.728
38767,42764,MOTOR,"0,0",42.764
38804,42806,MOTOR,"0,0",42.806
38842,42844,MOTOR,"0,0",42.844
38879,42884,MOTOR,"0,0",42.884
38916,42928,MOTOR,"0,0",42.928
38953,42964,MOTOR,"0,0",42.964
38991,43006,MOTOR,"0,0",43.006
39030,43044,MOTOR,"0,0",43.044
39067,43084,MOTOR,"0,0",43.084
39104,43128,MOTOR,"0,0",43.128
39141,43164,MOTOR,"0,0",43.164
39178,43206,MOTOR,"0,0",43.206
39215,43244,MOTOR,"0,0",43.244
39252,43284,MOTOR,"0,0",43.284
39289,43328,MOTOR,"0,0",43.328
39326,43364,MOTOR,"0,0",43.364
39363,43404,MOTOR,"0,0",43.404
39400,43444,MOTOR,"0,0",43.444
39437,43485,MOTOR,"0,0",43.485
39477,43529,MOTOR,"0,0",43.529
39514,43564,MOTOR,"0,0",43.564
39551,43604,MOTOR,"0,0",43.604
39588,43644,MOTOR,"0,0",43.644
39625,43684,MOTOR,"0,0",43.684
39662,43728,MOTOR,"0,0",43.728
39699,43770,MOTOR,"0,0",43.77
39736,43804,MOTOR,"0,0",43.804
39774,43844,MOTOR,"0,0",43.844
39811,43884,MOTOR,"0,0",43.884
39848,43928,MOTOR,"0,0",43.928
39885,43964,MOTOR,"0,0",43.964
39923,44006,MOTOR,"0,0",44.006
39962,44044,MOTOR,"0,0",44.044
39999,44084,MOTOR,"0,0",44.084
40036,44128,MOTOR,"0,0",44.128
40073,44165,MOTOR,"0,0",44.165
40110,44204,MOTOR,"0,0",44.204
40147,44244,MOTOR,"0,0",44.244
40184,44284,MOTOR,"0,0",44.284
40221,44328,MOTOR,"0,0",44.328
40258,44364,MOTOR,"0,0",44.364
40295,44407,MOTOR,"0,0",44.407
40332,44449,MOTOR,"0,0",44.449
40369,44485,MOTOR,"0,0",44.485
40409,44529,MOTOR,"0,0",44.529
40446,44564,MOTOR,"0,0",44.564
40483,44604,MOTOR,"0,0",44.604
40520,44645,MOTOR,"0,0",44.645
40557,44685,MOTOR,"0,0",44.685
40594,44729,MOTOR,"0,0",44.729
40631,44765,MOTOR,"0,0",44.765
40668,44807,MOTOR,"0,0",44.807
40705,44845,MOTOR,"0,0",44.845
40743,44885,MOTOR,"0,0",44.885
40780,44929,MOTOR,"0,0",44.929
40817,44965,MOTOR,"0,0",44.965
40856,45008,MOTOR,"0,0",45.008
40894,45044,MOTOR,"0,0",45.044
40931,45084,MOTOR,"0,0",45.084
40968,45129,MOTOR,"0,0",45.129
41005,45165,MOTOR,"0,0",45.165
41042,45207,MOTOR,"0,0",45.207
41079,45245,MOTOR,"0,0",45.245
41116,45284,MOTOR,"0,0",45.284
41153,45329,MOTOR,"0,0",45.329
41190,45365,MOTOR,"0,0",45.365
41235,45414,MOTOR,"0,0",45.414
41264,45445,MOTOR,"0,0",45.445
41301,45485,MOTOR,"0,0",45.485
41341,45529,MOTOR,"0,0",45.529
41378,45564,MOTOR,"0,0",45.564
41415,45607,MOTOR,"0,0",45.607
41452,45645,MOTOR,"0,0",45.645
41489,45685,MOTOR,"0,0",45.685
41533,45733,MOTOR,"0,0",45.733
41563,45768,MOTOR,"0,0",45.768
41600,45807,MOTOR,"0,0",45.807
41637,45845,MOTOR,"0,0",45.845
41675,45885,MOTOR,"0,0",45.885
41719,45933,MOTOR,"0,0",45.933
41749,45965,MOTOR,"0,0",45.965
41789,46007,MOTOR,"0,0",46.007
41826,46045,MOTOR,"0,0",46.045
41863,46085,MOTOR,"0,0",46.085
41907,46133,MOTOR,"0,0",46.133
41937,46165,MOTOR,"0,0",46.165
41974,46207,MOTOR,"0,0",46.207
42011,46244,MOTOR,"0,0",46.244
42048,46285,MOTOR,"0,0",46.285
42085,46330,MOTOR,"0,0",46.33
42122,46365,MOTOR,"0,0",46.365
42159,46406,MOTOR,"0,0",46.406
42196,46445,MOTOR,"0,0",46.445
42233,46485,MOTOR,"0,0",46.485
42273,46529,MOTOR,"0,0",46.529
42310,46565,MOTOR,"0,0",46.565
42347,46606,MOTOR,"0,0",46.606
42384,46645,MOTOR,"0,0",46.645
42421,46685,MOTOR,"0,0",46.685
42458,46730,MOTOR,"0,0",46.73
42495,46765,MOTOR,"0,0",46.765
42532,46806,MOTOR,"0,0",46.806
42569,46845,MOTOR,"0,0",46.845
42606,46884,MOTOR,"0,0",46.884
42644,46929,MOTOR,"0,0",46.929
42681,46964,MOTOR,"0,0",46.964
42719,47006,MOTOR,"0,0",47.006
42758,47045,MOTOR,"0,0",47.045
42795,47085,MOTOR,"0,0",47.085
42832,47130,MOTOR,"0,0",47.13
42869,47165,MOTOR,"0,0",47.165
42906,47206,MOTOR,"0,0",47.206
42943,47245,MOTOR,"0,0",47.245
42980,47285,MOTOR,"0,0",47.285
43021,47332,MOTOR,"0,0",47.332
43054,47364,MOTOR,"0,0",47.364
43091,47404,MOTOR,"0,0",47.404
43128,47444,MOTOR,"0,0",47.444
43165,47484,MOTOR,"0,0",47.484
43205,47529,MOTOR,"0,0",47.529
43242,47565,MOTOR,"0,0",47.565
43279,47606,MOTOR,"0,0",47.606
43316,47645,MOTOR,"0,0",47.645
43353,47685,MOTOR,"0,0",47.685
43390,47730,MOTOR,"0,0",47.73
43426,47763,MOTOR,"0,0",47.763
43464,47804,MOTOR,"0,0",47.804
43501,47844,MOTOR,"0,0",47.844
43538,47885,MOTOR,"0,0",47.885
43576,47930,MOTOR,"0,0",47.93
43613,47964,MOTOR,"0,0",47.964
43651,48006,MOTOR,"0,0",48.006
43690,48045,MOTOR,"0,0",48.045
43727,48085,MOTOR,"0,0",48.085
43764,48130,MOTOR,"0,0",48.13
43801,48165,MOTOR,"0,0",48.165
43838,48206,MOTOR,"0,0",48.206
43875,48244,MOTOR,"0,0",48.244
43912,48285,MOTOR,"0,0",48.285
43949,48330,MOTOR,"0,0",48.33
43986,48364,MOTOR,"0,0",48.364
44023,48404,MOTOR,"0,0",48.404
44060,48444,MOTOR,"0,0",48.444
44097,48484,MOTOR,"0,0",48.484
44137,48529,MOTOR,"0,0",48.529
44174,48565,MOTOR,"0,0",48.565
44211,48606,MOTOR,"0,0",48.606
44248,48645,MOTOR,"0,0",48.645
44285,48684,MOTOR,"0,0",48.684
44322,48728,MOTOR,"0,0",48.728
44359,48764,MOTOR,"0,0",48.764
44396,48804,MOTOR,"0,0",48.804
44433,48844,MOTOR,"0,0",48.844
44470,48884,MOTOR,"0,0",48.884
44507,48930,MOTOR,"0,0",48.93
44545,48964,MOTOR,"0,0",48.964
44583,49006,MOTOR,"0,0",49.006
44622,49045,MOTOR,"0,0",49.045
44659,49085,MOTOR,"0,0",49.085
44696,49130,MOTOR,"0,0",49.13
44733,49164,MOTOR,"0,0",49.164
44770,49204,MOTOR,"0,0",49.204
44807,49244,MOTOR,"0,0",49.244
44844,49284,MOTOR,"0,0",49.284
44881,49330,MOTOR,"0,0",49.33
44918,49364,MOTOR,"0,0",49.364
44955,49404,MOTOR,"0,0",49.404
44992,49444,MOTOR,"0,0",49.444
45029,49484,MOTOR,"0,0",49.484
45069,49529,MOTOR,"0,0",49.529
45106,49565,MOTOR,"0,0",49.565
45143,49606,MOTOR,"0,0",49.606
45180,49644,MOTOR,"0,0",49.644
45217,49684,MOTOR,"0,0",49.684
45254,49730,MOTOR,"0,0",49.73
45291,49764,MOTOR,"0,0",49.764
45328,49804,MOTOR,"0,0",49.804
45365,49844,MOTOR,"0,0",49.844
45402,49884,MOTOR,"0,0",49.884
45439,49930,MOTOR,"0,0",49.93
45477,49964,MOTOR,"0,0",49.964
45515,50006,MOTOR,"0,0",50.006
45554,50045,MOTOR,"0,0",50.045
45591,50085,MOTOR,"0,0",50.085
45628,50130,MOTOR,"0,0",50.13
45665,50164,MOTOR,"0,0",50.164
45702,50204,MOTOR,"0,0",50.204
45739,50244,MOTOR,"0,0",50.244
45776,50284,MOTOR,"0,0",50.284
45813,50328,MOTOR,"0,0",50.328
45850,50365,MOTOR,"0,0",50.365
45887,50404,MOTOR,"0,0",50.404
45924,50444,MOTOR,"0,0",50.444
45961,50485,MOTOR,"0,0",50.485
46001,50529,MOTOR,"0,0",50.529
46038,50564,MOTOR,"0,0",50.564
46075,50604,MOTOR,"0,0",50.604
46112,50644,MOTOR,"0,0",50.644
46149,50684,MOTOR,"0,0",50.684
46186,50728,MOTOR,"0,0",50.728
46223,50764,MOTOR,"0,0",50.764
46260,50804,MOTOR,"0,0",50.804
46297,50844,MOTOR,"0,0",50.844
46334,50884,MOTOR,"0,0",50.884
46371,50928,MOTOR,"0,0",50.928
46408,50964,MOTOR,"0,0",50.964
46447,51006,MOTOR,"0,0",51.006
46486,51045,MOTOR,"0,0",51.045
46523,51084,MOTOR,"0,0",51.084
46560,51130,MOTOR,"0,0",51.13
46597,51164,MOTOR,"0,0",51.164
46634,51204,MOTOR,"0,0",51.204
46671,51244,MOTOR,"0,0",51.244
46708,51284,MOTOR,"0,0",51.284
46745,51330,MOTOR,"0,0",51.33
46782,51364,MOTOR,"0,0",51.364
46819,51404,MOTOR,"0,0",51.404
46856,51444,MOTOR,"0,0",51.444
46893,51484,MOTOR,"0,0",51.484
46933,51529,MOTOR,"0,0",51.529
46970,51564,MOTOR,"0,0",51.564
47007,51604,MOTOR,"0,0",51.604
47044,51644,MOTOR,"0,0",51.644
47081,51684,MOTOR,"0,0",51.684
47118,51728,MOTOR,"0,0",51.728
47155,51764,MOTOR,"0,0",51.764
47192,51804,MOTOR,"0,0",51.804
47229,51844,MOTOR,"0,0",51.844
47266,51884,MOTOR,"0,0",51.884
47303,51928,MOTOR,"0,0",51.928
47340,51964,MOTOR,"0,0",51.964
47380,52006,MOTOR,"0,0",52.006
47418,52044,MOTOR,"0,0",52.044
47455,52084,MOTOR,"0,0",52.084
47492,52128,MOTOR,"0,0",52.128
47529,52164,MOTOR,"0,0",52.164
47566,52204,MOTOR,"0,0",52.204
47603,52244,MOTOR,"0,0",52.244
47640,52285,MOTOR,"0,0",52.285
47677,52328,MOTOR,"0,0",52.328
47714,52364,MOTOR,"0,0",52.364
47751,52404,MOTOR,"0,0",52.404
47788,52444,MOTOR,"0,0",52.444
47825,52484,MOTOR,"0,0",52.484
47865,52529,MOTOR,"0,0",52.529
47902,52564,MOTOR,"0,0",52.564
47939,52604,MOTOR,"0,0",52.604
47976,52644,MOTOR,"0,0",52.644
48013,52684,MOTOR,"0,0",52.684
48050,52728,MOTOR,"0,0",52.728
48087,52764,MOTOR,"0,0",52.764
48124,52804,MOTOR,"0,0",52.804
48161,52844,MOTOR,"0,0",52.844
48198,52884,MOTOR,"0,0",52.884
48235,52928,MOTOR,"0,0",52.928
48272,52964,MOTOR,"0,0",52.964
48310,53006,MOTOR,"0,0",53.006
48350,53044,MOTOR,"0,0",53.044
48387,53084,MOTOR,"0,0",53.084
48424,53128,MOTOR,"0,0",53.128
48461,53164,MOTOR,"0,0",53.164
48498,53204,MOTOR,"0,0",53.204
48535,53245,MOTOR,"0,0",53.245
48572,53284,MOTOR,"0,0",53.284
48609,53328,MOTOR,"0,0",53.328
48646,53364,MOTOR,"0,0",53.364
48683,53404,MOTOR,"0,0",53.404
48720,53444,MOTOR,"0,0",53.444
48757,53484,MOTOR,"0,0",53.484
48797,53530,MOTOR,"0,0",53.53
48834,53564,MOTOR,"0,0",53.564
48871,53604,MOTOR,"0,0",53.604
48908,53645,MOTOR,"0,0",53.645
48945,53684,MOTOR,"0,0",53.684
48982,53728,MOTOR,"0,0",53.728
49019,53764,MOTOR,"0,0",53.764
49056,53804,MOTOR,"0,0",53.804
49093,53844,MOTOR,"0,0",53.844
49130,53884,MOTOR,"0,0",53.884
49167,53930,MOTOR,"0,0",53.93
49204,53964,MOTOR,"0,0",53.964
49242,54006,MOTOR,"0,0",54.006
49281,54044,MOTOR,"0,0",54.044
49319,54084,MOTOR,"0,0",54.084
49356,54128,MOTOR,"0,0",54.128
49393,54164,MOTOR,"0,0",54.164
49437,54214,MOTOR,"0,0",54.214
49467,54244,MOTOR,"0,0",54.244
49504,54284,MOTOR,"0,0",54.284
49541,54328,MOTOR,"0,0",54.328
49578,54364,MOTOR,"0,0",54.364
49615,54404,MOTOR,"0,0",54.404
49652,54444,MOTOR,"0,0",54.444
49689,54484,MOTOR,"0,0",54.484
49729,54529,MOTOR,"0,0",54.529
49766,54564,MOTOR,"0,0",54.564
49803,54606,MOTOR,"0,0",54.606
49840,54644,MOTOR,"0,0",54.644
49877,54684,MOTOR,"0,0",54.684
49914,54728,MOTOR,"0,0",54.728
49951,54764,MOTOR,"0,0",54.764
49988,54804,MOTOR,"0,0",54.804
50025,54844,MOTOR,"0,0",54.844
50062,54885,MOTOR,"0,0",54.885
50099,54928,MOTOR,"0,0",54.928
50136,54964,MOTOR,"0,0",54.964
50175,55008,MOTOR,"0,0",55.008
50213,55050,MOTOR,"0,0",55.05
50251,55089,MOTOR,"0,0",55.089
50295,55133,MOTOR,"0,0",55.133
50325,55169,MOTOR,"0,0",55.169
50343,55212,MOTOR,"0,0",55.212
50376,55449,MOTOR,"0,0",55.449
50387,55569,MOTOR,"0,0",55.569
50446,56212,MOTOR,"0,0",56.212
50481,56489,MOTOR,"0,0",56.489
50569,57250,MOTOR,"0,0",57.25
50588,57412,MOTOR,"0,0",57.412
50594,57489,MOTOR,"0,0",57.489
50634,57529,MOTOR,"0,0",57.529
50671,57564,MOTOR,"0,0",57.564
50708,57606,MOTOR,"0,0",57.606
50745,57644,MOTOR,"0,0",57.644
50782,57684,MOTOR,"0,0",57.684
50819,57728,MOTOR,"0,0",57.728
50856,57764,MOTOR,"0,0",57.764
50893,57804,MOTOR,"0,0",57.804
50930,57844,MOTOR,"0,0",57.844
50967,57885,MOTOR,"0,0",57.885
51004,57928,MOTOR,"0,0",57.928
51041,57964,MOTOR,"0,0",57.964
51079,58006,MOTOR,"0,0",58.006
51118,58044,MOTOR,"0,0",58.044
51155,58084,MOTOR,"0,0",58.084
51193,58130,MOTOR,"0,0",58.13
51230,58164,MOTOR,"0,0",58.164
51267,58204,MOTOR,"0,0",58.204
51304,58244,MOTOR,"0,0",58.244
51341,58285,MOTOR,"0,0",58.285
51378,58328,MOTOR,"0,0",58.328
51415,58364,MOTOR,"0,0",58.364
51452,58404,MOTOR,"0,0",58.404
51489,58444,MOTOR,"0,0",58.444
51526,58484,MOTOR,"0,0",58.484
51566,58529,MOTOR,"0,0",58.529
51603,58565,MOTOR,"0,0",58.565
51640,58604,MOTOR,"0,0",58.604
51677,58644,MOTOR,"0,0",58.644
51714,58684,MOTOR,"0,0",58.684
51751,58728,MOTOR,"0,0",58.728
51788,58764,MOTOR,"0,0",58.764
51825,58804,MOTOR,"0,0",58.804
51862,58845,MOTOR,"0,0",58.845
51899,58884,MOTOR,"0,0",58.884
51936,58928,MOTOR,"0,0",58.928
51973,58964,MOTOR,"0,0",58.964
52011,59006,MOTOR,"0,0",59.006
52050,59044,MOTOR,"0,0",59.044
52087,59084,MOTOR,"0,0",59.084
52124,59128,MOTOR,"0,0",59.128
52162,59164,MOTOR,"0,0",59.164
52199,59204,MOTOR,"0,0",59.204
52236,59245,MOTOR,"0,0",59.245
52273,59284,MOTOR,"0,0",59.284
52310,59328,MOTOR,"0,0",59.328
52347,59364,MOTOR,"0,0",59.364
52384,59404,MOTOR,"0,0",59.404
52421,59444,MOTOR,"0,0",59.444
52458,59484,MOTOR,"0,0",59.484
52498,59529,MOTOR,"0,0",59.529
52535,59564,MOTOR,"0,0",59.564
52572,59604,MOTOR,"0,0",59.604
52609,59644,MOTOR,"0,0",59.644
52646,59684,MOTOR,"0,0",59.684
52683,59728,MOTOR,"0,0",59.728
52720,59764,MOTOR,"0,0",59.764
52757,59806,MOTOR,"0,0",59.806
52794,59844,MOTOR,"0,0",59.844
52831,59884,MOTOR,"0,0",59.884
52868,59928,MOTOR,"0,0",59.928
52905,59964,MOTOR,"0,0",59.964
52943,60006,MOTOR,"0,0",60.006
52982,60044,MOTOR,"0,0",60.044
53019,60084,MOTOR,"0,0",60.084
53056,60128,MOTOR,"0,0",60.128
53094,60164,MOTOR,"0,0",60.164
53131,60206,MOTOR,"0,0",60.206
53168,60244,MOTOR,"0,0",60.244
53205,60284,MOTOR,"0,0",60.284
53242,60328,MOTOR,"0,0",60.328
53279,60364,MOTOR,"0,0",60.364
53316,60404,MOTOR,"0,0",60.404
53353,60444,MOTOR,"0,0",60.444
53390,60485,MOTOR,"0,0",60.485
53430,60529,MOTOR,"0,0",60.529
53467,60564,MOTOR,"0,0",60.564
53504,60604,MOTOR,"0,0",60.604
53541,60644,MOTOR,"0,0",60.644
53578,60684,MOTOR,"0,0",60.684
53615,60728,MOTOR,"0,0",60.728
53652,60770,MOTOR,"0,0",60.77
53689,60804,MOTOR,"0,0",60.804
53726,60844,MOTOR,"0,0",60.844
53763,60884,MOTOR,"0,0",60.884
53800,60928,MOTOR,"0,0",60.928
53837,60964,MOTOR,"0,0",60.964
53875,61006,MOTOR,"0,0",61.006
53914,61044,MOTOR,"0,0",61.044
53951,61084,MOTOR,"0,0",61.084
53988,61128,MOTOR,"0,0",61.128
54025,61165,MOTOR,"0,0",61.165
54063,61203,MOTOR,"0,0",61.203
54100,61244,MOTOR,"0,0",61.244
54137,61284,MOTOR,"0,0",61.284
54174,61328,MOTOR,"0,0",61.328
54211,61364,MOTOR,"0,0",61.364
54248,61404,MOTOR,"0,0",61.404
54285,61445,MOTOR,"0,0",61.445
54322,61484,MOTOR,"0,0",61.484
54362,61529,MOTOR,"0,0",61.529
54399,61564,MOTOR,"0,0",61.564
54436,61604,MOTOR,"0,0",61.604
54473,61644,MOTOR,"0,0",61.644
54510,61684,MOTOR,"0,0",61.684
54547,61730,MOTOR,"0,0",61.73
54584,61764,MOTOR,"0,0",61.764
54621,61804,MOTOR,"0,0",61.804
54658,61844,MOTOR,"0,0",61.844
54695,61884,MOTOR,"0,0",61.884
54732,61928,MOTOR,"0,0",61.928
54769,61965,MOTOR,"0,0",61.965
54808,62008,MOTOR,"0,0",62.008
54846,62044,MOTOR,"0,0",62.044
54883,62084,MOTOR,"0,0",62.084
54920,62128,MOTOR,"0,0",62.128
54957,62164,MOTOR,"0,0",62.164
54994,62205,MOTOR,"0,0",62.205
55032,62244,MOTOR,"0,0",62.244
55069,62284,MOTOR,"0,0",62.284
55106,62328,MOTOR,"0,0",62.328
55143,62364,MOTOR,"0,0",62.364
55180,62404,MOTOR,"0,0",62.404
55217,62445,MOTOR,"0,0",62.445
55254,62485,MOTOR,"0,0",62.485
55294,62530,MOTOR,"0,0",62.53
55331,62564,MOTOR,"0,0",62.564
55368,62604,MOTOR,"0,0",62.604
55405,62644,MOTOR,"0,0",62.644
55442,62685,MOTOR,"0,0",62.685
55479,62728,MOTOR,"0,0",62.728
55516,62764,MOTOR,"0,0",62.764
55553,62804,MOTOR,"0,0",62.804
55590,62845,MOTOR,"0,0",62.845
55627,62885,MOTOR,"0,0",62.885
55664,62929,MOTOR,"0,0",62.929
55701,62965,MOTOR,"0,0",62.965
55740,63008,MOTOR,"0,0",63.008
55778,63044,MOTOR,"0,0",63.044
55815,63084,MOTOR,"0,0",63.084
55852,63130,MOTOR,"0,0",63.13
55889,63164,MOTOR,"0,0",63.164
55926,63207,MOTOR,"0,0",63.207
55964,63244,MOTOR,"0,0",63.244
56001,63285,MOTOR,"0,0",63.285
56038,63329,MOTOR,"0,0",63.329
56075,63369,MOTOR,"0,0",63.369
56112,63404,MOTOR,"0,0",63.404
56149,63445,MOTOR,"0,0",63.445
56186,63488,MOTOR,"0,0",63.488
56226,63529,MOTOR,"0,0",63.529
56263,63564,MOTOR,"0,0",63.564
56300,63604,MOTOR,"0,0",63.604
56337,63644,MOTOR,"0,0",63.644
56374,63684,MOTOR,"0,0",63.684
56411,63729,MOTOR,"0,0",63.729
56448,63765,MOTOR,"0,0",63.765
56485,63807,MOTOR,"0,0",63.807
56522,63845,MOTOR,"0,0",63.845
56559,63885,MOTOR,"0,0",63.885
56596,63929,MOTOR,"0,0",63.929
56633,63965,MOTOR,"0,0",63.965
56672,64008,MOTOR,"0,0",64.008
56710,64044,MOTOR,"0,0",64.044
56747,64084,MOTOR,"0,0",64.084
56784,64128,MOTOR,"0,0",64.128
56821,64165,MOTOR,"0,0",64.165
56858,64207,MOTOR,"0,0",64.207
56896,64245,MOTOR,"0,0",64.245
56933,64285,MOTOR,"0,0",64.285
56970,64329,MOTOR,"0,0",64.329
57007,64365,MOTOR,"0,0",64.365
57044,64407,MOTOR,"0,0",64.407
57081,64445,MOTOR,"0,0",64.445
57118,64484,MOTOR,"0,0",64.484
57158,64529,MOTOR,"0,0",64.529
57195,64564,MOTOR,"0,0",64.564
57232,64604,MOTOR,"0,0",64.604
57269,64645,MOTOR,"0,0",64.645
57306,64684,MOTOR,"0,0",64.684
57343,64729,MOTOR,"0,0",64.729
57380,64764,MOTOR,"0,0",64.764
57417,64807,MOTOR,"0,0",64.807
57454,64845,MOTOR,"0,0",64.845
57491,64885,MOTOR,"0,0",64.885
57528,64929,MOTOR,"0,0",64.929
57565,64965,MOTOR,"0,0",64.965
57604,65008,MOTOR,"0,0",65.008
57642,65045,MOTOR,"0,0",65.045
57679,65085,MOTOR,"0,0",65.085
57716,65129,MOTOR,"0,0",65.129
57753,65165,MOTOR,"0,0",65.165
57790,65207,MOTOR,"0,0",65.207
57827,65245,MOTOR,"0,0",65.245
57865,65285,MOTOR,"0,0",65.285
57902,65329,MOTOR,"0,0",65.329
57939,65365,MOTOR,"0,0",65.365
57976,65407,MOTOR,"0,0",65.407
58013,65444,MOTOR,"0,0",65.444
58050,65485,MOTOR,"0,0",65.485
58090,65529,MOTOR,"0,0",65.529
58127,65564,MOTOR,"0,0",65.564
58164,65604,MOTOR,"0,0",65.604
58201,65645,MOTOR,"0,0",65.645
58238,65685,MOTOR,"0,0",65.685
58275,65729,MOTOR,"0,0",65.729
58312,65765,MOTOR,"0,0",65.765
58349,65807,MOTOR,"0,0",65.807
58386,65845,MOTOR,"0,0",65.845
58423,65885,MOTOR,"0,0",65.885
58460,65929,MOTOR,"0,0",65.929
58497,65964,MOTOR,"0,0",65.964
58535,66006,MOTOR,"0,0",66.006
58574,66045,MOTOR,"0,0",66.045
58611,66085,MOTOR,"0,0",66.085
58648,66129,MOTOR,"0,0",66.129
58685,66165,MOTOR,"0,0",66.165
58722,66207,MOTOR,"0,0",66.207
58759,66245,MOTOR,"0,0",66.245
58797,66285,MOTOR,"0,0",66.285
58834,66329,MOTOR,"0,0",66.329
58871,66365,MOTOR,"0,0",66.365
58908,66404,MOTOR,"0,0",66.404
58945,66445,MOTOR,"0,0",66.445
58982,66485,MOTOR,"0,0",66.485
59022,66529,MOTOR,"0,0",66.529
59059,66565,MOTOR,"0,0",66.565
59096,66607,MOTOR,"0,0",66.607
59133,66645,MOTOR,"0,0",66.645
59170,66684,MOTOR,"0,0",66.684
59207,66729,MOTOR,"0,0",66.729
59244,66765,MOTOR,"0,0",66.765
59281,66807,MOTOR,"0,0",66.807
59318,66845,MOTOR,"0,0",66.845
59355,66885,MOTOR,"0,0",66.885
59392,66929,MOTOR,"0,0",66.929
59429,66965,MOTOR,"0,0",66.965
59468,67008,MOTOR,"0,0",67.008
59506,67045,MOTOR,"0,0",67.045
59543,67085,MOTOR,"0,0",67.085
59580,67129,MOTOR,"0,0",67.129
59617,67165,MOTOR,"0,0",67.165
59654,67207,MOTOR,"0,0",67.207
59691,67244,MOTOR,"0,0",67.244
59728,67285,MOTOR,"0,0",67.285
59766,67330,MOTOR,"0,0",67.33
59803,67364,MOTOR,"0,0",67.364
59840,67407,MOTOR,"0,0",67.407
59877,67445,MOTOR,"0,0",67.445
59914,67488,MOTOR,"0,0",67.488
59954,67529,MOTOR,"0,0",67.529
59991,67565,MOTOR,"0,0",67.565
60028,67607,MOTOR,"0,0",67.607
60065,67644,MOTOR,"0,0",67.644
60102,67685,MOTOR,"0,0",67.685
60139,67729,MOTOR,"0,0",67.729
60176,67765,MOTOR,"0,0",67.765
60213,67807,MOTOR,"0,0",67.807
60250,67845,MOTOR,"0,0",67.845
60287,67885,MOTOR,"0,0",67.885
60331,67933,MOTOR,"0,0",67.933
60361,67965,MOTOR,"0,0",67.965
60401,68007,MOTOR,"0,0",68.007
60438,68045,MOTOR,"0,0",68.045
60475,68085,MOTOR,"0,0",68.085
60512,68129,MOTOR,"0,0",68.129
60549,68165,MOTOR,"0,0",68.165
60586,68207,MOTOR,"0,0",68.207
60623,68245,MOTOR,"0,0",68.245
60660,68285,MOTOR,"0,0",68.285
60698,68330,MOTOR,"0,0",68.33
60735,68365,MOTOR,"0,0",68.365
60772,68407,MOTOR,"0,0",68.407
60809,68445,MOTOR,"0,0",68.445
60846,68485,MOTOR,"0,0",68.485
60886,68529,MOTOR,"0,0",68.529
60923,68565,MOTOR,"0,0",68.565
60960,68604,MOTOR,"0,0",68.604
60997,68645,MOTOR,"0,0",68.645
61034,68685,MOTOR,"0,0",68.685
61078,68733,MOTOR,"0,0",68.733
61108,68765,MOTOR,"0,0",68.765
61145,68807,MOTOR,"0,0",68.807
61182,68845,MOTOR,"0,0",68.845
61219,68885,MOTOR,"0,0",68.885
61256,68930,MOTOR,"0,0",68.93
61293,68965,MOTOR,"0,0",68.965
61333,69007,MOTOR,"0,0",69.007
61370,69045,MOTOR,"0,0",69.045
61407,69085,MOTOR,"0,0",69.085
61451,69133,MOTOR,"0,0",69.133
61481,69165,MOTOR,"0,0",69.165
61518,69207,MOTOR,"0,0",69.207
61555,69245,MOTOR,"0,0",69.245
61592,69285,MOTOR,"0,0",69.285
61629,69330,MOTOR,"0,0",69.33
61667,69367,MOTOR,"0,0",69.367
61704,69407,MOTOR,"0,0",69.407
61741,69445,MOTOR,"0,0",69.445
61778,69484,MOTOR,"0,0",69.484
61818,69530,MOTOR,"0,0",69.53
61855,69564,MOTOR,"0,0",69.564
61892,69607,MOTOR,"0,0",69.607
61929,69645,MOTOR,"0,0",69.645
61966,69685,MOTOR,"0,0",69.685
62010,69733,MOTOR,"0,0",69.733
62040,69765,MOTOR,"0,0",69.765
62077,69804,MOTOR,"0,0",69.804
62114,69844,MOTOR,"0,0",69.844
62151,69885,MOTOR,"0,0",69.885
62188,69930,MOTOR,"0,0",69.93
62225,69965,MOTOR,"0,0",69.965
62265,70007,MOTOR,"0,0",70.007
62302,70045,MOTOR,"0,0",70.045
62339,70085,MOTOR,"0,0",70.085
62383,70133,MOTOR,"0,0",70.133
62413,70165,MOTOR,"0,0",70.165
62450,70206,MOTOR,"0,0",70.206
62487,70245,MOTOR,"0,0",70.245
