Timestamp;Log Entry Type;Data
881;1;2,1,95685,2604,21773
881;1;2,2,5,-25,-1022,3,-14,-9,21764
881;1;3,1,0,0,0
881;1;3,2,0,0,0,0,0,0,0
891;1;1,1,95693,2589,21873
891;1;1,2,-30,14,-1053,4,-10,-18,21864
891;1;2,1,95685,2604,21783
891;1;2,2,5,-26,-1021,4,-14,-10,21774
891;1;3,1,0,0,0
891;1;3,2,0,0,0,0,0,0,0
901;1;1,1,95712,2589,21883
901;1;1,2,-30,14,-1052,5,-10,-17,21874
901;1;2,1,95685,2604,21793
901;1;2,2,5,-25,-1021,4,-14,-9,21784
901;1;3,1,0,0,0
901;1;3,2,0,0,0,0,0,0,0
901;3;0,0,0
911;1;1,1,95715,2591,21893
911;1;1,2,-30,14,-1054,5,-10,-17,21884
911;1;2,1,95704,2604,21803
911;1;2,2,5,-25,-1020,3,-14,-9,21794
911;1;3,1,0,0,0
911;1;3,2,0,0,0,0,0,0,0
911;3;0,0,0
921;1;1,1,95697,2591,21903
921;1;1,2,-31,15,-1053,4,-10,-17,21894
921;1;2,1,95685,2604,21813
921;1;2,2,6,-25,-1018,3,-14,-9,21804
921;1;3,1,0,0,0
921;1;3,2,0,0,0,0,0,0,0
921;3;0,0,0
931;1;1,1,95693,2589,21913
931;1;1,2,-31,13,-1052,5,-10,-18,21904
931;1;2,1,95685,2604,21823
931;1;2,2,5,-25,-1020,3,-15,-9,21814
931;1;3,1,0,0,0
931;1;3,2,0,0,0,0,0,0,0
931;3;0,0,0
941;1;1,1,95693,2589,21923
941;1;1,2,-30,14,-1053,4,-10,-17,21914
941;1;2,1,95685,2604,21833
941;1;2,2,5,-26,-1020,3,-16,-10,21824
941;1;3,1,0,0,0
941;1;3,2,0,0,0,0,0,0,0
941;3;0,0,0
951;1;1,1,95693,2589,21933
951;1;1,2,-31,15,-1054,5,-10,-18,21924
951;1;2,1,95685,2604,21843
951;1;2,2,5,-27,-1020,3,-15,-10,21834
951;1;3,1,0,0,0
951;1;3,2,0,0,0,0,0,0,0
951;3;0,0,0
961;1;1,1,95712,2589,21943
961;1;1,2,-31,15,-1053,4,-9,-18,21934
961;1;2,1,95688,2605,21853
961;1;2,2,4,-26,-1020,3,-15,-9,21844
961;1;3,1,0,0,0
961;1;3,2,0,0,0,0,0,0,0
961;3;0,0,0
971;1;1,1,95712,2589,21953
971;1;1,2,-29,14,-1053,5,-9,-18,21944
971;1;2,1,95688,2605,21863
971;1;2,2,5,-26,-1022,3,-15,-9,21854
971;1;3,1,0,0,0
971;1;3,2,0,0,0,0,0,0,0
971;3;0,0,0
981;1;1,1,95712,2589,21963
981;1;1,2,-29,13,-1052,5,-9,-18,21954
981;1;2,1,95685,2604,21873
981;1;2,2,5,-25,-1021,2,-15,-10,21864
981;1;3,1,0,0,0
981;1;3,2,0,0,0,0,0,0,0
981;3;0,0,0
991;1;1,1,95697,2591,21973
991;1;1,2,-30,12,-1051,5,-9,-18,21964
991;1;2,1,95685,2604,21883
991;1;2,2,5,-25,-1022,1,-15,-9,21874
991;1;3,1,0,0,0
991;1;3,2,0,0,0,0,0,0,0
991;3;0,0,0
1001;1;1,1,95693,2589,21983
1001;1;1,2,-30,13,-1052,5,-9,-18,21974
1001;1;2,1,95685,2604,21893
1001;1;2,2,5,-25,-1022,2,-16,-9,21884
1001;1;3,1,0,0,0
1001;1;3,2,0,0,0,0,0,0,0
1001;2;1
1002;1;1,4,320,0,0,3231
1002;3;0,0,0
1011;1;1,1,95693,2589,21993
1001;1;1,3,0,0,0,0,0,0,0,0,0,0
1004;1;2,3,0,0,0,0,0,0,0,0,0,0
1004;1;3,3,0,0,0,0,0,0,0,0,0,0
1011;1;1,2,-30,15,-1051,5,-10,-17,21984
1011;1;2,1,95685,2604,21913
1011;1;2,2,4,-26,-1021,2,-15,-9,21904
1011;1;3,1,0,0,0
1011;1;3,2,0,0,0,0,0,0,0
1011;2;1
1011;3;0,0,0
1021;1;1,1,95697,2591,22003
1021;1;1,2,-31,14,-1050,4,-10,-18,21994
1021;1;2,1,95685,2604,21913
1021;1;2,2,4,-26,-1021,2,-15,-9,21904
1021;1;3,1,0,0,0
1021;1;3,2,0,0,0,0,0,0,0
1021;2;1
1021;3;0,0,0
1031;1;1,1,95712,2589,22013
1031;1;1,2,-30,14,-1053,4,-12,-18,22004
1031;1;2,1,95685,2604,21923
1031;1;2,2,5,-26,-1022,3,-16,-10,21914
1031;1;3,1,0,0,0
1031;1;3,2,0,0,0,0,0,0,0
1031;2;1
1031;3;0,0,0
1041;1;1,1,95697,2591,22023
1041;1;1,2,-31,14,-1051,5,-11,-18,22014
1041;1;2,1,95669,2605,21933
1041;1;2,2,4,-25,-1021,3,-15,-9,21924
1041;1;3,1,0,0,0
1041;1;3,2,0,0,0,0,0,0,0
1041;2;1
1041;3;0,0,0
1051;1;1,1,95693,2589,22033
1051;1;1,2,-31,13,-1052,5,-11,-17,22024
1051;1;2,1,95685,2604,21943
1051;1;2,2,4,-25,-1022,2,-16,-9,21934
1051;1;3,1,0,0,0
1051;1;3,2,0,0,0,0,0,0,0
1051;2;1
1051;3;0,0,0
1061;1;1,1,95693,2589,22043
1061;1;1,2,-31,14,-1053,5,-10,-17,22034
1061;1;2,1,95685,2604,21953
1061;1;2,2,5,-25,-1022,2,-16,-9,21944
1061;1;3,1,0,0,0
1061;1;3,2,0,0,0,0,0,0,0
1061;2;1
1061;3;0,0,0
1071;1;1,1,95693,2589,22053
1071;1;1,2,-31,14,-1053,5,-10,-17,22044
1071;1;2,1,95685,2604,21963
1071;1;2,2,7,-25,-1021,2,-16,-9,21954
1071;1;3,1,0,0,0
1071;1;3,2,0,0,0,0,0,0,0
1071;2;1
1071;3;0,0,0
1081;1;1,1,95675,2589,22063
1081;1;1,2,-31,14,-1052,5,-10,-17,22054
1081;1;2,1,95685,2604,21973
1081;1;2,2,5,-25,-1022,2,-15,-9,21964
1081;1;3,1,0,0,0
1081;1;3,2,0,0,0,0,0,0,0
1081;2;1
1081;3;0,0,0
1091;1;1,1,95693,2589,22073
1091;1;1,2,-31,16,-1053,6,-10,-18,22064
1091;1;2,1,95685,2604,21983
1091;1;2,2,5,-25,-1021,2,-15,-9,21974
1091;1;3,1,0,0,0
1091;1;3,2,0,0,0,0,0,0,0
1091;2;1
1091;3;0,0,0
1101;1;1,1,95712,2589,22083
1101;1;1,2,-30,15,-1054,6,-10,-17,22074
1101;1;2,1,95688,2605,21993
1101;1;2,2,6,-26,-1020,2,-15,-9,21984
1101;1;3,1,0,0,0
1101;1;3,2,0,0,0,0,0,0,0
1101;4;0,0,0
1101;2;1
1101;3;0,0,0
1111;1;1,1,95715,2591,22093
1111;1;1,2,-30,14,-1053,5,-10,-17,22084
1111;1;2,1,95665,2604,22003
1111;1;2,2,5,-26,-1021,2,-15,-10,21994
1111;1;3,1,0,0,0
1111;1;3,2,0,0,0,0,0,0,0
1111;4;0,0,0
1111;2;1
1111;3;0,0,0
1121;1;1,1,95697,2591,22103
1121;1;1,2,-31,14,-1052,5,-10,-17,22094
1121;1;2,1,95685,2604,22013
1121;1;2,2,5,-26,-1020,2,-15,-9,22004
1121;1;3,1,0,0,0
1121;1;3,2,0,0,0,0,0,0,0
1121;4;0,0,0
1121;2;1
1121;3;0,0,0
1131;1;1,1,95697,2591,22113
1131;1;1,2,-30,14,-1053,4,-11,-18,22104
1131;1;2,1,95688,2605,22023
1131;1;2,2,5,-26,-1021,3,-15,-9,22014
1131;1;3,1,0,0,0
1131;1;3,2,0,0,0,0,0,0,0
1131;4;0,0,0
1131;2;1
1131;3;0,0,0
1141;1;1,1,95715,2591,22123
1141;1;1,2,-30,14,-1053,5,-11,-17,22114
1141;1;2,1,95685,2604,22033
1141;1;2,2,4,-26,-1021,3,-16,-8,22024
1141;1;3,1,0,0,0
1141;1;3,2,0,0,0,0,0,0,0
1141;4;0,0,0
1141;2;1
1141;3;0,0,0
1151;1;1,1,95697,2591,22133
1151;1;1,2,-31,13,-1053,5,-10,-18,22124
1151;1;2,1,95685,2604,22043
1151;1;2,2,4,-26,-1021,3,-15,-9,22034
1151;1;3,1,0,0,0
1151;1;3,2,0,0,0,0,0,0,0
1151;4;0,0,0
1151;2;1
1151;3;0,0,0
1161;1;1,1,95712,2589,22143
1161;1;1,2,-31,13,-1054,5,-10,-18,22134
1161;1;2,1,95685,2604,22053
1161;1;2,2,4,-25,-1021,3,-15,-9,22044
1161;1;3,1,0,0,0
1161;1;3,2,0,0,0,0,0,0,0
1161;4;0,0,0
1161;2;1
1161;3;0,0,0
1171;1;1,1,95697,2591,22153
1171;1;1,2,-31,13,-1056,5,-11,-17,22144
1171;1;2,1,95685,2604,22063
1171;1;2,2,4,-24,-1022,3,-15,-9,22054
1171;1;3,1,0,0,0
1171;1;3,2,0,0,0,0,0,0,0
1171;4;0,0,0
1171;2;1
1171;3;0,0,0
1181;1;1,1,95697,2591,22163
1181;1;1,2,-32,12,-1053,5,-10,-18,22154
1181;1;2,1,95685,2604,22073
1181;1;2,2,4,-24,-1021,3,-15,-10,22064
1181;1;3,1,0,0,0
1181;1;3,2,0,0,0,0,0,0,0
1181;4;0,0,0
1181;2;1
1181;3;0,0,0
1191;1;1,1,95712,2589,22173
1191;1;1,2,-31,12,-1053,4,-10,-18,22164
1191;1;2,1,95665,2604,22083
1191;1;2,2,5,-24,-1022,2,-15,-9,22074
1191;1;3,1,0,0,0
1191;1;3,2,0,0,0,0,0,0,0
1191;4;0,0,0
1191;2;1
1191;3;0,0,0
1201;1;1,1,95715,2591,22183
1201;1;1,2,-31,13,-1053,4,-10,-18,22174
1201;1;2,1,95685,2604,22093
1201;1;2,2,6,-25,-1022,3,-15,-9,22084
1201;1;3,1,0,0,0
1201;1;3,2,0,0,0,0,0,0,0
1201;4;0,0,0
1201;2;1
1201;3;0,0,0
1211;1;1,1,95715,2591,22193
1211;1;1,2,-32,13,-1052,4,-10,-18,22184
1211;1;2,1,95669,2605,22103
1211;1;2,2,6,-26,-1022,3,-15,-9,22094
1211;1;3,1,0,0,0
1211;1;3,2,0,0,0,0,0,0,0
1211;4;0,0,0
1211;2;1
1211;3;0,0,0
1221;1;1,1,95693,2589,22203
1221;1;1,2,-31,13,-1053,4,-11,-17,22194
1221;1;2,1,95685,2604,22113
1221;1;2,2,4,-26,-1019,3,-15,-9,22104
1221;1;3,1,0,0,0
1221;1;3,2,0,0,0,0,0,0,0
1221;4;0,0,0
1221;2;1
1221;3;0,0,0
1231;1;1,1,95693,2589,22213
1231;1;1,2,-30,12,-1053,4,-10,-18,22204
1231;1;2,1,95688,2605,22123
1231;1;2,2,4,-27,-1020,4,-15,-9,22114
1231;1;3,1,0,0,0
1231;1;3,2,0,0,0,0,0,0,0
1231;4;0,0,0
1231;2;1
1231;3;0,0,0
1241;1;1,1,95715,2591,22223
1241;1;1,2,-31,13,-1054,5,-10,-18,22214
1241;1;2,1,95685,2604,22133
1241;1;2,2,4,-25,-1021,3,-15,-10,22124
1241;1;3,1,0,0,0
1241;1;3,2,0,0,0,0,0,0,0
1241;4;0,0,0
1241;2;1
1241;3;0,0,0
1251;1;1,1,95715,2591,22233
1251;1;1,2,-31,13,-1052,5,-11,-18,22224
1251;1;2,1,95685,2604,22143
1251;1;2,2,4,-25,-1021,3,-15,-10,22134
1251;1;3,1,0,0,0
1251;1;3,2,0,0,0,0,0,0,0
1251;4;0,0,0
1251;2;1
1251;3;0,0,0
1261;1;1,1,95715,2591,22243
1261;1;1,2,-30,13,-1051,5,-11,-18,22234
1261;1;2,1,95685,2604,22153
1261;1;2,2,5,-26,-1020,3,-15,-9,22144
1261;1;3,1,0,0,0
1261;1;3,2,0,0,0,0,0,0,0
1261;4;0,0,0
1261;2;1
1261;3;0,0,0
1271;1;1,1,95697,2591,22253
1271;1;1,2,-30,13,-1051,5,-10,-19,22244
1271;1;2,1,95685,2604,22163
1271;1;2,2,6,-26,-1020,3,-15,-9,22154
1271;1;3,1,0,0,0
1271;1;3,2,0,0,0,0,0,0,0
1271;4;0,0,0
1271;2;1
1271;3;0,0,0
1281;1;1,1,95715,2591,22263
1281;1;1,2,-31,14,-1053,5,-10,-19,22254
1281;1;2,1,95688,2605,22173
1281;1;2,2,7,-25,-1020,3,-15,-8,22164
1281;1;3,1,0,0,0
1281;1;3,2,0,0,0,0,0,0,0
1281;4;0,0,0
1281;2;1
1281;3;0,0,0
1291;1;1,1,95715,2591,22273
1291;1;1,2,-30,13,-1052,5,-10,-18,22264
1291;1;2,1,95685,2604,22183
1291;1;2,2,6,-25,-1019,3,-15,-8,22174
1291;1;3,1,0,0,0
1291;1;3,2,0,0,0,0,0,0,0
1291;4;0,0,0
1291;2;1
1291;3;0,0,0
1301;1;1,1,95715,2591,22283
1301;1;1,2,-30,13,-1052,5,-10,-18,22274
1301;1;2,1,95665,2604,22193
1301;1;2,2,6,-25,-1019,3,-15,-8,22184
1301;1;3,1,0,0,0
1301;1;3,2,0,0,0,0,0,0,0
1301;4;0,0,0
1301;2;1
1301;3;0,0,0
1311;1;1,1,95715,2591,22293
1311;1;1,2,-30,13,-1051,4,-11,-17,22284
1311;1;2,1,95685,2604,22203
1311;1;2,2,6,-25,-1020,4,-15,-8,22194
1311;1;3,1,0,0,0
1311;1;3,2,0,0,0,0,0,0,0
1311;4;0,0,0
1311;2;1
1311;3;0,0,0
1321;1;1,1,95715,2591,22303
1321;1;1,2,-30,13,-1050,4,-10,-17,22294
1321;1;2,1,95704,2604,22213
1321;1;2,2,5,-26,-1021,3,-16,-8,22204
1321;1;3,1,0,0,0
1321;1;3,2,0,0,0,0,0,0,0
1321;4;0,0,0
1321;2;1
1321;3;0,0,0
1331;1;1,1,95715,2591,22313
1331;1;1,2,-30,13,-1052,4,-11,-17,22304
1331;1;2,1,95688,2605,22223
1331;1;2,2,7,-26,-1020,3,-16,-9,22214
1331;1;3,1,0,0,0
1331;1;3,2,0,0,0,0,0,0,0
1331;4;0,0,0
1331;2;1
1331;3;0,0,0
1341;1;1,1,95715,2591,22323
1341;1;1,2,-30,14,-1053,5,-11,-17,22314
1341;1;2,1,95669,2605,22233
1341;1;2,2,7,-26,-1020,3,-16,-9,22224
1341;1;3,1,0,0,0
1341;1;3,2,0,0,0,0,0,0,0
1341;4;0,0,0
1341;2;1
1341;3;0,0,0
1351;1;1,1,95715,2591,22333
1351;1;1,2,-30,15,-1053,5,-10,-17,22324
1351;1;2,1,95685,2604,22243
1351;1;2,2,6,-26,-1019,3,-17,-9,22234
1351;1;3,1,0,0,0
1351;1;3,2,0,0,0,0,0,0,0
1351;4;0,0,0
1351;2;1
1351;3;0,0,0
1361;1;1,1,95697,2591,22343
1361;1;1,2,-31,15,-1053,5,-10,-17,22334
1361;1;2,1,95688,2605,22253
1361;1;2,2,5,-25,-1019,2,-16,-9,22244
1361;1;3,1,0,0,0
1361;1;3,2,0,0,0,0,0,0,0
1361;4;0,0,0
1361;2;1
1361;3;0,0,0
1371;1;1,1,95697,2591,22353
1371;1;1,2,-30,14,-1052,4,-10,-17,22344
1371;1;2,1,95688,2605,22263
1371;1;2,2,5,-26,-1019,2,-16,-9,22254
1371;1;3,1,0,0,0
1371;1;3,2,0,0,0,0,0,0,0
1371;4;0,0,0
1371;2;1
1371;3;0,0,0
1381;1;1,1,95697,2591,22363
1381;1;1,2,-30,15,-1052,5,-10,-18,22354
1381;1;2,1,95665,2604,22273
1381;1;2,2,5,-26,-1020,3,-15,-8,22264
1381;1;3,1,0,0,0
1381;1;3,2,0,0,0,0,0,0,0
1381;4;0,0,0
1381;2;1
1381;3;0,0,0
1391;1;1,1,95697,2591,22373
1391;1;1,2,-29,13,-1051,5,-10,-18,22364
1391;1;2,1,95665,2604,22283
1391;1;2,2,6,-25,-1020,3,-15,-9,22274
1391;1;3,1,0,0,0
1391;1;3,2,0,0,0,0,0,0,0
1391;4;0,0,0
1391;2;1
1391;3;0,0,0
1401;1;1,1,95712,2589,22383
1401;1;1,2,-29,14,-1052,5,-10,-18,22374
1401;1;2,1,95688,2605,22293
1401;1;2,2,4,-24,-1020,3,-15,-9,22284
1401;1;3,1,0,0,0
1401;1;3,2,0,0,0,0,0,0,0
1401;4;0,0,0
1401;2;1
1401;3;0,0,0
1411;1;1,1,95715,2591,22393
1411;1;1,2,-30,13,-1053,5,-10,-18,22384
1411;1;2,1,95669,2605,22303
1411;1;2,2,5,-24,-1020,3,-15,-9,22294
1411;1;3,1,0,0,0
1411;1;3,2,0,0,0,0,0,0,0
1411;4;0,0,0
1411;2;1
1411;3;0,0,0
1421;1;1,1,95697,2591,22403
1421;1;1,2,-31,13,-1053,5,-10,-17,22394
1421;1;2,1,95688,2605,22313
1421;1;2,2,5,-24,-1021,2,-15,-9,22304
1421;1;3,1,0,0,0
1421;1;3,2,0,0,0,0,0,0,0
1421;4;0,0,0
1421;2;1
1421;3;0,0,0
1431;1;1,1,95697,2591,22413
1431;1;1,2,-30,14,-1052,6,-10,-17,22404
1431;1;2,1,95669,2605,22323
1431;1;2,2,5,-24,-1018,3,-15,-8,22314
1431;1;3,1,0,0,0
1431;1;3,2,0,0,0,0,0,0,0
1431;4;0,0,0
1431;2;1
1431;3;0,0,0
1441;1;1,1,95715,2591,22423
1441;1;1,2,-31,13,-1052,5,-10,-17,22414
1441;1;2,1,95688,2605,22333
1441;1;2,2,5,-25,-1019,3,-16,-8,22324
1441;1;3,1,0,0,0
1441;1;3,2,0,0,0,0,0,0,0
1441;4;0,0,0
1441;2;1
1441;3;0,0,0
1451;1;1,1,95697,2591,22433
1451;1;1,2,-29,14,-1054,4,-10,-17,22424
1451;1;2,1,95688,2605,22343
1451;1;2,2,6,-25,-1021,3,-15,-9,22334
1451;1;3,1,0,0,0
1451;1;3,2,0,0,0,0,0,0,0
1451;4;0,0,0
1451;2;1
1451;3;0,0,0
1461;1;1,1,95697,2591,22443
1461;1;1,2,-30,14,-1053,5,-10,-17,22434
1461;1;2,1,95685,2604,22353
1461;1;2,2,5,-26,-1021,2,-15,-9,22344
1461;1;3,1,0,0,0
1461;1;3,2,0,0,0,0,0,0,0
1461;4;0,0,0
1461;2;1
1461;3;0,0,0
1471;1;1,1,95697,2591,22453
1471;1;1,2,-30,14,-1052,5,-11,-17,22444
1471;1;2,1,95669,2605,22363
1471;1;2,2,5,-25,-1021,2,-14,-9,22354
1471;1;3,1,0,0,0
1471;1;3,2,0,0,0,0,0,0,0
1471;4;0,0,0
1471;2;1
1471;3;0,0,0
1481;1;1,1,95697,2591,22463
1481;1;1,2,-31,14,-1053,5,-10,-17,22454
1481;1;2,1,95688,2605,22373
1481;1;2,2,6,-26,-1021,2,-14,-9,22364
1481;1;3,1,0,0,0
1481;1;3,2,0,0,0,0,0,0,0
1481;4;0,0,0
1481;2;1
1481;3;0,0,0
1491;1;1,1,95697,2591,22473
1491;1;1,2,-31,13,-1055,5,-10,-17,22464
1491;1;2,1,95688,2605,22383
1491;1;2,2,6,-27,-1020,2,-15,-9,22374
1491;1;3,1,0,0,0
1491;1;3,2,0,0,0,0,0,0,0
1491;4;0,0,0
1491;2;1
1491;3;0,0,0
1501;1;1,1,95697,2591,22483
1501;1;1,2,-32,14,-1054,4,-10,-17,22474
1501;1;2,1,95685,2604,22393
1501;1;2,2,6,-26,-1020,2,-15,-9,22384
1501;1;3,1,0,0,0
1501;1;3,2,0,0,0,0,0,0,0
1501;1;1,3,0,0,0,0,0,0,0,0,0,0
1502;4;0,0,0
1502;2;1
1502;3;0,0,0
1511;1;1,1,95715,2591,22493
1501;1;2,3,0,0,0,0,0,0,0,0,0,0
1504;1;3,3,0,0,0,0,0,0,0,0,0,0
1511;1;1,2,-31,13,-1053,4,-10,-18,22484
1511;1;2,1,95685,2604,22413
1511;1;2,2,6,-24,-1020,3,-15,-9,22404
1511;1;3,1,0,0,0
1511;1;3,2,0,0,0,0,0,0,0
1511;4;0,0,0
1511;2;1
1511;3;0,0,0
1521;1;1,1,95697,2591,22503
1521;1;1,2,-30,12,-1053,5,-10,-17,22494
1521;1;2,1,95685,2604,22413
1521;1;2,2,6,-24,-1020,3,-15,-9,22404
1521;1;3,1,0,0,0
1521;1;3,2,0,0,0,0,0,0,0
1521;4;0,0,0
1521;2;1
1521;3;0,0,0
1531;1;1,1,95715,2591,22513
1531;1;1,2,-30,12,-1054,5,-9,-17,22504
1531;1;2,1,95669,2605,22423
1531;1;2,2,6,-25,-1019,3,-15,-10,22414
1531;1;3,1,0,0,0
1531;1;3,2,0,0,0,0,0,0,0
1531;4;0,0,0
1531;2;1
1531;3;0,0,0
1541;1;1,1,95715,2591,22523
1541;1;1,2,-30,14,-1054,5,-9,-17,22514
1541;1;2,1,95688,2605,22433
1541;1;2,2,6,-25,-1020,2,-15,-9,22424
1541;1;3,1,0,0,0
1541;1;3,2,0,0,0,0,0,0,0
1541;4;0,0,0
1541;2;1
1541;3;0,0,0
1551;1;1,1,95697,2591,22533
1551;1;1,2,-30,13,-1053,5,-9,-18,22524
1551;1;2,1,95688,2605,22443
1551;1;2,2,6,-25,-1020,3,-15,-9,22434
1551;1;3,1,0,0,0
1551;1;3,2,0,0,0,0,0,0,0
1551;4;0,0,0
1551;2;1
1551;3;0,0,0
1561;1;1,1,95697,2591,22543
1561;1;1,2,-31,14,-1055,5,-9,-17,22534
1561;1;2,1,95688,2605,22453
1561;1;2,2,5,-26,-1021,3,-15,-10,22444
1561;1;3,1,0,0,0
1561;1;3,2,0,0,0,0,0,0,0
1561;4;0,0,0
1561;2;1
1561;3;0,0,0
1571;1;1,1,95697,2591,22553
1571;1;1,2,-31,13,-1053,5,-10,-18,22544
1571;1;2,1,95665,2604,22463
1571;1;2,2,6,-27,-1020,3,-15,-9,22454
1571;1;3,1,0,0,0
1571;1;3,2,0,0,0,0,0,0,0
1571;4;0,0,0
1571;2;1
1571;3;0,0,0
1581;1;1,1,95715,2591,22563
1581;1;1,2,-32,13,-1052,4,-10,-18,22554
1581;1;2,1,95688,2605,22473
1581;1;2,2,4,-26,-1021,3,-16,-9,22464
1581;1;3,1,0,0,0
1581;1;3,2,0,0,0,0,0,0,0
1581;4;0,0,0
1581;2;1
1581;3;0,0,0
1591;1;1,1,95697,2591,22573
1591;1;1,2,-33,13,-1053,4,-11,-18,22564
1591;1;2,1,95685,2604,22483
1591;1;2,2,5,-25,-1021,2,-15,-8,22474
1591;1;3,1,0,0,0
1591;1;3,2,0,0,0,0,0,0,0
1591;4;0,0,0
1591;2;1
1591;3;0,0,0
1601;1;1,1,95697,2591,22583
1601;1;1,2,-31,13,-1052,5,-11,-18,22574
1601;1;2,1,95688,2605,22493
1601;1;2,2,5,-25,-1020,2,-15,-8,22484
1601;1;3,1,0,0,0
1601;1;3,2,0,0,0,0,0,0,0
1601;4;0,0,0
1601;2;1
1601;3;0,0,0
1611;1;1,1,95715,2591,22593
1611;1;1,2,-31,14,-1052,5,-10,-18,22584
1611;1;2,1,95688,2605,22503
1611;1;2,2,5,-25,-1020,2,-15,-9,22494
1611;1;3,1,0,0,0
1611;1;3,2,0,0,0,0,0,0,0
1611;4;0,0,0
1611;2;1
1611;3;0,0,0
1621;1;1,1,95697,2591,22603
1621;1;1,2,-30,15,-1050,5,-9,-17,22594
1621;1;2,1,95669,2605,22513
1621;1;2,2,6,-26,-1019,3,-15,-9,22504
1621;1;3,1,0,0,0
1621;1;3,2,0,0,0,0,0,0,0
1621;4;0,0,0
1621;2;1
1621;3;0,0,0
1631;1;1,1,95715,2591,22613
1631;1;1,2,-31,14,-1052,4,-10,-17,22604
1631;1;2,1,95688,2605,22523
1631;1;2,2,7,-25,-1021,3,-15,-9,22514
1631;1;3,1,0,0,0
1631;1;3,2,0,0,0,0,0,0,0
1631;4;0,0,0
1631;2;1
1631;3;0,0,0
1641;1;1,1,95697,2591,22623
1641;1;1,2,-30,13,-1052,4,-10,-18,22614
1641;1;2,1,95688,2605,22533
1641;1;2,2,6,-24,-1020,2,-15,-9,22524
1641;1;3,1,0,0,0
1641;1;3,2,0,0,0,0,0,0,0
1641;4;0,0,0
1641;2;1
1641;3;0,0,0
1651;1;1,1,95715,2591,22633
1651;1;1,2,-31,12,-1052,4,-10,-18,22624
1651;1;2,1,95669,2605,22543
1651;1;2,2,6,-25,-1020,2,-15,-9,22534
1651;1;3,1,0,0,0
1651;1;3,2,0,0,0,0,0,0,0
1651;4;0,0,0
1651;2;1
1651;3;0,0,0
1661;1;1,1,95715,2591,22643
1661;1;1,2,-31,13,-1051,5,-11,-18,22634
1661;1;2,1,95688,2605,22553
1661;1;2,2,6,-24,-1018,3,-15,-10,22544
1661;1;3,1,0,0,0
1661;1;3,2,0,0,0,0,0,0,0
1661;4;0,0,0
1661;2;1
1661;3;0,0,0
1671;1;1,1,95697,2591,22653
1671;1;1,2,-31,13,-1051,5,-10,-18,22644
1671;1;2,1,95665,2604,22563
1671;1;2,2,5,-26,-1017,3,-15,-10,22554
1671;1;3,1,0,0,0
1671;1;3,2,0,0,0,0,0,0,0
1671;4;0,0,0
1671;2;1
1671;3;0,0,0
1681;1;1,1,95693,2589,22663
1681;1;1,2,-31,14,-1052,5,-10,-18,22654
1681;1;2,1,95669,2605,22573
1681;1;2,2,5,-26,-1018,2,-15,-10,22564
1681;1;3,1,0,0,0
1681;1;3,2,0,0,0,0,0,0,0
1681;4;0,0,0
1681;2;1
1681;3;0,0,0
1691;1;1,1,95715,2591,22673
1691;1;1,2,-31,14,-1054,5,-10,-17,22664
1691;1;2,1,95688,2605,22583
1691;1;2,2,6,-25,-1021,3,-16,-10,22574
1691;1;3,1,0,0,0
