Log Entry,Timestamp,Time_s,Log Entry Type,Sensor Board ID,Sensor Board Timestamp,Sensor Type,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z
354,401,0.401,SENSOR,1,29574,IMU,-0.01171875,0.0517578125,-1.0263671875,0.12213740458015267,-0.13740458015267176,-0.1984732824427481
356,401,0.401,SENSOR,2,29484,IMU,-0.04296875,-0.0205078125,-0.9951171875,0.030534351145038167,-0.21374045801526717,-0.12213740458015267
358,401,0.401,SENSOR,3,0,IMU,0.0,0.0,0.0,0.0,0.0,0.0
363,411,0.411,SENSOR,1,29584,IMU,-0.0107421875,0.05078125,-1.02734375,0.12213740458015267,-0.13740458015267176,-0.21374045801526717
365,411,0.411,SENSOR,2,29494,IMU,-0.0439453125,-0.01953125,-0.9951171875,0.030534351145038167,-0.21374045801526717,-0.12213740458015267
367,411,0.411,SENSOR,3,0,IMU,0.0,0.0,0.0,0.0,0.0,0.0
372,421,0.421,SENSOR,1,29594,IMU,-0.0107421875,0.05078125,-1.025390625,0.10687022900763359,-0.13740458015267176,-0.1984732824427481
374,421,0.421,SENSOR,2,29504,IMU,-0.0439453125,-0.01953125,-0.9951171875,0.015267175572519083,-0.21374045801526717,-0.12213740458015267
376,421,0.421,SENSOR,3,0,IMU,0.0,0.0,0.0,0.0,0.0,0.0
381,431,0.431,SENSOR,1,29604,IMU,-0.009765625,0.048828125,-1.02734375,0.10687022900763359,-0.13740458015267176,-0.1984732824427481
383,431,0.431,SENSOR,2,29514,IMU,-0.0439453125,-0.0185546875,-0.9951171875,0.015267175572519083,-0.21374045801526717,-0.12213740458015267
385,431,0.431,SENSOR,3,0,IMU,0.0,0.0,0.0,0.0,0.0,0.0
390,441,0.441,SENSOR,1,29614,IMU,-0.0107421875,0.05078125,-1.0263671875,0.10687022900763359,-0.13740458015267176,-0.1984732824427481
392,441,0.441,SENSOR,2,29524,IMU,-0.04296875,-0.0185546875,-0.99609375,0.030534351145038167,-0.21374045801526717,-0.13740458015267176
394,441,0.441,SENSOR,3,0,IMU,0.0,0.0,0.0,0.0,0.0,0.0
399,451,0.451,SENSOR,1,29624,IMU,-0.0107421875,0.05078125,-1.02734375,0.12213740458015267,-0.13740458015267176,-0.21374045801526717
401,451,0.451,SENSOR,2,29534,IMU,-0.044921875,-0.01953125,-0.99609375,0.015267175572519083,-0.21374045801526717,-0.12213740458015267
403,451,0.451,SENSOR,3,0,IMU,0.0,0.0,0.0,0.0,0.0,0.0
408,461,0.461,SENSOR,1,29634,IMU,-0.0107421875,0.0517578125,-1.0283203125,0.12213740458015267,-0.13740458015267176,-0.22900763358778625
410,461,0.461,SENSOR,2,29544,IMU,-0.044921875,-0.0185546875,-0.99609375,0.015267175572519083,-0.21374045801526717,-0.12213740458015267
412,461,0.461,SENSOR,3,0,IMU,0.0,0.0,0.0,0.0,0.0,0.0
417,471,0.471,SENSOR,1,29644,IMU,-0.01171875,0.0517578125,-1.0263671875,0.12213740458015267,-0.15267175572519084,-0.21374045801526717
419,471,0.471,SENSOR,2,29554,IMU,-0.044921875,-0.01953125,-0.994140625,0.030534351145038167,-0.21374045801526717,-0.12213740458015267
421,471,0.471,SENSOR,3,0,IMU,0.0,0.0,0.0,0.0,0.0,0.0
426,481,0.481,SENSOR,1,29654,IMU,-0.01171875,0.05078125,-1.029296875,0.12213740458015267,-0.15267175572519084,-0.21374045801526717
428,481,0.481,SENSOR,2,29564,IMU,-0.0439453125,-0.0205078125,-0.99609375,0.030534351145038167,-0.21374045801526717,-0.12213740458015267
430,481,0.481,SENSOR,3,0,IMU,0.0,0.0,0.0,0.0,0.0,0.0
435,491,0.491,SENSOR,1,29664,IMU,-0.0107421875,0.05078125,-1.0283203125,0.12213740458015267,-0.13740458015267176,-0.21374045801526717
437,491,0.491,SENSOR,2,29574,IMU,-0.0439453125,-0.01953125,-0.9931640625,0.030534351145038167,-0.22900763358778625,-0.12213740458015267
439,491,0.491,SENSOR,3,0,IMU,0.0,0.0,0.0,0.0,0.0,0.0
444,501,0.501,SENSOR,1,29674,IMU,-0.01171875,0.05078125,-1.02734375,0.12213740458015267,-0.13740458015267176,-0.21374045801526717
446,501,0.501,SENSOR,2,29584,IMU,-0.0439453125,-0.01953125,-0.994140625,0.030534351145038167,-0.22900763358778625,-0.12213740458015267
448,501,0.501,SENSOR,3,0,IMU,0.0,0.0,0.0,0.0,0.0,0.0
453,511,0.511,SENSOR,1,29684,IMU,-0.01171875,0.0517578125,-1.025390625,0.12213740458015267,-0.13740458015267176,-0.22900763358778625
458,511,0.511,SENSOR,2,29594,IMU,-0.04296875,-0.0185546875,-0.994140625,0.030534351145038167,-0.21374045801526717,-0.12213740458015267
463,511,0.511,SENSOR,3,0,IMU,0.0,0.0,0.0,0.0,0.0,0.0
468,521,0.521,SENSOR,1,29694,IMU,-0.01171875,0.0517578125,-1.0263671875,0.10687022900763359,-0.13740458015267176,-0.22900763358778625
470,521,0.521,SENSOR,2,29604,IMU,-0.0439453125,-0.0205078125,-0.9951171875,0.030534351145038167,-0.22900763358778625,-0.10687022900763359
472,521,0.521,SENSOR,3,0,IMU,0.0,0.0,0.0,0.0,0.0,0.0
477,531,0.531,SENSOR,1,29704,IMU,-0.0107421875,0.0517578125,-1.02734375,0.12213740458015267,-0.13740458015267176,-0.21374045801526717
479,531,0.531,SENSOR,2,29614,IMU,-0.0439453125,-0.0205078125,-0.9931640625,0.030534351145038167,-0.22900763358778625,-0.12213740458015267
481,531,0.531,SENSOR,3,0,IMU,0.0,0.0,0.0,0.0,0.0,0.0
486,541,0.541,SENSOR,1,29714,IMU,-0.01171875,0.05078125,-1.029296875,0.12213740458015267,-0.13740458015267176,-0.21374045801526717
488,541,0.541,SENSOR,2,29624,IMU,-0.044921875,-0.0205078125,-0.9951171875,0.04580152671755725,-0.21374045801526717,-0.12213740458015267
490,541,0.541,SENSOR,3,0,IMU,0.0,0.0,0.0,0.0,0.0,0.0
495,551,0.551,SENSOR,1,29724,IMU,-0.0107421875,0.0517578125,-1.025390625,0.12213740458015267,-0.13740458015267176,-0.21374045801526717
497,551,0.551,SENSOR,2,29634,IMU,-0.044921875,-0.01953125,-0.9951171875,0.04580152671755725,-0.22900763358778625,-0.10687022900763359
499,551,0.551,SENSOR,3,0,IMU,0.0,0.0,0.0,0.0,0.0,0.0
504,561,0.561,SENSOR,1,29734,IMU,-0.0107421875,0.0517578125,-1.025390625,0.10687022900763359,-0.13740458015267176,-0.21374045801526717
506,561,0.561,SENSOR,2,29644,IMU,-0.044921875,-0.01953125,-0.994140625,0.030534351145038167,-0.21374045801526717,-0.12213740458015267
508,561,0.561,SENSOR,3,0,IMU,0.0,0.0,0.0,0.0,0.0,0.0
513,571,0.571,SENSOR,1,29744,IMU,-0.01171875,0.0517578125,-1.025390625,0.10687022900763359,-0.13740458015267176,-0.21374045801526717
515,571,0.571,SENSOR,2,29654,IMU,-0.0458984375,-0.0205078125,-0.9951171875,0.030534351145038167,-0.22900763358778625,-0.12213740458015267
517,571,0.571,SENSOR,3,0,IMU,0.0,0.0,0.0,0.0,0.0,0.0
522,581,0.581,SENSOR,1,29754,IMU,-0.0126953125,0.05078125,-1.02734375,0.10687022900763359,-0.13740458015267176,-0.21374045801526717
524,581,0.581,SENSOR,2,29664,IMU,-0.044921875,-0.01953125,-0.9970703125,0.030534351145038167,-0.22900763358778625,-0.12213740458015267
526,581,0.581,SENSOR,3,0,IMU,0.0,0.0,0.0,0.0,0.0,0.0
531,591,0.591,SENSOR,1,29764,IMU,-0.0107421875,0.0517578125,-1.02734375,0.10687022900763359,-0.13740458015267176,-0.21374045801526717
533,591,0.591,SENSOR,2,29674,IMU,-0.0439453125,-0.01953125,-0.99609375,0.030534351145038167,-0.21374045801526717,-0.12213740458015267
535,591,0.591,SENSOR,3,0,IMU,0.0,0.0,0.0,0.0,0.0,0.0
540,601,0.601,SENSOR,1,29774,IMU,-0.01171875,0.05078125,-1.029296875,0.12213740458015267,-0.13740458015267176,-0.21374045801526717
542,601,0.601,SENSOR,2,29684,IMU,-0.044921875,-0.0185546875,-0.9951171875,0.04580152671755725,-0.21374045801526717,-0.10687022900763359
544,601,0.601,SENSOR,3,0,IMU,0.0,0.0,0.0,0.0,0.0,0.0
549,611,0.611,SENSOR,1,29784,IMU,-0.01171875,0.05078125,-1.0283203125,0.10687022900763359,-0.13740458015267176,-0.21374045801526717
551,611,0.611,SENSOR,2,29694,IMU,-0.0439453125,-0.01953125,-0.9951171875,0.04580152671755725,-0.21374045801526717,-0.12213740458015267
553,611,0.611,SENSOR,3,0,IMU,0.0,0.0,0.0,0.0,0.0,0.0
558,621,0.621,SENSOR,1,29794,IMU,-0.01171875,0.05078125,-1.02734375,0.10687022900763359,-0.13740458015267176,-0.21374045801526717
560,621,0.621,SENSOR,2,29704,IMU,-0.044921875,-0.0205078125,-0.99609375,0.030534351145038167,-0.22900763358778625,-0.10687022900763359
562,621,0.621,SENSOR,3,0,IMU,0.0,0.0,0.0,0.0,0.0,0.0
567,631,0.631,SENSOR,1,29804,IMU,-0.01171875,0.0498046875,-1.02734375,0.10687022900763359,-0.13740458015267176,-0.21374045801526717
569,631,0.631,SENSOR,2,29714,IMU,-0.044921875,-0.01953125,-0.994140625,0.030534351145038167,-0.22900763358778625,-0.10687022900763359
571,631,0.631,SENSOR,3,0,IMU,0.0,0.0,0.0,0.0,0.0,0.0
576,641,0.641,SENSOR,1,29814,IMU,-0.0126953125,0.05078125,-1.02734375,0.12213740458015267,-0.13740458015267176,-0.1984732824427481
578,641,0.641,SENSOR,2,29724,IMU,-0.0439453125,-0.0185546875,-0.9951171875,0.04580152671755725,-0.21374045801526717,-0.10687022900763359
580,641,0.641,SENSOR,3,0,IMU,0.0,0.0,0.0,0.0,0.0,0.0
586,651,0.651,SENSOR,1,29824,IMU,-0.0126953125,0.0517578125,-1.02734375,0.12213740458015267,-0.12213740458015267,-0.21374045801526717
588,651,0.651,SENSOR,2,29734,IMU,-0.0439453125,-0.01953125,-0.994140625,0.04580152671755725,-0.21374045801526717,-0.12213740458015267
590,651,0.651,SENSOR,3,0,IMU,0.0,0.0,0.0,0.0,0.0,0.0
596,661,0.661,SENSOR,1,29834,IMU,-0.01171875,0.0517578125,-1.025390625,0.12213740458015267,-0.13740458015267176,-0.21374045801526717
598,661,0.661,SENSOR,2,29744,IMU,-0.0439453125,-0.01953125,-0.994140625,0.030534351145038167,-0.21374045801526717,-0.10687022900763359
600,661,0.661,SENSOR,3,0,IMU,0.0,0.0,0.0,0.0,0.0,0.0
607,671,0.671,SENSOR,1,29844,IMU,-0.01171875,0.0517578125,-1.025390625,0.10687022900763359,-0.13740458015267176,-0.21374045801526717
609,671,0.671,SENSOR,2,29754,IMU,-0.0439453125,-0.021484375,-0.9951171875,0.030534351145038167,-0.21374045801526717,-0.10687022900763359
611,671,0.671,SENSOR,3,0,IMU,0.0,0.0,0.0,0.0,0.0,0.0
617,681,0.681,SENSOR,1,29854,IMU,-0.01171875,0.05078125,-1.0263671875,0.10687022900763359,-0.13740458015267176,-0.21374045801526717
619,681,0.681,SENSOR,2,29764,IMU,-0.044921875,-0.021484375,-0.994140625,0.030534351145038167,-0.1984732824427481,-0.10687022900763359
621,681,0.681,SENSOR,3,0,IMU,0.0,0.0,0.0,0.0,0.0,0.0
626,691,0.691,SENSOR,1,29864,IMU,-0.0107421875,0.0517578125,-1.02734375,0.12213740458015267,-0.13740458015267176,-0.21374045801526717
628,691,0.691,SENSOR,2,29774,IMU,-0.044921875,-0.021484375,-0.994140625,0.030534351145038167,-0.21374045801526717,-0.10687022900763359
630,691,0.691,SENSOR,3,0,IMU,0.0,0.0,0.0,0.0,0.0,0.0
635,701,0.701,SENSOR,1,29874,IMU,-0.0107421875,0.0498046875,-1.02734375,0.10687022900763359,-0.13740458015267176,-0.1984732824427481
637,701,0.701,SENSOR,2,29784,IMU,-0.044921875,-0.01953125,-0.9951171875,0.030534351145038167,-0.21374045801526717,-0.10687022900763359
639,701,0.701,SENSOR,3,0,IMU,0.0,0.0,0.0,0.0,0.0,0.0
644,711,0.711,SENSOR,1,29884,IMU,-0.0107421875,0.0498046875,-1.0263671875,0.10687022900763359,-0.13740458015267176,-0.21374045801526717
646,711,0.711,SENSOR,2,29794,IMU,-0.044921875,-0.01953125,-0.99609375,0.030534351145038167,-0.21374045801526717,-0.10687022900763359
648,711,0.711,SENSOR,3,0,IMU,0.0,0.0,0.0,0.0,0.0,0.0
653,721,0.721,SENSOR,1,29894,IMU,-0.0107421875,0.05078125,-1.025390625,0.10687022900763359,-0.13740458015267176,-0.21374045801526717
