Log Entry,Timestamp,Log Entry Type,Data,Time_s
35402,46286,MOTOR,"-2,0",46.286
35444,46336,MOTOR,"-2,0",46.336
35485,46386,MOTOR,"-2,0",46.386
35527,46436,MOTOR,"-2,0",46.436
35568,46486,MOTOR,"-2,0",46.486
35613,46536,MOTOR,"-2,0",46.536
35654,46586,MOTOR,"-2,0",46.586
35696,46636,MOTOR,"-2,0",46.636
35737,46686,MOTOR,"-2,0",46.686
35779,46736,MOTOR,"-2,0",46.736
35820,46787,MOTOR,"-2,0",46.787
35862,46836,MOTOR,"-2,0",46.836
35903,46886,MOTOR,"-2,0",46.886
35945,46936,MOTOR,"-2,0",46.936
35987,46986,MOTOR,"-2,0",46.986
36032,47037,MOTOR,"-2,0",47.037
36073,47086,MOTOR,"-2,0",47.086
36115,47136,MOTOR,"-2,0",47.136
36156,47186,MOTOR,"-2,0",47.186
36198,47236,MOTOR,"-2,0",47.236
36239,47286,MOTOR,"-2,0",47.286
36281,47336,MOTOR,"-2,0",47.336
36322,47386,MOTOR,"-2,0",47.386
36364,47436,MOTOR,"-2,0",47.436
36405,47486,MOTOR,"-2,0",47.486
36450,47536,MOTOR,"-2,0",47.536
36491,47586,MOTOR,"-2,0",47.586
36533,47637,MOTOR,"-2,0",47.637
36574,47686,MOTOR,"-2,0",47.686
36616,47736,MOTOR,"-2,0",47.736
36657,47786,MOTOR,"-2,0",47.786
36699,47836,MOTOR,"-2,0",47.836
36740,47886,MOTOR,"-2,0",47.886
36782,47936,MOTOR,"-2,0",47.936
36823,47986,MOTOR,"-2,0",47.986
36869,48036,MOTOR,"-2,0",48.036
36910,48086,MOTOR,"-2,0",48.086
36952,48136,MOTOR,"-2,0",48.136
36993,48187,MOTOR,"-2,0",48.187
37035,48236,MOTOR,"-2,0",48.236
37076,48286,MOTOR,"-2,0",48.286
37118,48336,MOTOR,"-2,0",48.336
37159,48386,MOTOR,"-2,0",48.386
37201,48436,MOTOR,"-2,0",48.436
37242,48486,MOTOR,"-2,0",48.486
37287,48536,MOTOR,"-2,0",48.536
37328,48586,MOTOR,"-2,0",48.586
37370,48636,MOTOR,"-2,0",48.636
37411,48686,MOTOR,"-2,0",48.686
37453,48736,MOTOR,"-2,0",48.736
37494,48786,MOTOR,"-2,0",48.786
37536,48836,MOTOR,"-2,0",48.836
37577,48886,MOTOR,"-2,0",48.886
37619,48936,MOTOR,"-2,0",48.936
37660,48986,MOTOR,"-2,0",48.986
37706,49036,MOTOR,"-2,0",49.036
37747,49086,MOTOR,"-2,0",49.086
37789,49136,MOTOR,"-2,0",49.136
37830,49186,MOTOR,"-2,0",49.186
37872,49236,MOTOR,"-2,0",49.236
37913,49286,MOTOR,"-2,0",49.286
37955,49336,MOTOR,"-2,0",49.336
37996,49387,MOTOR,"-2,0",49.387
38038,49436,MOTOR,"-2,0",49.436
38079,49486,MOTOR,"-2,0",49.486
38124,49536,MOTOR,"-2,0",49.536
38165,49586,MOTOR,"-2,0",49.586
38207,49636,MOTOR,"-2,0",49.636
38248,49686,MOTOR,"-2,0",49.686
38290,49736,MOTOR,"-2,0",49.736
38331,49786,MOTOR,"-2,0",49.786
38373,49836,MOTOR,"-2,0",49.836
38414,49886,MOTOR,"-2,0",49.886
38456,49936,MOTOR,"-2,0",49.936
38497,49987,MOTOR,"-2,0",49.987
38542,50037,MOTOR,"-2,0",50.037
38584,50086,MOTOR,"-2,0",50.086
38626,50136,MOTOR,"-2,0",50.136
38667,50186,MOTOR,"-2,0",50.186
38709,50237,MOTOR,"-2,0",50.237
38750,50286,MOTOR,"-2,0",50.286
38792,50336,MOTOR,"-2,0",50.336
38833,50386,MOTOR,"-2,0",50.386
38875,50436,MOTOR,"-2,0",50.436
38916,50486,MOTOR,"-2,0",50.486
38961,50536,MOTOR,"-2,0",50.536
39002,50586,MOTOR,"-2,0",50.586
39044,50636,MOTOR,"-2,0",50.636
39085,50686,MOTOR,"-2,0",50.686
39127,50736,MOTOR,"-2,0",50.736
39168,50787,MOTOR,"-2,0",50.787
39210,50837,MOTOR,"-2,0",50.837
39251,50886,MOTOR,"-2,0",50.886
39293,50936,MOTOR,"-2,0",50.936
39334,50986,MOTOR,"-2,0",50.986
39379,51036,MOTOR,"-2,0",51.036
39421,51087,MOTOR,"-2,0",51.087
39463,51136,MOTOR,"-2,0",51.136
39504,51186,MOTOR,"-2,0",51.186
39546,51236,MOTOR,"-2,0",51.236
39587,51286,MOTOR,"-2,0",51.286
39629,51336,MOTOR,"-2,0",51.336
39670,51386,MOTOR,"-2,0",51.386
39712,51437,MOTOR,"-2,0",51.437
39753,51486,MOTOR,"-2,0",51.486
39798,51536,MOTOR,"-2,0",51.536
39839,51586,MOTOR,"-2,0",51.586
39881,51636,MOTOR,"-2,0",51.636
39922,51687,MOTOR,"-2,0",51.687
39964,51736,MOTOR,"-2,0",51.736
40005,51786,MOTOR,"-2,0",51.786
40047,51836,MOTOR,"-2,0",51.836
40088,51886,MOTOR,"-2,0",51.886
40130,51936,MOTOR,"-2,0",51.936
40171,51986,MOTOR,"-2,0",51.986
40216,52037,MOTOR,"-2,0",52.037
40258,52086,MOTOR,"-2,0",52.086
40300,52136,MOTOR,"-2,0",52.136
40341,52186,MOTOR,"-2,0",52.186
40383,52237,MOTOR,"-2,0",52.237
40424,52286,MOTOR,"-2,0",52.286
40466,52336,MOTOR,"-2,0",52.336
40507,52386,MOTOR,"-2,0",52.386
40549,52436,MOTOR,"-2,0",52.436
40590,52486,MOTOR,"-2,0",52.486
40635,52536,MOTOR,"-2,0",52.536
40676,52586,MOTOR,"-2,0",52.586
40718,52636,MOTOR,"-2,0",52.636
40759,52686,MOTOR,"-2,0",52.686
40801,52736,MOTOR,"-2,0",52.736
40842,52786,MOTOR,"-2,0",52.786
40884,52837,MOTOR,"-2,0",52.837
40925,52886,MOTOR,"-2,0",52.886
40967,52936,MOTOR,"-2,0",52.936
41008,52986,MOTOR,"-2,0",52.986
41053,53036,MOTOR,"-2,0",53.036
41094,53086,MOTOR,"-2,0",53.086
41137,53136,MOTOR,"-2,0",53.136
41178,53186,MOTOR,"-2,0",53.186
41220,53236,MOTOR,"-2,0",53.236
41261,53286,MOTOR,"-2,0",53.286
41303,53336,MOTOR,"-2,0",53.336
41344,53387,MOTOR,"-2,0",53.387
41386,53436,MOTOR,"-2,0",53.436
41427,53486,MOTOR,"-2,0",53.486
